date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,143,0,143,143,0.0067418889000000004,0.0,0.0023855914,130.0,0.0,130.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,358,0,501,0,358,501,0.025048710099999996,0.0,0.0058602572,353.0,0.0,483.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,285,0,786,0,285,786,0.0400364477,0.0,0.007208635,289.0,0.0,772.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,279,0,1065,0,279,1065,0.0549723245,0.0,0.0081421273,288.0,0.0,1060.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,141,0,1206,0,141,1206,0.0628551484,0.0,0.0092312017,152.0,0.0,1212.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,1285,0,79,1285,0.06710772450000001,0.0,0.0098016692,82.0,0.0,1294.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1364,0,79,1364,0.07146402190000001,0.0,0.0104239974,84.0,0.0,1378.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,318,0,1682,0,318,1682,0.0876964159,0.0,0.0141061059,313.0,0.0,1691.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2252,0,570,2252,0.11559746359999999,0.0,0.0231298649,538.0,0.0,2229.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2728,0,476,2728,0.1401794276,0.0,0.0261377845,474.0,0.0,2703.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,190,0,2918,0,190,2918,0.1501366788,0.0,0.0275898836,192.0,0.0,2895.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2918,0,0,2918,0.15070714640000002,0.0,0.0275898836,11.0,0.0,2906.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,222,0,3140,0,222,3140,0.1624276608,0.0,0.0297161717,226.0,0.0,3132.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,195,0,3335,0,195,3335,0.1732665437,0.0,0.030805246,209.0,0.0,3341.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,589,0,3924,0,589,3924,0.20536830679999998,0.0,0.035732011,619.0,0.0,3960.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,561,0,4485,0,561,4485,0.2363291349,0.0,0.0392585374,597.0,0.0,4557.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,566,0,5051,0,566,5051,0.2672381023,0.0,0.0439778596,596.0,0.0,5153.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5090,0,39,5090,0.2701423005,0.0,0.0441334417,56.0,0.0,5209.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5095,0,5,5095,0.2712313749,0.0,0.0442371631,21.0,0.0,5230.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,13,0,5108,0,13,5108,0.2727353347,0.0,0.0442371631,29.0,0.0,5259.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,5121,0,13,5121,0.2745504586,0.0,0.0442371631,35.0,0.0,5294.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,5696,0,575,5696,0.30468151579999997,0.0,0.0536758075,581.0,0.0,5875.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1896,0,7592,0,1896,7592,0.4029575111,0.00015558209999999998,0.0787245176,1895.0,3.0,7770.0,3.0,
