Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;86;2464;1835,5;18478;13764,4;8;n.p.;503;374,7
Anjou;37;868;2028,2;6479;15139,3;0;;80;186,9
Baie D'urfé;< 5;64;1674,1;264;6905,6;0;;< 5;n.p.
Beaconsfield;6;212;1097,1;1354;7006,8;< 5;n.p.;24;* 124,2
Côte-des-Neiges–Notre-Dame-de-Grâce;77;3608;2166,7;22094;13268,1;6;n.p.;381;228,8
Côte-Saint-Luc;28;692;2132,6;4852;14953,2;0;;122;376
Dollard-des-Ormeaux;42;912;1865,1;5546;11341,7;< 5;n.p.;128;261,8
Dorval;19;335;1765;1844;9715,5;0;;69;363,5
Hampstead;8;160;2294,6;889;12749,2;0;;6;n.p.
Kirkland;19;295;1463,9;1762;8744;< 5;n.p.;38;188,6
Lachine;23;937;2106,1;5751;12926,8;< 5;n.p.;173;388,9
LaSalle;24;1438;1871,1;10325;13434,7;< 5;n.p.;249;324
L'Île-Bizard–Sainte-Geneviève;33;387;2101,8;2112;11470,2;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;117;2633;1935,7;17837;13113,1;16;*11,8;469;344,8
Montréal Est;< 5;92;2389,6;592;15376,6;0;;9;* 233,8
Montréal-Nord;49;1816;2155,9;14246;16912,4;12;*14,2;354;420,3
Montréal-Ouest;5;81;1604;491;9722,8;0;;< 5;n.p.
Mont-Royal;8;374;1844,5;2286;11274,4;< 5;n.p.;95;468,5
Outremont;11;368;1536,3;2536;10587;0;;29;* 121,1
Pierrefonds–Roxboro;41;1271;1834,1;8267;11929,8;< 5;n.p.;93;134,2
Plateau Mont-Royal;65;1467;1410,6;11348;10911,5;7;n.p.;182;175
Pointe-Claire;18;407;1297;2515;8014,7;< 5;n.p.;60;191,2
Rivière-des-Prairies–Pointe-aux-Trembles;92;2337;2189,4;16498;15455,8;10;*9,4;334;312,9
Rosemont–La Petite Patrie;89;2435;1744,4;16237;11631,9;5;n.p.;337;241,4
Sainte-Anne-de-Bellevue;0;50;1008,5;391;7886,2;0;;13;* 262,2
Saint-Laurent;68;1651;1670,6;13740;13902,9;< 5;n.p.;164;165,9
Saint-Léonard;65;1653;2111;13517;17262;5;n.p.;158;201,8
Senneville;< 5;16;* 1737,2;76;8251,9;0;;0;
Sud-Ouest;43;1393;1782,4;8910;11401;5;n.p.;216;276,4
Verdun;37;930;1343,4;6866;9917,8;< 5;n.p.;204;294,7
Ville-Marie;70;1614;1810;10729;12032,1;5;n.p.;139;155,9
Villeray–Saint-Michel–Parc-Extension;81;2942;2045,1;20446;14213,1;10;*7;218;151,5
Westmount;14;262;1289,9;1623;7990,4;5;n.p.;63;310,2
Territoire à confirmer;98;2033;;6481;;< 5;;30;
Total à Montréal;1382;38197;1849,1;257382;12460,1;117;5,7;5022;243,1
