Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;7;152;113,2;11600;8640,9;< 5;n.p.;489;364,3
Anjou;7;74;172,9;3861;9021,9;0;;78;182,3
Baie D'urfé;0;5;n.p.;108;2825;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;561;2903,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;16;154;92,5;12782;7676;< 5;n.p.;371;222,8
Côte-Saint-Luc;7;69;212,6;3047;9390,4;0;;119;366,7
Dollard-des-Ormeaux;< 5;48;98,2;3063;6263,9;0;;125;255,6
Dorval;< 5;13;* 68,5;887;4673,3;0;;68;358,3
Hampstead;< 5;15;* 215,1;458;6568,2;0;;6;n.p.
Kirkland;< 5;18;* 89,3;841;4173,5;< 5;n.p.;34;* 168,7
Lachine;8;58;130,4;3192;7174,8;0;;170;382,1
LaSalle;10;111;144,4;6184;8046,5;< 5;n.p.;243;316,2
L'Île-Bizard–Sainte-Geneviève;0;5;n.p.;1144;6213;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;13;157;115,4;9699;7130,4;0;;450;330,8
Montréal Est;< 5;7;n.p.;307;7974;0;;9;* 233,8
Montréal-Nord;7;153;181,6;10005;11877,6;0;;336;398,9
Montréal-Ouest;0;22;* 435,6;235;4653,5;0;;< 5;n.p.
Mont-Royal;0;5;n.p.;1191;5873,9;0;;93;458,7
Outremont;< 5;25;* 104,4;1350;5635,8;0;;29;* 121,1
Pierrefonds–Roxboro;8;84;121,2;4661;6726,1;< 5;n.p.;85;122,7
Plateau Mont-Royal;< 5;43;41,3;5199;4999;0;;172;165,4
Pointe-Claire;0;8;n.p.;1158;3690,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;14;175;163,9;9992;9360,8;< 5;n.p.;319;298,8
Rosemont–La Petite Patrie;< 5;122;87,4;7798;5586,4;< 5;n.p.;325;232,8
Sainte-Anne-de-Bellevue;< 5;5;n.p.;182;3670,8;< 5;n.p.;13;* 262,2
Saint-Laurent;7;112;113,3;9098;9205,9;< 5;n.p.;158;159,9
Saint-Léonard;15;185;236,3;8670;11072,1;< 5;n.p.;147;187,7
Senneville;0;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;6;89;113,9;4499;5756,8;0;;206;263,6
Verdun;6;52;75,1;3430;4954,6;< 5;n.p.;199;287,5
Ville-Marie;< 5;60;67,3;5466;6129,9;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;14;194;134,9;12286;8540,7;< 5;n.p.;203;141,1
Westmount;-1;25;* 123,1;826;4066,6;0;;57;280,6
Territoire à confirmer;< 5;38;;2059;;0;;25;
Total à Montréal;170;2304;111,5;145870;7061,7;16;*0,8;4812;233
