date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,0,143,0,0,0,143,143,0.0056897183,0.0,0.0020320423,112.0,0.0,112.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,376,0,0,0,519,0,0,0,376,519,0.0237748944,0.0,0.0049277025,356.0,0.0,468.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,314,0,0,0,833,0,0,0,314,833,0.0400312325,0.0,0.006299331,320.0,0.0,788.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,295,0,0,0,1128,0,0,0,295,1128,0.0554747537,0.0,0.007162949,304.0,0.0,1092.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1272,0,0,0,144,1272,0.0637045248,0.0,0.0082297711,162.0,0.0,1254.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1355,0,0,0,83,1355,0.0682766199,0.0,0.0088393838,90.0,0.0,1344.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1435,0,0,0,80,1435,0.072848715,0.0,0.0094489965,90.0,0.0,1434.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1755,0,0,0,320,1755,0.0883430372,0.0,0.0127002641,305.0,0.0,1739.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,577,0,0,0,2332,0,0,0,577,2332,0.1130831517,0.0,0.0203712236,487.0,0.0,2226.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,477,0,0,0,2809,0,0,0,477,2809,0.1364008366,0.0,0.0230636796,459.0,0.0,2685.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,184,0,0,0,2993,0,0,0,184,2993,0.1459006341,0.0,0.0244353082,187.0,0.0,2872.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,2993,0,0,0,0,2993,0.1465102468,0.0,0.0244353082,12.0,0.0,2884.0,0.0,
