Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;44;586;436,5;4532;3375,9;< 5;n.p.;376;280,1
Anjou;18;178;415,9;1395;3259,7;0;;49;114,5
Baie D'urfé;0;7;n.p.;49;1281,7;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;183;947;< 5;n.p.;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;59;763;458,2;5160;3098,7;8;n.p.;294;176,6
Côte-Saint-Luc;16;130;400,6;1343;4138,9;11;*33,9;90;277,4
Dollard-des-Ormeaux;12;170;347,7;1092;2233,2;< 5;n.p.;99;202,5
Dorval;< 5;40;210,7;387;2039;< 5;n.p.;64;337,2
Hampstead;< 5;16;* 229,5;170;2438;0;;< 5;n.p.
Kirkland;< 5;40;198,5;306;1518,5;< 5;n.p.;29;* 143,9
Lachine;10;177;397,9;1345;3023,2;< 5;n.p.;118;265,2
LaSalle;15;273;355,2;2549;3316,7;< 5;n.p.;187;243,3
L'Île-Bizard–Sainte-Geneviève;5;61;331,3;377;2047,5;< 5;n.p.;54;293,3
Mercier–Hochelaga-Maisonneuve;31;373;274,2;4193;3082,5;0;;388;285,2
Montréal Est;< 5;18;* 467,5;100;2597,4;0;;< 5;n.p.
Montréal-Nord;33;574;681,4;4541;5390,9;< 5;n.p.;255;302,7
Montréal-Ouest;0;9;n.p.;68;1346,5;0;;< 5;n.p.
Mont-Royal;< 5;60;295,9;625;3082,5;0;;91;448,8
Outremont;6;37;154,5;664;2772;< 5;n.p.;14;* 58,4
Pierrefonds–Roxboro;21;302;435,8;1529;2206,4;15;*21,6;57;82,3
Plateau Mont-Royal;18;153;147,1;2069;1989,4;0;;133;127,9
Pointe-Claire;< 5;77;245,4;436;1389,4;< 5;n.p.;34;* 108,3
Rivière-des-Prairies–Pointe-aux-Trembles;41;552;517,1;4059;3802,6;< 5;n.p.;261;244,5
Rosemont–La Petite Patrie;20;413;295,9;3523;2523,8;7;n.p.;258;184,8
Sainte-Anne-de-Bellevue;< 5;20;* 403,4;68;1371,5;< 5;n.p.;7;n.p.
Saint-Laurent;40;447;452,3;3003;3038,6;< 5;n.p.;110;111,3
Saint-Léonard;38;584;745,8;2900;3703,5;< 5;n.p.;61;77,9
Senneville;0;5;n.p.;13;* 1411,5;0;;0;
Sud-Ouest;14;190;243,1;1956;2502,8;0;;183;234,2
Verdun;14;145;209,4;1623;2344,4;0;;173;249,9
Ville-Marie;14;213;238,9;2270;2545,7;< 5;n.p.;90;100,9
Villeray–Saint-Michel–Parc-Extension;43;622;432,4;4824;3353,4;0;;137;95,2
Westmount;< 5;72;354,5;402;1979,1;< 5;n.p.;46;226,5
Territoire à confirmer;< 5;87;;1159;;< 5;;46;
Total à Montréal;540;7432;359,8;58913;2852;78;3,8;3725;180,3
