Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;22;224;166,9;3473;2587,1;0;;372;277,1
Anjou;< 5;71;165,9;1080;2523,6;0;;50;116,8
Baie D'urfé;0;5;n.p.;42;1098,6;0;;< 5;n.p.
Beaconsfield;0;17;* 88;125;646,9;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;29;323;194;3891;2336,7;< 5;n.p.;275;165,1
Côte-Saint-Luc;14;149;459,2;1068;3291,4;< 5;n.p.;64;197,2
Dollard-des-Ormeaux;9;105;214,7;825;1687,2;< 5;n.p.;93;190,2
Dorval;-1;11;* 58;321;1691,3;0;;61;321,4
Hampstead;< 5;11;* 157,8;127;1821,3;0;;< 5;n.p.
Kirkland;< 5;23;* 114,1;225;1116,6;0;;27;* 134
Lachine;18;133;299;1006;2261,2;0;;108;242,8
LaSalle;18;276;359,1;1961;2551,6;< 5;n.p.;186;242
L'Île-Bizard–Sainte-Geneviève;0;11;* 59,7;291;1580,4;< 5;n.p.;51;277
Mercier–Hochelaga-Maisonneuve;9;220;161,7;3501;2573,8;< 5;n.p.;390;286,7
Montréal Est;-1;8;n.p.;73;1896,1;0;;< 5;n.p.
Montréal-Nord;21;208;246,9;3676;4364;< 5;n.p.;254;301,5
Montréal-Ouest;< 5;10;* 198;53;1049,5;0;;< 5;n.p.
Mont-Royal;8;37;182,5;501;2470,9;0;;90;443,9
Outremont;< 5;28;* 116,9;586;2446,4;0;;12;* 50,1
Pierrefonds–Roxboro;7;97;140;1012;1460,4;< 5;n.p.;41;59,2
Plateau Mont-Royal;19;103;99;1766;1698,1;0;;129;124
Pointe-Claire;0;25;* 79,7;311;991,1;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;25;228;213,6;3161;2961,3;< 5;n.p.;256;239,8
Rosemont–La Petite Patrie;15;235;168,4;2754;1972,9;5;n.p.;245;175,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;26;* 524,4;0;;< 5;n.p.
Saint-Laurent;19;242;244,9;2140;2165,4;< 5;n.p.;108;109,3
Saint-Léonard;14;172;219,7;1977;2524,7;0;;52;66,4
Senneville;0;< 5;n.p.;8;n.p.;0;;0;
Sud-Ouest;10;119;152,3;1592;2037,1;< 5;n.p.;183;234,2
Verdun;6;73;105,4;1376;1987,6;< 5;n.p.;170;245,6
Ville-Marie;8;118;132,3;1911;2143,1;< 5;n.p.;84;94,2
Villeray–Saint-Michel–Parc-Extension;32;338;235;3776;2624,9;< 5;n.p.;136;94,5
Westmount;0;12;* 59,1;286;1408;0;;38;187,1
Territoire à confirmer;< 5;83;;1008;;< 5;;38;
Total à Montréal;317;3718;180;45929;2223,5;34;*1,6;3566;172,6
