Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;42;594;442,5;4619;3440,7;< 5;n.p.;376;280,1
Anjou;18;193;451;1435;3353,1;0;;49;114,5
Baie D'urfé;0;8;n.p.;50;1307,9;0;;< 5;n.p.
Beaconsfield;5;43;222,5;192;993,6;< 5;n.p.;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;45;792;475,6;5267;3163;8;n.p.;294;176,6
Côte-Saint-Luc;9;133;409,9;1362;4197,5;8;n.p.;90;277,4
Dollard-des-Ormeaux;5;170;347,7;1111;2272;0;;99;202,5
Dorval;< 5;49;258,2;401;2112,8;< 5;n.p.;64;337,2
Hampstead;< 5;20;* 286,8;175;2509,7;0;;< 5;n.p.
Kirkland;< 5;42;208,4;312;1548,3;< 5;n.p.;29;* 143,9
Lachine;20;184;413,6;1378;3097,4;5;n.p.;119;267,5
LaSalle;19;264;343,5;2582;3359,7;< 5;n.p.;187;243,3
L'Île-Bizard–Sainte-Geneviève;< 5;58;315;385;2090,9;< 5;n.p.;54;293,3
Mercier–Hochelaga-Maisonneuve;22;389;286;4243;3119,3;0;;388;285,2
Montréal Est;< 5;15;* 389,6;101;2623,4;0;;< 5;n.p.
Montréal-Nord;43;613;727,7;4619;5483,5;< 5;n.p.;255;302,7
Montréal-Ouest;0;7;n.p.;67;1326,7;0;;< 5;n.p.
Mont-Royal;< 5;59;291;628;3097,3;0;;91;448,8
Outremont;< 5;39;162,8;668;2788,7;< 5;n.p.;14;* 58,4
Pierrefonds–Roxboro;36;327;471,9;1601;2310,3;15;*21,6;59;85,1
Plateau Mont-Royal;22;177;170,2;2113;2031,7;0;;133;127,9
Pointe-Claire;< 5;75;239;447;1424,5;< 5;n.p.;35;* 111,5
Rivière-des-Prairies–Pointe-aux-Trembles;46;592;554,6;4162;3899,1;< 5;n.p.;261;244,5
Rosemont–La Petite Patrie;27;444;318,1;3592;2573,3;8;n.p.;259;185,5
Sainte-Anne-de-Bellevue;0;10;* 201,7;68;1371,5;< 5;n.p.;7;n.p.
Saint-Laurent;35;478;483,7;3074;3110,5;< 5;n.p.;110;111,3
Saint-Léonard;37;585;747,1;2973;3796,7;< 5;n.p.;61;77,9
Senneville;0;< 5;n.p.;13;* 1411,5;0;;0;
Sud-Ouest;19;204;261;1993;2550,2;0;;183;234,2
Verdun;10;148;213,8;1639;2367,5;0;;173;249,9
Ville-Marie;19;230;257,9;2307;2587,2;< 5;n.p.;90;100,9
Villeray–Saint-Michel–Parc-Extension;47;656;456;4936;3431,3;0;;137;95,2
Westmount;< 5;53;260,9;408;2008,7;< 5;n.p.;47;231,4
Territoire à confirmer;8;104;;1179;;< 5;;46;
Total à Montréal;561;7759;375,6;60100;2909,5;73;3,5;3731;180,6
