"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-14;26307405;22632782
2022-12-13;26297365;22615474
2022-12-12;26297365;22599865
2022-12-11;26236165;22588712
2022-12-10;26236165;22582150
2022-12-09;26236165;22566161
2022-12-08;26236165;22550047
