No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,675,0,20742,3254.27,0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1352,0,34840,3880.60,0.00
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,388,0,19055.5,2036.16,0.00
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,212,n.d.,8507,2492.07,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,823,n.d.,57728,1425.65,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,178,0,17948.5,991.73,0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,252,n.d.,20658.5,1219.84,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,85,n.d.,17455,486.97,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3970,6,196934.5,2015.90,3.05
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,779,n.d.,31025,2510.88,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1001,0,25019.5,4000.88,0.00
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2817,0,52281,5388.19,0.00
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2440,0,67384,3621.04,0.00
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3159,0,79237.5,3986.75,0.00
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,816,0,22558,3617.34,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11025,n.d.,277505,3972.90,n.d.
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2093,0,55121,3797.10,0.00
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14521,15,321832.5,4511.97,4.65
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,15284,14,352784,4332.40,3.95
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,649,0,28065.5,2312.45,0.00
03,03 - Capitale-Nationale,,Total (incluant inconnus),32831,30,757803,4332.39,3.95
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,428,0,15002,2852.95,0.00
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,503,0,25591.5,1965.50,0.00
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,658,0,22969.5,2864.67,0.00
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1551,n.d.,64680,2397.96,n.d.
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3924,n.d.,143710,2730.50,n.d.
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,970,0,44674,2171.29,0.00
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4122,n.d.,108252,3807.78,n.d.
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2977,n.d.,98452.5,3023.79,n.d.
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),15215,5,523331.5,2907.34,0.95
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1220,0,56363,2164.54,0.00
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3489,7,106352,3280.62,6.55
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,935,0,52727.5,1773.27,0.00
05,05 - Estrie,0514,0514 - RLS de Coaticook,617,0,18758.5,3289.18,0.00
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,5082,5,170859,2974.38,2.91
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,810,0,31559.5,2566.58,0.00
05,05 - Estrie,0517,0517 - RLS d'Asbestos,670,n.d.,14238.5,4705.55,n.d.
