date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-02-20,Région,RSS99,Ensemble du Québec,14882,352446,,,,11419
2021-02-21,Région,RSS99,Ensemble du Québec,9228,361674,,,,12460
2021-02-22,Région,RSS99,Ensemble du Québec,12024,373698,,,,12795
2021-02-23,Région,RSS99,Ensemble du Québec,10803,384501,,,,12655
2021-02-24,Région,RSS99,Ensemble du Québec,9949,394450,,,,12396
2021-02-25,Région,RSS99,Ensemble du Québec,14276,408726,,,,12041
2021-02-26,Région,RSS99,Ensemble du Québec,17425,426151,,,,12981
2021-02-27,Région,RSS99,Ensemble du Québec,13070,439221,,,,13991
2021-02-28,Région,RSS99,Ensemble du Québec,6737,445958,,,,15215
2021-03-01,Région,RSS99,Ensemble du Québec,18607,464565,,,,15961
2021-03-02,Région,RSS99,Ensemble du Québec,17875,482440,,,,16383
2021-03-03,Région,RSS99,Ensemble du Québec,18517,500957,,,,16771
2021-03-04,Région,RSS99,Ensemble du Québec,19497,520454,,,,18039
2021-03-05,Région,RSS99,Ensemble du Québec,20381,540835,,,,17808
2021-03-06,Région,RSS99,Ensemble du Québec,15781,556616,,,,17951
2021-03-07,Région,RSS99,Ensemble du Québec,15614,572230,,,,18139
2021-03-08,Région,RSS99,Ensemble du Québec,16988,589218,,,,19684
2021-03-09,Région,RSS99,Ensemble du Québec,18877,608095,,,,21711
2021-03-10,Région,RSS99,Ensemble du Québec,19835,627930,,,,24354
2021-03-11,Région,RSS99,Ensemble du Québec,30310,658240,,,,26211
2021-03-12,Région,RSS99,Ensemble du Québec,34569,692809,,,,28165
2021-03-13,Région,RSS99,Ensemble du Québec,34287,727096,,,,29812
2021-03-14,Région,RSS99,Ensemble du Québec,28608,755704,,,,30970
2021-03-15,Région,RSS99,Ensemble du Québec,30668,786372,,,,32453
2021-03-16,Région,RSS99,Ensemble du Québec,30404,816776,,,,33601
2021-03-17,Région,RSS99,Ensemble du Québec,27941,844717,,,,32846
2021-03-18,Région,RSS99,Ensemble du Québec,40697,885414,,,,31827
2021-03-19,Région,RSS99,Ensemble du Québec,42599,928013,,,,31301
2021-03-20,Région,RSS99,Ensemble du Québec,29008,957021,,,,31732
2021-03-21,Région,RSS99,Ensemble du Québec,21470,978491,,,,33656
2021-03-22,Région,RSS99,Ensemble du Québec,26990,1005481,,,,35855
2021-03-23,Région,RSS99,Ensemble du Québec,33422,1038903,,,,37608
2021-03-24,Région,RSS99,Ensemble du Québec,41405,1080308,,,,40085
2021-03-25,Région,RSS99,Ensemble du Québec,56091,1136399,,,,42622
2021-03-26,Région,RSS99,Ensemble du Québec,54873,1191272,,,,45071
2021-03-27,Région,RSS99,Ensemble du Québec,46343,1237615,,,,46492
2021-03-28,Région,RSS99,Ensemble du Québec,39232,1276847,,,,46601
2021-03-29,Région,RSS99,Ensemble du Québec,44128,1320975,,,,45666
2021-03-30,Région,RSS99,Ensemble du Québec,43373,1364348,,,,44628
2021-03-31,Région,RSS99,Ensemble du Québec,42168,1406516,,,,43936
2021-04-01,Région,RSS99,Ensemble du Québec,49544,1456060,,,,41577
2021-04-02,Région,RSS99,Ensemble du Québec,47611,1503671,,,,41039
2021-04-03,Région,RSS99,Ensemble du Québec,41497,1545168,,,,41163
2021-04-04,Région,RSS99,Ensemble du Québec,22719,1567887,,,,42059
2021-04-05,Région,RSS99,Ensemble du Québec,40358,1608245,,,,45153
2021-04-06,Région,RSS99,Ensemble du Québec,44247,1652492,,,,49174
2021-04-07,Région,RSS99,Ensemble du Québec,48439,1700931,,,,52096
2021-04-08,Région,RSS99,Ensemble du Québec,71200,1772131,,,,56853
2021-04-09,Région,RSS99,Ensemble du Québec,75761,1847892,,,,59663
2021-04-10,Région,RSS99,Ensemble du Québec,61947,1909839,,,,63438
2021-04-11,Région,RSS99,Ensemble du Québec,56016,1965855,,,,66676
2021-04-12,Région,RSS99,Ensemble du Québec,60031,2025886,,,,67636
2021-04-13,Région,RSS99,Ensemble du Québec,70673,2096559,,,,67381
2021-04-14,Région,RSS99,Ensemble du Québec,71105,2167664,,,,67210
2021-04-15,Région,RSS99,Ensemble du Québec,77919,2245583,,,,65092
2021-04-16,Région,RSS99,Ensemble du Québec,73979,2319562,,,,63519
2021-04-17,Région,RSS99,Ensemble du Québec,60748,2380310,,,,61470
2021-04-18,Région,RSS99,Ensemble du Québec,41186,2421496,,,,63927
2021-04-19,Région,RSS99,Ensemble du Québec,49022,2470518,,,,65672
2021-04-20,Région,RSS99,Ensemble du Québec,56328,2526846,,,,67302
2021-04-21,Région,RSS99,Ensemble du Québec,88305,2615151,,,,67883
2021-04-22,Région,RSS99,Ensemble du Québec,90135,2705286,,,,68044
2021-04-23,Région,RSS99,Ensemble du Québec,85389,2790675,,,,67739
2021-04-24,Région,RSS99,Ensemble du Québec,64817,2855492,,,,67114
2021-04-25,Région,RSS99,Ensemble du Québec,42312,2897804,,,,64671
2021-04-26,Région,RSS99,Ensemble du Québec,46889,2944693,,,,61048
2021-04-27,Région,RSS99,Ensemble du Québec,51952,2996645,,,,58079
2021-04-28,Région,RSS99,Ensemble du Québec,71201,3067846,,,,56058
2021-04-29,Région,RSS99,Ensemble du Québec,64778,3132624,,,,55542
2021-04-30,Région,RSS99,Ensemble du Québec,64602,3197226,,,,56339
2021-05-01,Région,RSS99,Ensemble du Québec,50672,3247898,,,,57150
2021-05-02,Région,RSS99,Ensemble du Québec,38702,3286600,,,,58571
2021-05-03,Région,RSS99,Ensemble du Québec,52463,3339063,,,,64404
2021-05-04,Région,RSS99,Ensemble du Québec,57630,3396693,,,,68224
2021-05-05,Région,RSS99,Ensemble du Québec,81153,3477846,,,,71934
2021-05-06,Région,RSS99,Ensemble du Québec,105606,3583452,,,,75434
2021-05-07,Région,RSS99,Ensemble du Québec,91342,3674794,,,,76914
2021-05-08,Région,RSS99,Ensemble du Québec,76645,3751439,,,,79529
2021-05-09,Région,RSS99,Ensemble du Québec,63200,3814639,,,,81785
2021-05-10,Région,RSS99,Ensemble du Québec,62823,3877462,,,,83073
2021-05-11,Région,RSS99,Ensemble du Québec,75935,3953397,,,,84691
2021-05-12,Région,RSS99,Ensemble du Québec,96945,4050342,,,,86936
2021-05-13,Région,RSS99,Ensemble du Québec,114623,4164965,,,,88506
2021-05-14,Région,RSS99,Ensemble du Québec,102663,4267628,,,,89942
2021-05-15,Région,RSS99,Ensemble du Québec,92364,4359992,,,,89645
2021-05-16,Région,RSS99,Ensemble du Québec,74187,4434179,,,,89035
2021-05-17,Région,RSS99,Ensemble du Québec,72878,4507057,,,,88445
2021-05-18,Région,RSS99,Ensemble du Québec,73856,4580913,,,,87683
2021-05-19,Région,RSS99,Ensemble du Québec,92677,4673590,,,,86739
2021-05-20,Région,RSS99,Ensemble du Québec,110490,4784080,,,,86001
2021-05-21,Région,RSS99,Ensemble du Québec,97328,4881408,,,,83145
2021-05-22,Région,RSS99,Ensemble du Québec,85754,4967162,,,,81302
2021-05-23,Région,RSS99,Ensemble du Québec,69023,5036185,,,,80834
2021-05-24,Région,RSS99,Ensemble du Québec,52884,5089069,,,,79998
2021-05-25,Région,RSS99,Ensemble du Québec,60958,5150027,,,,80193
2021-05-26,Région,RSS99,Ensemble du Québec,89402,5239429,,,,82078
2021-05-27,Région,RSS99,Ensemble du Québec,104638,5344067,,,,83576
2021-05-28,Région,RSS99,Ensemble du Québec,98690,5442757,,,,86538
2021-05-29,Région,RSS99,Ensemble du Québec,98949,5541706,,,,87840
2021-05-30,Région,RSS99,Ensemble du Québec,79513,5621219,,,,87772
2021-05-31,Région,RSS99,Ensemble du Québec,73616,5694835,,,,86858
2021-06-01,Région,RSS99,Ensemble du Québec,70074,5764909,,,,86509
2021-06-02,Région,RSS99,Ensemble du Québec,88927,5853836,,,,84551
2021-06-03,Région,RSS99,Ensemble du Québec,98240,5952076,,,,82902
2021-06-04,Région,RSS99,Ensemble du Québec,96245,6048321,,,,82125
2021-06-05,Région,RSS99,Ensemble du Québec,85239,6133560,,,,83205
2021-06-06,Région,RSS99,Ensemble du Québec,67976,6201536,,,,83464
2021-06-07,Région,RSS99,Ensemble du Québec,68174,6269710,,,,84348
2021-06-08,Région,RSS99,Ensemble du Québec,77633,6347343,,,,86437
2021-06-09,Région,RSS99,Ensemble du Québec,90738,6438081,,,,88538
2021-06-10,Région,RSS99,Ensemble du Québec,104432,6542513,,,,90087
2021-06-11,Région,RSS99,Ensemble du Québec,110869,6653382,,,,93593
2021-06-12,Région,RSS99,Ensemble du Québec,99943,6753325,,,,95177
2021-06-13,Région,RSS99,Ensemble du Québec,78821,6832146,,,,96399
2021-06-14,Région,RSS99,Ensemble du Québec,92714,6924860,,,,96337
2021-06-15,Région,RSS99,Ensemble du Québec,88725,7013585,,,,93760
2021-06-16,Région,RSS99,Ensemble du Québec,99291,7112876,,,,89850
2021-06-17,Région,RSS99,Ensemble du Québec,103997,7216873,,,,86844
2021-06-18,Région,RSS99,Ensemble du Québec,92828,7309701,,,,85875
2021-06-19,Région,RSS99,Ensemble du Québec,72571,7382272,,,,87436
2021-06-20,Région,RSS99,Ensemble du Québec,57783,7440055,,,,90537
2021-06-21,Région,RSS99,Ensemble du Québec,85933,7525988,,,,85509
2021-06-22,Région,RSS99,Ensemble du Québec,99651,7625639,,,,89128
2021-06-23,Région,RSS99,Ensemble du Québec,120995,7746634,,,,92791
2021-06-24,Région,RSS99,Ensemble du Québec,68799,7815433,,,,95643
2021-06-25,Région,RSS99,Ensemble du Québec,118164,7933597,,,,98749
2021-06-26,Région,RSS99,Ensemble du Québec,98209,8031806,,,,99831
2021-06-27,Région,RSS99,Ensemble du Québec,77751,8109557,,,,100605
2021-06-28,Région,RSS99,Ensemble du Québec,107674,8217231,,,,104002
2021-06-29,Région,RSS99,Ensemble du Québec,107223,8324454,,,,102453
2021-06-30,Région,RSS99,Ensemble du Québec,126415,8450869,,,,100338
2021-07-01,Région,RSS99,Ensemble du Québec,92576,8543445,,,,99599
2021-07-02,Région,RSS99,Ensemble du Québec,107323,8650768,,,,98211
2021-07-03,Région,RSS99,Ensemble du Québec,83406,8734174,,,,98123
2021-07-04,Région,RSS99,Ensemble du Québec,72576,8806750,,,,96437
2021-07-05,Région,RSS99,Ensemble du Québec,97961,8904711,,,,100570
2021-07-06,Région,RSS99,Ensemble du Québec,106601,9011312,,,,101591
2021-07-07,Région,RSS99,Ensemble du Québec,114616,9125928,,,,101739
2021-07-08,Région,RSS99,Ensemble du Québec,121510,9247438,,,,100887
2021-07-09,Région,RSS99,Ensemble du Québec,114467,9361905,,,,99379
2021-07-10,Région,RSS99,Ensemble du Québec,84445,9446350,,,,97326
2021-07-11,Région,RSS99,Ensemble du Québec,66606,9512956,,,,95612
2021-07-12,Région,RSS99,Ensemble du Québec,87407,9600363,,,,92674
2021-07-13,Région,RSS99,Ensemble du Québec,92231,9692594,,,,90991
2021-07-14,Région,RSS99,Ensemble du Québec,102621,9795215,,,,89445
2021-07-15,Région,RSS99,Ensemble du Québec,100940,9896155,,,,87624
2021-07-16,Région,RSS99,Ensemble du Québec,102688,9998843,,,,86950
2021-07-17,Région,RSS99,Ensemble du Québec,73624,10072467,,,,88110
2021-07-18,Région,RSS99,Ensemble du Québec,53859,10126326,,,,88314
2021-07-19,Région,RSS99,Ensemble du Québec,82685,10209011,,,,87547
2021-07-20,Région,RSS99,Ensemble du Québec,100353,10309364,,,,86598
2021-07-21,Région,RSS99,Ensemble du Québec,104052,10413416,,,,86307
2021-07-22,Région,RSS99,Ensemble du Québec,95570,10508986,,,,86400
2021-07-23,Région,RSS99,Ensemble du Québec,96042,10605028,,,,85267
2021-07-24,Région,RSS99,Ensemble du Québec,71589,10676617,,,,81233
2021-07-25,Région,RSS99,Ensemble du Québec,54506,10731123,,,,76458
2021-07-26,Région,RSS99,Ensemble du Québec,74754,10805877,,,,72461
2021-07-27,Région,RSS99,Ensemble du Québec,72119,10877996,,,,69883
2021-07-28,Région,RSS99,Ensemble du Québec,70623,10948619,,,,68013
2021-07-29,Région,RSS99,Ensemble du Québec,67591,11016210,,,,65748
2021-07-30,Région,RSS99,Ensemble du Québec,77998,11094208,,,,62185
2021-07-31,Région,RSS99,Ensemble du Québec,58499,11152707,,,,58722
2021-08-01,Région,RSS99,Ensemble du Québec,38651,11191358,,,,55257
2021-08-02,Région,RSS99,Ensemble du Québec,49816,11241174,,,,53091
2021-08-03,Région,RSS99,Ensemble du Québec,47879,11289053,,,,50413
2021-08-04,Région,RSS99,Ensemble du Québec,46366,11335419,,,,48807
2021-08-05,Région,RSS99,Ensemble du Québec,52430,11387849,,,,47454
2021-08-06,Région,RSS99,Ensemble du Québec,59247,11447096,,,,46227
2021-08-07,Région,RSS99,Ensemble du Québec,47259,11494355,,,,44622
2021-08-08,Région,RSS99,Ensemble du Québec,29181,11523536,,,,44138
2021-08-09,Région,RSS99,Ensemble du Québec,41224,11564760,,,,43578
2021-08-10,Région,RSS99,Ensemble du Québec,36645,11601405,,,,43662
2021-08-11,Région,RSS99,Ensemble du Québec,42979,11644384,,,,44286
2021-08-12,Région,RSS99,Ensemble du Québec,48512,11692896,,,,45329
2021-08-13,Région,RSS99,Ensemble du Québec,59835,11752731,,,,45579
2021-08-14,Région,RSS99,Ensemble du Québec,51629,11804360,,,,46373
2021-08-15,Région,RSS99,Ensemble du Québec,36479,11840839,,,,46410
2021-08-16,Région,RSS99,Ensemble du Québec,42976,11883815,,,,45309
2021-08-17,Région,RSS99,Ensemble du Québec,42200,11926015,,,,43518
2021-08-18,Région,RSS99,Ensemble du Québec,43237,11969252,,,,41686
2021-08-19,Région,RSS99,Ensemble du Québec,40805,12010057,,,,40322
2021-08-20,Région,RSS99,Ensemble du Québec,47298,12057355,,,,38743
2021-08-21,Région,RSS99,Ensemble du Québec,38807,12096162,,,,36606
2021-08-22,Région,RSS99,Ensemble du Québec,26934,12123096,,,,35036
2021-08-23,Région,RSS99,Ensemble du Québec,31920,12155016,,,,34158
2021-08-24,Région,RSS99,Ensemble du Québec,27240,12182256,,,,32632
2021-08-25,Région,RSS99,Ensemble du Québec,32251,12214507,,,,31570
2021-08-26,Région,RSS99,Ensemble du Québec,34659,12249166,,,,30556
2021-08-27,Région,RSS99,Ensemble du Québec,36610,12285776,,,,29268
2021-08-28,Région,RSS99,Ensemble du Québec,31379,12317155,,,,29037
2021-08-29,Région,RSS99,Ensemble du Québec,19836,12336991,,,,27556
2021-08-30,Région,RSS99,Ensemble du Québec,22904,12359895,,,,26626
2021-08-31,Région,RSS99,Ensemble du Québec,25619,12385514,,,,25436
2021-09-01,Région,RSS99,Ensemble du Québec,21882,12407396,,,,24335
2021-09-02,Région,RSS99,Ensemble du Québec,28154,12435550,,,,23357
2021-09-03,Région,RSS99,Ensemble du Québec,28277,12463827,,,,21547
2021-09-04,Région,RSS99,Ensemble du Québec,23676,12487503,,,,20703
2021-09-05,Région,RSS99,Ensemble du Québec,12984,12500487,,,,21112
2021-09-06,Région,RSS99,Ensemble du Québec,10235,12510722,,,,20818
2021-09-07,Région,RSS99,Ensemble du Québec,19712,12530434,,,,20467
2021-09-08,Région,RSS99,Ensemble du Québec,24748,12555182,,,,20328
2021-09-09,Région,RSS99,Ensemble du Québec,26091,12581273,,,,20358
2021-09-10,Région,RSS99,Ensemble du Québec,25825,12607098,,,,20962
2021-09-11,Région,RSS99,Ensemble du Québec,22698,12629796,,,,20324
2021-09-12,Région,RSS99,Ensemble du Québec,13199,12642995,,,,19570
2021-09-13,Région,RSS99,Ensemble du Québec,14462,12657457,,,,19027
2021-09-14,Région,RSS99,Ensemble du Québec,15246,12672703,,,,18469
2021-09-15,Région,RSS99,Ensemble du Québec,19467,12692170,,,,17903
2021-09-16,Région,RSS99,Ensemble du Québec,22293,12714463,,,,17239
2021-09-17,Région,RSS99,Ensemble du Québec,21920,12736383,,,,16586
2021-09-18,Région,RSS99,Ensemble du Québec,18731,12755114,,,,16006
2021-09-19,Région,RSS99,Ensemble du Québec,8551,12763665,,,,15507
2021-09-20,Région,RSS99,Ensemble du Québec,9897,12773562,,,,14958
2021-09-21,Région,RSS99,Ensemble du Québec,11181,12784743,,,,14435
2021-09-22,Région,RSS99,Ensemble du Québec,15977,12800720,,,,14054
2021-09-23,Région,RSS99,Ensemble du Québec,18452,12819172,,,,13900
2021-09-24,Région,RSS99,Ensemble du Québec,18253,12837425,,,,13484
2021-09-25,Région,RSS99,Ensemble du Québec,16065,12853490,,,,13384
2021-09-26,Région,RSS99,Ensemble du Québec,7478,12860968,,,,13160
2021-09-27,Région,RSS99,Ensemble du Québec,6983,12867951,,,,13035
2021-09-28,Région,RSS99,Ensemble du Québec,10480,12878431,,,,12647
2021-09-29,Région,RSS99,Ensemble du Québec,14411,12892842,,,,12318
2021-09-30,Région,RSS99,Ensemble du Québec,17575,12910417,,,,12126
2021-10-01,Région,RSS99,Ensemble du Québec,15535,12925952,,,,12084
2021-10-02,Région,RSS99,Ensemble du Québec,13761,12939713,,,,11896
2021-10-03,Région,RSS99,Ensemble du Québec,6134,12945847,,,,11712
2021-10-04,Région,RSS99,Ensemble du Québec,6692,12952539,,,,11561
2021-10-05,Région,RSS99,Ensemble du Québec,9166,12961705,,,,11548
2021-10-06,Région,RSS99,Ensemble du Québec,13119,12974824,,,,11445
2021-10-07,Région,RSS99,Ensemble du Québec,16518,12991342,,,,11405
2021-10-08,Région,RSS99,Ensemble du Québec,15447,13006789,,,,11110
2021-10-09,Région,RSS99,Ensemble du Québec,13042,13019831,,,,11170
2021-10-10,Région,RSS99,Ensemble du Québec,5850,13025681,,,,11032
2021-10-11,Région,RSS99,Ensemble du Québec,4628,13030309,,,,10566
2021-10-12,Région,RSS99,Ensemble du Québec,9585,13039894,,,,10388
2021-10-13,Région,RSS99,Ensemble du Québec,12151,13052045,,,,10309
2021-10-14,Région,RSS99,Ensemble du Québec,13261,13065306,,,,10212
2021-10-15,Région,RSS99,Ensemble du Québec,14198,13079504,,,,10506
2021-10-16,Région,RSS99,Ensemble du Québec,12489,13091993,,,,10538
2021-10-17,Région,RSS99,Ensemble du Québec,5175,13097168,,,,10730
2021-10-18,Région,RSS99,Ensemble du Québec,6686,13103854,,,,10988
2021-10-19,Région,RSS99,Ensemble du Québec,9804,13113658,,,,10902
2021-10-20,Région,RSS99,Ensemble du Québec,13499,13127157,,,,10575
2021-10-21,Région,RSS99,Ensemble du Québec,15065,13142222,,,,10447
2021-10-22,Région,RSS99,Ensemble du Québec,13594,13155816,,,,10814
2021-10-23,Région,RSS99,Ensemble du Québec,10199,13166015,,,,11015
2021-10-24,Région,RSS99,Ensemble du Québec,4280,13170295,,,,11119
2021-10-25,Région,RSS99,Ensemble du Québec,9260,13179555,,,,10909
2021-10-26,Région,RSS99,Ensemble du Québec,11210,13190765,,,,10879
2021-10-27,Région,RSS99,Ensemble du Québec,14226,13204991,,,,10700
2021-10-28,Région,RSS99,Ensemble du Québec,13596,13218587,,,,10557
2021-10-29,Région,RSS99,Ensemble du Québec,13379,13231966,,,,10804
2021-10-30,Région,RSS99,Ensemble du Québec,8949,13240915,,,,10927
2021-10-31,Région,RSS99,Ensemble du Québec,3281,13244196,,,,10911
2021-11-01,Région,RSS99,Ensemble du Québec,10986,13255182,,,,11236
2021-11-02,Région,RSS99,Ensemble du Québec,12073,13267255,,,,11437
2021-11-03,Région,RSS99,Ensemble du Québec,14113,13281368,,,,11308
2021-11-04,Région,RSS99,Ensemble du Québec,15871,13297239,,,,11463
2021-11-05,Région,RSS99,Ensemble du Québec,14784,13312023,,,,11370
2021-11-06,Région,RSS99,Ensemble du Québec,8046,13320069,,,,11263
2021-11-07,Région,RSS99,Ensemble du Québec,4370,13324439,,,,11293
2021-11-08,Région,RSS99,Ensemble du Québec,10331,13334770,,,,11157
2021-11-09,Région,RSS99,Ensemble du Québec,11323,13346093,,,,10993
2021-11-10,Région,RSS99,Ensemble du Québec,14325,13360418,,,,11015
2021-11-11,Région,RSS99,Ensemble du Québec,14923,13375341,,,,11072
2021-11-12,Région,RSS99,Ensemble du Québec,13633,13388974,,,,11013
2021-11-13,Région,RSS99,Ensemble du Québec,8198,13397172,,,,10713
2021-11-14,Région,RSS99,Ensemble du Québec,4771,13401943,,,,10311
2021-11-15,Région,RSS99,Ensemble du Québec,9917,13411860,,,,9904
2021-11-16,Région,RSS99,Ensemble du Québec,9221,13421081,,,,9414
2021-11-17,Région,RSS99,Ensemble du Québec,11511,13432592,,,,9261
2021-11-18,Région,RSS99,Ensemble du Québec,12075,13444667,,,,9098
2021-11-19,Région,RSS99,Ensemble du Québec,10204,13454871,,,,8529
2021-11-20,Région,RSS99,Ensemble du Québec,7127,13461998,,,,8191
2021-11-21,Région,RSS99,Ensemble du Québec,3629,13465627,,,,8915
2021-11-22,Région,RSS99,Ensemble du Québec,5933,13471560,,,,10037
2021-11-23,Région,RSS99,Ensemble du Québec,6855,13478415,,,,12064
2021-11-24,Région,RSS99,Ensemble du Québec,16585,13495000,,,,14811
2021-11-25,Région,RSS99,Ensemble du Québec,19923,13514923,,,,17501
2021-11-26,Région,RSS99,Ensemble du Québec,24399,13539322,,,,19673
2021-11-27,Région,RSS99,Ensemble du Québec,26350,13565672,,,,22142
2021-11-28,Région,RSS99,Ensemble du Québec,22459,13588131,,,,23810
2021-11-29,Région,RSS99,Ensemble du Québec,21140,13609271,,,,25180
2021-11-30,Région,RSS99,Ensemble du Québec,24135,13633406,,,,26293
2021-12-01,Région,RSS99,Ensemble du Québec,28267,13661673,,,,26676
2021-12-02,Région,RSS99,Ensemble du Québec,29513,13691186,,,,26378
2021-12-03,Région,RSS99,Ensemble du Québec,32188,13723374,,,,26502
2021-12-04,Région,RSS99,Ensemble du Québec,29030,13752404,,,,27291
2021-12-05,Région,RSS99,Ensemble du Québec,20372,13772776,,,,28325
2021-12-06,Région,RSS99,Ensemble du Québec,22011,13794787,,,,29387
2021-12-07,Région,RSS99,Ensemble du Québec,29656,13824443,,,,30867
2021-12-08,Région,RSS99,Ensemble du Québec,35505,13859948,,,,31157
2021-12-09,Région,RSS99,Ensemble du Québec,36949,13896897,,,,31803
2021-12-10,Région,RSS99,Ensemble du Québec,42544,13939441,,,,33867
2021-12-11,Région,RSS99,Ensemble du Québec,31059,13970500,,,,36677
2021-12-12,Région,RSS99,Ensemble du Québec,24899,13995399,,,,39469
2021-12-13,Région,RSS99,Ensemble du Québec,36456,14031855,,,,42630
2021-12-14,Région,RSS99,Ensemble du Québec,49330,14081185,,,,46324
2021-12-15,Région,RSS99,Ensemble du Québec,55043,14136228,,,,49171
2021-12-16,Région,RSS99,Ensemble du Québec,59076,14195304,,,,52504
