date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2040667,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2040667,
2020-12-16,Région,RSS06,06 - Montréal,320,0,0,0,842,0,0,0,320,842,0,,0,0,0,0,2040667,
2020-12-17,Région,RSS06,06 - Montréal,290,0,0,0,1132,0,0,0,290,1132,0,,0,0,0,0,2040667,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1276,0,0,0,144,1276,0,,0,0,0,0,2040667,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1358,0,0,0,82,1358,0,,0,0,0,0,2040667,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1438,0,0,0,80,1438,0,,0,0,0,0,2040667,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1758,0,0,0,320,1758,0,,0,0,0,0,2040667,
2020-12-22,Région,RSS06,06 - Montréal,583,0,0,0,2341,0,0,0,583,2341,0,,0,0,0,0,2040667,
2020-12-23,Région,RSS06,06 - Montréal,490,0,0,0,2831,0,0,0,490,2831,0,,0,0,0,0,2040667,
2020-12-24,Région,RSS06,06 - Montréal,184,0,0,0,3015,0,0,0,184,3015,0,,0,0,0,0,2040667,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3015,0,0,0,0,3015,0,,0,0,0,0,2040667,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3236,0,0,0,221,3236,0,,0,0,0,0,2040667,
2020-12-27,Région,RSS06,06 - Montréal,202,0,0,0,3438,0,0,0,202,3438,0,,0,0,0,0,2040667,
2020-12-28,Région,RSS06,06 - Montréal,598,0,0,0,4036,0,0,0,598,4036,0,,0,0,0,0,2040667,
2020-12-29,Région,RSS06,06 - Montréal,565,0,0,0,4601,0,0,0,565,4601,0,,0,0,0,0,2040667,
2020-12-30,Région,RSS06,06 - Montréal,587,0,0,0,5188,0,0,0,587,5188,0,,0,0,0,0,2040667,
2020-12-31,Région,RSS06,06 - Montréal,31,0,0,0,5219,0,0,0,31,5219,0,,0,0,0,0,2040667,
2021-01-01,Région,RSS06,06 - Montréal,4,0,0,0,5223,0,0,0,4,5223,0,,0,0,0,0,2040667,
2021-01-02,Région,RSS06,06 - Montréal,13,0,0,0,5236,0,0,0,13,5236,0.0000490036,,0,1,0,0,2040667,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5250,0,0,0,14,5250,0.0000490036,,0,1,0,0,2040667,
2021-01-04,Région,RSS06,06 - Montréal,569,4,0,0,5819,4,0,0,573,5823,0.0000490036,,0,1,0,0,2040667,
2021-01-05,Région,RSS06,06 - Montréal,1897,6,0,0,7716,10,0,0,1903,7726,0.0000490036,,0,1,0,0,2040667,
2021-01-06,Région,RSS06,06 - Montréal,2744,7,0,0,10460,17,0,0,2751,10477,0.0000980072,,0,2,0,0,2040667,
2021-01-07,Région,RSS06,06 - Montréal,4128,0,0,0,14588,17,0,0,4128,14605,0.0001960143,,0,4,0,0,2040667,
2021-01-08,Région,RSS06,06 - Montréal,3798,4,0,0,18386,21,0,0,3802,18407,0.0001960143,,0,4,0,0,2040667,
2021-01-09,Région,RSS06,06 - Montréal,2041,0,0,0,20427,21,0,0,2041,20448,0.0001960143,,0,4,0,0,2040667,
2021-01-10,Région,RSS06,06 - Montréal,1414,1,0,0,21841,22,0,0,1415,21863,0.0001960143,,0,4,0,0,2040667,
2021-01-11,Région,RSS06,06 - Montréal,1611,2,0,0,23452,24,0,0,1613,23476,0.0002450179,,0,5,0,0,2040667,
2021-01-12,Région,RSS06,06 - Montréal,1098,1,0,0,24550,25,0,0,1099,24575,0.0002450179,,0,5,0,0,2040667,
2021-01-13,Région,RSS06,06 - Montréal,1293,0,0,0,25843,25,0,0,1293,25868,0.0002450179,,0,5,0,0,2040667,
2021-01-14,Région,RSS06,06 - Montréal,1904,1,0,0,27747,26,0,0,1905,27773,0.0002450179,,0,5,0,0,2040667,
2021-01-15,Région,RSS06,06 - Montréal,1777,1,0,0,29524,27,0,0,1778,29551,0.0002940215,,0,6,0,0,2040667,
2021-01-16,Région,RSS06,06 - Montréal,1149,1,0,0,30673,28,0,0,1150,30701,0.0002940215,,0,6,0,0,2040667,
2021-01-17,Région,RSS06,06 - Montréal,958,0,0,0,31631,28,0,0,958,31659,0.0002940215,,0,6,0,0,2040667,
2021-01-18,Région,RSS06,06 - Montréal,1097,7,0,0,32728,35,0,0,1104,32763,0.0003430251,,0,7,0,0,2040667,
2021-01-19,Région,RSS06,06 - Montréal,1306,0,0,0,34034,35,0,0,1306,34069,0.0003920287,,0,8,0,0,2040667,
2021-01-20,Région,RSS06,06 - Montréal,1589,1,0,0,35623,36,0,0,1590,35659,0.0004410323,,0,9,0,0,2040667,
2021-01-21,Région,RSS06,06 - Montréal,1975,5,0,0,37598,41,0,0,1980,37639,0.000588043,,0,12,0,0,2040667,
2021-01-22,Région,RSS06,06 - Montréal,2213,4,0,0,39811,45,0,0,2217,39856,0.0006370466,,0,13,0,0,2040667,
2021-01-23,Région,RSS06,06 - Montréal,1268,3,0,0,41079,48,0,0,1271,41127,0.0006860502,,0,14,0,0,2040667,
2021-01-24,Région,RSS06,06 - Montréal,389,1,0,0,41468,49,0,0,390,41517,0.0006860502,,0,14,0,0,2040667,
2021-01-25,Région,RSS06,06 - Montréal,636,3,0,0,42104,52,0,0,639,42156,0.000833061,,0,17,0,0,2040667,
2021-01-26,Région,RSS06,06 - Montréal,771,21,0,0,42875,73,0,0,792,42948,0.0010290753,,0,21,0,0,2040667,
2021-01-27,Région,RSS06,06 - Montréal,703,7,0,0,43578,80,0,0,710,43658,0.0012250896,,0,25,0,0,2040667,
2021-01-28,Région,RSS06,06 - Montréal,858,19,0,0,44436,99,0,0,877,44535,0.0013721004,,0,28,0,0,2040667,
2021-01-29,Région,RSS06,06 - Montréal,205,12,0,0,44641,111,0,0,217,44752,0.0016661219,,0,34,0,0,2040667,
2021-01-30,Région,RSS06,06 - Montréal,33,27,0,0,44674,138,0,0,60,44812,0.002009147,,0,41,0,0,2040667,
2021-01-31,Région,RSS06,06 - Montréal,7,7,0,0,44681,145,0,0,14,44826,0.0022051614,,0,45,0,0,2040667,
2021-02-01,Région,RSS06,06 - Montréal,19,15,0,0,44700,160,0,0,34,44860,0.00259719,,0,53,0,0,2040667,
2021-02-02,Région,RSS06,06 - Montréal,74,46,0,0,44774,206,0,0,120,44980,0.0031362295,,0,64,0,0,2040667,
2021-02-03,Région,RSS06,06 - Montréal,2210,33,0,0,46984,239,0,0,2243,47223,0.0032342366,,0,66,0,0,2040667,
2021-02-04,Région,RSS06,06 - Montréal,3395,18,0,0,50379,257,0,0,3413,50636,0.0036262653,,0,74,0,0,2040667,
2021-02-05,Région,RSS06,06 - Montréal,3435,31,0,0,53814,288,0,0,3466,54102,0.004018294,,0,82,0,0,2040667,
