date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8854740,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8854740,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8854740,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8854740,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8854740,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8854740,858
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8854740,1258
2020-12-21,Région,RSS99,Ensemble du Québec,520,0,0,0,5478,0,0,0,520,5478,0,,0,0,0,0,8854740,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7508,0,0,0,2030,7508,0,,0,0,0,0,8854740,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3765,0,0,0,11273,0,0,0,3765,11273,0,,0,0,0,0,8854740,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0,,0,0,0,0,8854740,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0,,0,0,0,0,8854740,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17424,0,0,0,3127,17424,0,,0,0,0,0,8854740,2441
2020-12-27,Région,RSS99,Ensemble du Québec,2281,0,0,0,19705,0,0,0,2281,19705,0,,0,0,0,0,8854740,2340
2020-12-28,Région,RSS99,Ensemble du Québec,2531,0,0,0,22236,0,0,0,2531,22236,0,,0,0,0,0,8854740,1957
2020-12-29,Région,RSS99,Ensemble du Québec,2358,0,0,0,24594,0,0,0,2358,24594,0,,0,0,0,0,8854740,1958
2020-12-30,Région,RSS99,Ensemble du Québec,3062,0,0,0,27656,0,0,0,3062,27656,0,,0,0,0,0,8854740,1601
2020-12-31,Région,RSS99,Ensemble du Québec,342,0,0,0,27998,0,0,0,342,27998,0,,0,0,0,0,8854740,1495
2021-01-01,Région,RSS99,Ensemble du Québec,4,0,0,0,28002,0,0,0,4,28002,0,,0,0,0,0,8854740,1532
2021-01-02,Région,RSS99,Ensemble du Québec,630,0,0,0,28632,0,0,0,630,28632,0.0000112934,,0,1,0,0,8854740,2050
2021-01-03,Région,RSS99,Ensemble du Québec,1538,0,0,0,30170,0,0,0,1538,30170,0.0000112934,,0,1,0,0,8854740,3152
2021-01-04,Région,RSS99,Ensemble du Québec,2775,17,0,0,32945,17,0,0,2792,32962,0.0000112934,,0,1,0,0,8854740,5068
2021-01-05,Région,RSS99,Ensemble du Québec,5969,15,0,0,38914,32,0,0,5984,38946,0.0000225868,,0,2,0,0,8854740,6983
2021-01-06,Région,RSS99,Ensemble du Québec,10757,19,0,0,49671,51,0,0,10776,49722,0.0000790537,,0,7,0,0,8854740,8145
2021-01-07,Région,RSS99,Ensemble du Québec,13745,7,0,0,63416,58,0,0,13752,63474,0.0001355206,,0,12,0,0,8854740,8936
2021-01-08,Région,RSS99,Ensemble du Québec,13387,22,0,0,76803,80,0,0,13409,76883,0.0002371611,,0,21,0,0,8854740,9590
2021-01-09,Région,RSS99,Ensemble du Québec,8764,1,0,0,85567,81,0,0,8765,85648,0.0002371611,,0,21,0,0,8854740,9872
2021-01-10,Région,RSS99,Ensemble du Québec,7073,2,0,0,92640,83,0,0,7075,92723,0.0002371611,,0,21,0,0,8854740,9640
2021-01-11,Région,RSS99,Ensemble du Québec,7366,3,0,0,100006,86,0,0,7369,100092,0.0002484545,,0,22,0,0,8854740,9367
2021-01-12,Région,RSS99,Ensemble du Québec,7956,3,0,0,107962,89,0,0,7959,108051,0.0002484545,,0,22,0,0,8854740,9051
2021-01-13,Région,RSS99,Ensemble du Québec,9144,5,0,0,117106,94,0,0,9149,117200,0.0003049214,,0,27,0,0,8854740,9005
2021-01-14,Région,RSS99,Ensemble du Québec,11844,2,0,0,128950,96,0,0,11846,129046,0.0003049214,,0,27,0,0,8854740,9012
2021-01-15,Région,RSS99,Ensemble du Québec,11188,8,0,0,140138,104,0,0,11196,140242,0.0003839751,,0,34,0,0,8854740,9481
2021-01-16,Région,RSS99,Ensemble du Québec,8435,3,0,0,148573,107,0,0,8438,148680,0.0005533759,,0,49,0,0,8854740,9821
2021-01-17,Région,RSS99,Ensemble du Québec,7130,0,0,0,155703,107,0,0,7130,155810,0.0005533759,,0,49,0,0,8854740,10152
2021-01-18,Région,RSS99,Ensemble du Québec,10634,12,0,0,166337,119,0,0,10646,166456,0.0005985495,,0,53,0,0,8854740,10427
2021-01-19,Région,RSS99,Ensemble du Québec,10342,2,0,0,176679,121,0,0,10344,176800,0.0006098429,,0,54,0,0,8854740,10530
2021-01-20,Région,RSS99,Ensemble du Québec,11463,4,0,0,188142,125,0,0,11467,188267,0.000643723,,0,57,0,0,8854740,10539
2021-01-21,Région,RSS99,Ensemble du Québec,13755,14,0,0,201897,139,0,0,13769,202036,0.0007792437,,0,69,0,0,8854740,9818
2021-01-22,Région,RSS99,Ensemble du Québec,11909,6,0,0,213806,145,0,0,11915,213951,0.0008921775,,0,79,0,0,8854740,8938
2021-01-23,Région,RSS99,Ensemble du Québec,8496,3,0,0,222302,148,0,0,8499,222450,0.0009034709,,0,80,0,0,8854740,8048
2021-01-24,Région,RSS99,Ensemble du Québec,2082,2,0,0,224384,150,0,0,2084,224534,0.0009034709,,0,80,0,0,8854740,6951
2021-01-25,Région,RSS99,Ensemble du Québec,4484,5,0,0,228868,155,0,0,4489,229023,0.0009373511,,0,83,0,0,8854740,5464
2021-01-26,Région,RSS99,Ensemble du Québec,4082,32,0,0,232950,187,0,0,4114,233137,0.0011067519,,0,98,0,0,8854740,4087
2021-01-27,Région,RSS99,Ensemble du Québec,3765,19,0,0,236715,206,0,0,3784,236921,0.0011745122,,0,104,0,0,8854740,2957
2021-01-28,Région,RSS99,Ensemble du Québec,3332,31,0,0,240047,237,0,0,3363,240284,0.001287446,,0,114,0,0,8854740,2771
2021-01-29,Région,RSS99,Ensemble du Québec,2261,18,0,0,242308,255,0,0,2279,242563,0.0014455535,,0,128,0,0,8854740,2189
2021-01-30,Région,RSS99,Ensemble du Québec,552,33,0,0,242860,288,0,0,585,243148,0.0015359005,,0,136,0,0,8854740,1703
2021-01-31,Région,RSS99,Ensemble du Québec,770,12,0,0,243630,300,0,0,782,243930,0.0016036609,,0,142,0,0,8854740,1588
2021-02-01,Région,RSS99,Ensemble du Québec,391,24,0,0,244021,324,0,0,415,244345,0.0017391815,,0,154,0,0,8854740,1842
2021-02-02,Région,RSS99,Ensemble du Québec,653,58,0,0,244674,382,0,0,711,245056,0.0019537558,,0,173,0,0,8854740,2241
2021-02-03,Région,RSS99,Ensemble du Québec,2935,48,0,0,247609,430,0,0,2983,248039,0.0021005699,,0,186,0,0,8854740,2622
2021-02-04,Région,RSS99,Ensemble du Québec,5074,64,0,0,252683,494,0,0,5138,253177,0.0023264376,,0,206,0,0,8854740,2842
2021-02-05,Région,RSS99,Ensemble du Québec,5028,45,0,0,257711,539,0,0,5073,258250,0.0025297185,,0,224,0,0,8854740,3282
2021-02-06,Région,RSS99,Ensemble du Québec,3240,13,0,0,260951,552,0,0,3253,261503,0.0026539458,,0,235,0,0,8854740,3701
2021-02-07,Région,RSS99,Ensemble du Québec,2314,6,0,0,263265,558,0,0,2320,263823,0.0027894664,,0,247,0,0,8854740,4116
2021-02-08,Région,RSS99,Ensemble du Québec,3462,36,0,0,266727,594,0,0,3498,267321,0.0030830945,,0,273,0,0,8854740,4793
2021-02-09,Région,RSS99,Ensemble du Québec,3578,65,0,0,270305,659,0,0,3643,270964,0.0033993093,,0,301,0,0,8854740,5537
2021-02-10,Région,RSS99,Ensemble du Québec,5765,122,2,0,276070,781,2,0,5889,276853,0.0039526852,,0,350,0,0,8854740,5309
2021-02-11,Région,RSS99,Ensemble du Québec,9758,116,0,0,285828,897,2,0,9874,286727,0.0047206355,,0,418,0,0,8854740,5112
2021-02-12,Région,RSS99,Ensemble du Québec,10203,78,0,0,296031,975,2,0,10281,297008,0.0051836643,,0,459,0,0,8854740,5047
2021-02-13,Région,RSS99,Ensemble du Québec,1649,10,0,0,297680,985,2,0,1659,298667,0.0053304784,,0,472,0,0,8854740,4814
2021-02-14,Région,RSS99,Ensemble du Québec,934,8,0,0,298614,993,2,0,942,299609,0.0053982387,,0,478,0,0,8854740,4353
2021-02-15,Région,RSS99,Ensemble du Québec,2989,55,0,0,301603,1048,2,0,3044,302653,0.0055450527,,0,491,0,0,8854740,4647
2021-02-16,Région,RSS99,Ensemble du Québec,1910,97,0,0,303513,1145,2,0,2007,304660,0.005759627,,0,510,0,0,8854740,5811
2021-02-17,Région,RSS99,Ensemble du Québec,2589,74,0,0,306102,1219,2,0,2663,307323,0.0059177345,,0,524,0,0,8854740,7701
2021-02-18,Région,RSS99,Ensemble du Québec,11849,84,2,0,317951,1303,4,0,11935,319258,0.0061774823,,0,547,0,0,8854740,8884
2021-02-19,Région,RSS99,Ensemble du Québec,18366,59,0,0,336317,1362,4,0,18425,337683,0.0065388707,,0,579,0,0,8854740,10168
2021-02-20,Région,RSS99,Ensemble du Québec,14869,22,0,0,351186,1384,4,0,14891,352574,0.0066856847,,0,592,0,0,8854740,11425
2021-02-21,Région,RSS99,Ensemble du Québec,9201,19,1,0,360387,1403,5,0,9221,361795,0.0067873252,,0,601,0,0,8854740,12466
2021-02-22,Région,RSS99,Ensemble du Québec,11984,49,0,0,372371,1452,5,0,12033,373828,0.006956726,,0,616,0,0,8854740,12801
2021-02-23,Région,RSS99,Ensemble du Québec,10725,83,0,0,383096,1535,5,0,10808,384636,0.0073407011,,0,650,0,0,8854740,12658
2021-02-24,Région,RSS99,Ensemble du Québec,9860,90,0,0,392956,1625,5,0,9950,394586,0.0078150234,,0,692,0,0,8854740,12398
2021-02-25,Région,RSS99,Ensemble du Québec,14210,67,0,0,407166,1692,5,0,14277,408863,0.0080295977,,0,711,0,0,8854740,12044
2021-02-26,Région,RSS99,Ensemble du Québec,17365,62,0,0,424531,1754,5,0,17427,426290,0.0081989985,,0,726,0,0,8854740,12982
2021-02-27,Région,RSS99,Ensemble du Québec,13036,36,0,0,437567,1790,5,0,13072,439362,0.0084135728,,0,745,0,0,8854740,13992
2021-02-28,Région,RSS99,Ensemble du Québec,6729,9,0,0,444296,1799,5,0,6738,446100,0.008447453,,0,748,0,0,8854740,15217
2021-03-01,Région,RSS99,Ensemble du Québec,18569,36,0,0,462865,1835,5,0,18605,464705,0.0085265067,,0,755,0,0,8854740,15962
2021-03-02,Région,RSS99,Ensemble du Québec,17800,75,0,0,480665,1910,5,0,17875,482580,0.008741081,,0,774,0,0,8854740,16384
2021-03-03,Région,RSS99,Ensemble du Québec,18475,47,0,0,499140,1957,5,0,18522,501102,0.0088427215,,0,783,0,0,8854740,16771
2021-03-04,Région,RSS99,Ensemble du Québec,19462,35,0,0,518602,1992,5,0,19497,520599,0.0089782422,,0,795,0,0,8854740,18040
2021-03-05,Région,RSS99,Ensemble du Québec,20335,47,0,0,538937,2039,5,0,20382,540981,0.0091815231,,0,813,0,0,8854740,17810
2021-03-06,Région,RSS99,Ensemble du Québec,15769,12,0,0,554706,2051,5,0,15781,556762,0.0092266967,,0,817,0,0,8854740,17953
2021-03-07,Région,RSS99,Ensemble du Québec,15605,10,0,0,570311,2061,5,0,15615,572377,0.0093170438,,0,825,0,0,8854740,18140
2021-03-08,Région,RSS99,Ensemble du Québec,16542,453,0,0,586853,2514,5,0,16995,589372,0.0113611467,,0,1006,0,0,8854740,19686
2021-03-09,Région,RSS99,Ensemble du Québec,18254,625,0,0,605107,3139,5,0,18879,608251,0.01420708,,0,1258,0,0,8854740,21713
2021-03-10,Région,RSS99,Ensemble du Québec,19089,743,0,0,624196,3882,5,0,19832,628083,0.0179226042,,0,1587,0,0,8854740,24357
2021-03-11,Région,RSS99,Ensemble du Québec,29988,327,1,0,654184,4209,6,0,30316,658399,0.0196504923,,0,1740,0,0,8854740,26214
2021-03-12,Région,RSS99,Ensemble du Québec,34297,275,1,0,688481,4484,7,0,34573,692972,0.0208475912,,0,1846,0,0,8854740,28169
2021-03-13,Région,RSS99,Ensemble du Québec,34262,30,0,0,722743,4514,7,0,34292,727264,0.0209492317,,0,1855,0,0,8854740,29816
2021-03-14,Région,RSS99,Ensemble du Québec,28599,15,0,0,751342,4529,7,0,28614,755878,0.0209944053,,0,1859,0,0,8854740,30975
2021-03-15,Région,RSS99,Ensemble du Québec,30612,64,1,0,781954,4593,8,0,30677,786555,0.0212654465,,0,1883,0,0,8854740,32458
2021-03-16,Région,RSS99,Ensemble du Québec,30356,51,0,0,812310,4644,8,0,30407,816962,0.0214687275,,0,1901,0,0,8854740,33606
2021-03-17,Région,RSS99,Ensemble du Québec,27897,48,1,0,840207,4692,9,0,27946,844908,0.0216494217,,0,1917,0,0,8854740,32852
2021-03-18,Région,RSS99,Ensemble du Québec,40505,193,2,0,880712,4885,11,0,40700,885608,0.0221802108,,0,1964,0,0,8854740,31831
2021-03-19,Région,RSS99,Ensemble du Québec,42563,40,0,0,923275,4925,11,0,42603,928211,0.0224060786,,0,1984,0,0,8854740,31305
2021-03-20,Région,RSS99,Ensemble du Québec,28989,25,0,0,952264,4950,11,0,29014,957225,0.0225415992,,0,1996,0,0,8854740,31737
2021-03-21,Région,RSS99,Ensemble du Québec,21457,14,0,0,973721,4964,11,0,21471,978696,0.0226432397,,0,2005,0,0,8854740,33661
2021-03-22,Région,RSS99,Ensemble du Québec,26947,48,0,0,1000668,5012,11,0,26995,1005691,0.0227448801,,0,2014,0,0,8854740,35860
2021-03-23,Région,RSS99,Ensemble du Québec,33389,40,2,0,1034057,5052,13,0,33431,1039122,0.0229820413,,0,2035,0,0,8854740,37613
