date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,1965148,
2020-12-15,Région,RSS06,06 - Montréal,376,0,0,0,523,0,0,0,376,523,0,,0,0,0,0,1965148,
2020-12-16,Région,RSS06,06 - Montréal,322,0,0,0,845,0,0,0,322,845,0,,0,0,0,0,1965148,
2020-12-17,Région,RSS06,06 - Montréal,290,0,0,0,1135,0,0,0,290,1135,0,,0,0,0,0,1965148,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1279,0,0,0,144,1279,0,,0,0,0,0,1965148,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1361,0,0,0,82,1361,0,,0,0,0,0,1965148,
2020-12-20,Région,RSS06,06 - Montréal,79,0,0,0,1440,0,0,0,79,1440,0,,0,0,0,0,1965148,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1762,0,0,0,322,1762,0,,0,0,0,0,1965148,
2020-12-22,Région,RSS06,06 - Montréal,585,0,0,0,2347,0,0,0,585,2347,0,,0,0,0,0,1965148,
2020-12-23,Région,RSS06,06 - Montréal,487,0,0,0,2834,0,0,0,487,2834,0,,0,0,0,0,1965148,
2020-12-24,Région,RSS06,06 - Montréal,181,0,0,0,3015,0,0,0,181,3015,0,,0,0,0,0,1965148,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3015,0,0,0,0,3015,0,,0,0,0,0,1965148,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3236,0,0,0,221,3236,0,,0,0,0,0,1965148,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3442,0,0,0,206,3442,0,,0,0,0,0,1965148,
2020-12-28,Région,RSS06,06 - Montréal,590,0,0,0,4032,0,0,0,590,4032,0,,0,0,0,0,1965148,
2020-12-29,Région,RSS06,06 - Montréal,554,0,0,0,4586,0,0,0,554,4586,0,,0,0,0,0,1965148,
2020-12-30,Région,RSS06,06 - Montréal,563,0,0,0,5149,0,0,0,563,5149,0,,0,0,0,0,1965148,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5182,0,0,0,33,5182,0,,0,0,0,0,1965148,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5188,0,0,0,6,5188,0,,0,0,0,0,1965148,
2021-01-02,Région,RSS06,06 - Montréal,16,0,0,0,5204,0,0,0,16,5204,0.0000508868,,0,1,0,0,1965148,
2021-01-03,Région,RSS06,06 - Montréal,16,0,0,0,5220,0,0,0,16,5220,0.0000508868,,0,1,0,0,1965148,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5790,4,0,0,574,5794,0.0000508868,,0,1,0,0,1965148,
2021-01-05,Région,RSS06,06 - Montréal,1889,6,0,0,7679,10,0,0,1895,7689,0.0000508868,,0,1,0,0,1965148,
2021-01-06,Région,RSS06,06 - Montréal,2731,7,0,0,10410,17,0,0,2738,10427,0.0001017735,,0,2,0,0,1965148,
2021-01-07,Région,RSS06,06 - Montréal,4115,0,0,0,14525,17,0,0,4115,14542,0.000203547,,0,4,0,0,1965148,
2021-01-08,Région,RSS06,06 - Montréal,3782,4,0,0,18307,21,0,0,3786,18328,0.000203547,,0,4,0,0,1965148,
2021-01-09,Région,RSS06,06 - Montréal,2015,0,0,0,20322,21,0,0,2015,20343,0.000203547,,0,4,0,0,1965148,
2021-01-10,Région,RSS06,06 - Montréal,1406,1,0,0,21728,22,0,0,1407,21750,0.000203547,,0,4,0,0,1965148,
2021-01-11,Région,RSS06,06 - Montréal,1608,2,0,0,23336,24,0,0,1610,23360,0.0002544338,,0,5,0,0,1965148,
2021-01-12,Région,RSS06,06 - Montréal,1100,2,0,0,24436,26,0,0,1102,24462,0.0002544338,,0,5,0,0,1965148,
2021-01-13,Région,RSS06,06 - Montréal,1307,0,0,0,25743,26,0,0,1307,25769,0.0002544338,,0,5,0,0,1965148,
2021-01-14,Région,RSS06,06 - Montréal,1892,1,0,0,27635,27,0,0,1893,27662,0.0002544338,,0,5,0,0,1965148,
2021-01-15,Région,RSS06,06 - Montréal,1771,1,0,0,29406,28,0,0,1772,29434,0.0003053205,,0,6,0,0,1965148,
2021-01-16,Région,RSS06,06 - Montréal,1138,3,0,0,30544,31,0,0,1141,30575,0.0003053205,,0,6,0,0,1965148,
2021-01-17,Région,RSS06,06 - Montréal,949,1,0,0,31493,32,0,0,950,31525,0.0003053205,,0,6,0,0,1965148,
2021-01-18,Région,RSS06,06 - Montréal,1091,7,0,0,32584,39,0,0,1098,32623,0.0003562073,,0,7,0,0,1965148,
2021-01-19,Région,RSS06,06 - Montréal,1305,0,0,0,33889,39,0,0,1305,33928,0.000407094,,0,8,0,0,1965148,
2021-01-20,Région,RSS06,06 - Montréal,1579,1,0,0,35468,40,0,0,1580,35508,0.0004579808,,0,9,0,0,1965148,
2021-01-21,Région,RSS06,06 - Montréal,1955,5,0,0,37423,45,0,0,1960,37468,0.000610641,,0,12,0,0,1965148,
2021-01-22,Région,RSS06,06 - Montréal,2203,4,0,0,39626,49,0,0,2207,39675,0.0006615278,,0,13,0,0,1965148,
2021-01-23,Région,RSS06,06 - Montréal,1263,4,0,0,40889,53,0,0,1267,40942,0.0006615278,,0,13,0,0,1965148,
2021-01-24,Région,RSS06,06 - Montréal,388,2,0,0,41277,55,0,0,390,41332,0.0006615278,,0,13,0,0,1965148,
2021-01-25,Région,RSS06,06 - Montréal,632,4,0,0,41909,59,0,0,636,41968,0.000814188,,0,16,0,0,1965148,
