Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;< 5;192;143;11587;8631,2;5;n.p.;489;364,3
Anjou;< 5;76;177,6;3845;8984,5;0;;78;182,3
Baie D'urfé;0;7;n.p.;108;2825;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;557;2882,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;16;154;92,5;12755;7659,7;< 5;n.p.;371;222,8
Côte-Saint-Luc;19;68;209,6;3034;9350,3;0;;119;366,7
Dollard-des-Ormeaux;8;53;108,4;3057;6251,7;0;;125;255,6
Dorval;0;11;* 58;884;4657,5;0;;68;358,3
Hampstead;< 5;14;* 200,8;454;6510,8;0;;6;n.p.
Kirkland;0;17;* 84,4;839;4163,6;< 5;n.p.;34;* 168,7
Lachine;< 5;56;125,9;3182;7152,3;0;;170;382,1
LaSalle;6;111;144,4;6168;8025,7;< 5;n.p.;243;316,2
L'Île-Bizard–Sainte-Geneviève;0;5;n.p.;1144;6213;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;10;176;129,4;9677;7114,2;< 5;n.p.;450;330,8
Montréal Est;0;7;n.p.;306;7948,1;0;;9;* 233,8
Montréal-Nord;9;182;216,1;9991;11861;0;;336;398,9
Montréal-Ouest;-1;22;* 435,6;234;4633,7;0;;< 5;n.p.
Mont-Royal;< 5;12;* 59,2;1191;5873,9;0;;93;458,7
Outremont;< 5;20;* 83,5;1342;5602,4;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;79;114;4645;6703;0;;84;121,2
Plateau Mont-Royal;0;49;47,1;5190;4990,4;0;;172;165,4
Pointe-Claire;0;9;* 28,7;1157;3687,1;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;193;180,8;9966;9336,4;< 5;n.p.;318;297,9
Rosemont–La Petite Patrie;6;139;99,6;7786;5577,8;0;;324;232,1
Sainte-Anne-de-Bellevue;0;< 5;n.p.;180;3630,5;< 5;n.p.;13;* 262,2
Saint-Laurent;< 5;127;128,5;9085;9192,7;< 5;n.p.;158;159,9
Saint-Léonard;6;206;263,1;8646;11041,4;< 5;n.p.;147;187,7
Senneville;0;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;< 5;89;113,9;4486;5740,2;0;;206;263,6
Verdun;0;50;72,2;3422;4943;0;;198;286
Ville-Marie;< 5;64;71,8;5462;6125,4;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;10;214;148,8;12262;8524;< 5;n.p.;203;141,1
Westmount;< 5;30;* 147,7;826;4066,6;0;;57;280,6
Territoire à confirmer;-5;35;;2054;;0;;25;
Total à Montréal;112;2491;120,6;145553;7046,3;17;*0,8;4808;232,8
