date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,0,0,0.0026913988,0,0.0004466577,235,0,235,0,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,0,0,0.0153123414,0,0.0015003117,1102,0,1337,0,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2471,0,0,0,0,0,0.0266963858,0,0.002302005,994,0,2331,0,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3385,0,0,0,0,0,0.0374505284,0,0.0029662651,939,0,3270,0,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4127,0,0,0,0,0,0.0464065874,0,0.003928297,782,0,4052,0,739
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4845,0,0,0,0,0,0.0546869336,0,0.004649821,723,0,4775,0,859
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4959,0,0,0,0,0,0.0561643398,0,0.0048216124,129,0,4904,0,1258
2020-12-21,Région,RSS99,Ensemble du Québec,522,0,0,0,5481,0,0,0,0,0,0.0619708896,0,0.0057721915,507,0,5411,0,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7511,0,0,0,0,0,0.0818986937,0,0.0088987953,1740,0,7151,0,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11277,0,0,0,0,0,0.1233920467,0,0.01327375,3623,0,10774,0,1798
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14301,0,0,0,0,0,0.1561813013,0,0.0159307905,2863,0,13637,0,2108
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14301,0,0,0,0,0,0.1563187345,0,0.0159307905,12,0,13649,0,2395
2020-12-26,Région,RSS99,Ensemble du Québec,3129,0,0,0,17430,0,0,0,0,0,0.1913298247,0,0.0192635439,3057,0,16706,0,2443
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19713,0,0,0,0,0,0.2177055333,0,0.0218289624,2303,0,19009,0,2343
2020-12-28,Région,RSS99,Ensemble du Québec,2533,0,0,0,22246,0,0,0,0,0,0.2471276762,0,0.0251846214,2569,0,21578,0,1960
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24610,0,0,0,0,0,0.2752785626,0,0.0279103785,2458,0,24036,0,1962
2020-12-30,Région,RSS99,Ensemble du Québec,3068,0,0,0,27678,0,0,0,0,0,0.3112974959,0,0.0316325258,3145,0,27181,0,1606
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,28024,0,0,0,0,0,0.3159702224,0,0.0317814117,408,0,27589,0,1500
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,28033,0,0,0,0,0,0.316852085,0,0.0318043172,77,0,27666,0,1538
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28669,0,0,0,0,0,0.3248919232,0,0.032583105,702,0,28368,0,2056
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,0,0,30211,0,0,0,0,0,0.3435484708,0,0.0340490584,1629,0,29997,0,3158
2021-01-04,Région,RSS99,Ensemble du Québec,2781,17,0,0,32992,17,0,0,0,0,0.3750550162,0.0002061497,0.037897186,2751,18,32748,18,5077
2021-01-05,Région,RSS99,Ensemble du Québec,5979,15,0,0,38971,32,0,0,0,0,0.4382513512,0.0004581104,0.0466700009,5518,22,38266,40,6994
2021-01-06,Région,RSS99,Ensemble du Québec,10766,18,0,0,49737,50,0,0,0,0,0.5517482124,0.0009162209,0.0584434392,9910,40,48176,80,8157
2021-01-07,Région,RSS99,Ensemble du Québec,13770,7,0,0,63507,57,0,0,0,0,0.6890210054,0.0013056148,0.0768709316,11986,34,60162,114,8949
2021-01-08,Région,RSS99,Ensemble du Québec,13402,22,0,0,76909,79,0,0,0,0,0.8280002597,0.0018668,0.09237797,12135,49,72297,163,9604
2021-01-09,Région,RSS99,Ensemble du Québec,8782,1,0,0,85691,80,0,0,0,0,0.9225771598,0.0019927804,0.101242407,8258,11,80555,174,9888
2021-01-10,Région,RSS99,Ensemble du Québec,7083,2,0,0,92774,82,0,0,0,0,1.0003070485,0.0020500442,0.1071405789,6787,5,87342,179,9659
2021-01-11,Région,RSS99,Ensemble du Québec,7379,3,0,0,100153,85,0,0,0,0,1.0794341741,0.0023363632,0.1148826453,6909,25,94251,204,9385
2021-01-12,Région,RSS99,Ensemble du Québec,7978,4,0,0,108131,89,0,0,0,0,1.1668072875,0.0025425129,0.1210213252,7629,18,101880,222,9067
2021-01-13,Région,RSS99,Ensemble du Québec,9172,5,0,0,117303,94,0,0,0,0,1.2685078049,0.0027830209,0.1283854505,8880,21,110760,243,9020
2021-01-14,Région,RSS99,Ensemble du Québec,11857,2,0,0,129160,96,0,0,0,0,1.4002832726,0.0030006234,0.1373987733,11506,19,122266,262,9028
