No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1031,215,20859.333333,4942.63,1032.56
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2214,641,35045.666667,6317.47,1820.66
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,772,288,19215,4017.69,1503.29
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,337,76,8566.3333333,3934.01,890.97
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2035,760,57767,3522.77,1312.52
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,637,271,17995,3539.87,1512.53
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,644,259,20715.666667,3108.76,1255.57
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,764,260,17574.333333,4347.25,1485.97
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),8448,2784,197738.33333,4272.31,1408.46
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1235,272,31025.333333,3980.62,879.29
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1508,165,25032.333333,6024.21,661.80
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,3485,466,52510,6636.83,886.91
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,3673,765,67904,5409.11,1127.35
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,4445,779,79539,5588.45,976.95
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1108,230,22589.333333,4904.97,1018.06
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),15596,2775,278600,5597.99,996.07
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3020,557,55481.666667,5443.24,996.58
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,21381,3304,323240,6614.59,1013.89
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,22654,3509,354000,6399.44,984.53
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1233,341,28382,4344.30,1200.75
03,03 - Capitale-Nationale,,Total (incluant inconnus),48762,7807,761103.66667,6406.75,1018.42
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,868,252,15084,5754.44,1670.53
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,946,183,25787,3668.52,708.37
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1253,251,22901,5471.38,1096.50
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,2912,687,65575.666667,4440.67,1041.82
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,8856,2139,145489,6087.06,1461.86
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,2615,717,45106,5797.45,1581.59
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,6435,984,108908.66667,5908.62,897.63
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,8187,2091,98815.333333,8285.15,2106.65
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),32229,7346,527666.66667,6107.83,1385.29
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,2099,276,57842,3628.85,470.98
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,5774,547,108135.33333,5339.61,499.17
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,2743,404,53546.333333,5122.67,746.79
05,05 - Estrie,0514,0514 - RLS de Coaticook,1164,117,18951.333333,6142.05,614.08
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,11110,1775,172853,6427.43,1013.63
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,1661,254,31930.333333,5201.95,790.32
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1575,113,14436.666667,10909.72,780.71
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1377,143,23079,5966.46,615.37
05,05 - Estrie,0519,0519 - RLS du Granit,3245,352,21632,15000.92,1623.62
05,05 - Estrie,,Total (incluant inconnus),30818,4025,502406,6134.08,792.36
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,17638,2946,225064.66667,7836.86,1308.12
