"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-11-20;26068125;22235864
2022-11-19;26068125;22226791
2022-11-18;26068125;22207758
2022-11-17;26068125;22185791
2022-11-16;26068125;22161855
2022-11-15;26058165;22139443
2022-11-14;26058165;22117074
