date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,294,0,294,294,0.002965321,0.0,0.0005603756,254.0,0.0,254.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,1467,0,1173,1467,0.0161458228,0.0,0.0017511738,1129.0,0.0,1383.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,2416,0,949,2416,0.027470080299999998,0.0,0.0025450393,970.0,0.0,2353.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,911,0,3327,0,911,3327,0.0383857306,0.0,0.0032221599,935.0,0.0,3288.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,4054,0,727,4054,0.047293368200000005,0.0,0.004202817199999999,763.0,0.0,4051.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4774,0,720,4774,0.0557690496,0.0,0.0049266357,726.0,0.0,4777.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4889,0,115,4889,0.0572633846,0.0,0.0051017531,128.0,0.0,4905.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,5399,0,510,5399,0.0632757481,0.0,0.006140782900000001,515.0,0.0,5420.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,7424,0,2025,7424,0.08577249470000001,0.0,0.0099116439,1927.0,0.0,7347.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,11185,0,3761,11185,0.1294817938,0.0,0.014581440800000001,3744.0,0.0,11091.0,0.0,1795.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,14210,0,3025,14210,0.1640382909,0.0,0.017383318999999998,2960.0,0.0,14051.0,0.0,2105.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14210,0,0,14210,0.1641783848,0.0,0.017383318999999998,12.0,0.0,14063.0,0.0,2392.0
2020-12-26,Région,RSS99,Ensemble du Québec,3132,0,17342,0,3132,17342,0.2003576364,0.0,0.0207805962,3099.0,0.0,17162.0,0.0,2441.0
