date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.006574676,0.0,0.0023627742000000003,128.0,0.0,128.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,360,0,0,503,0,0,360,503,0.0250145876,0.0,0.0057528415000000005,359.0,0.0,487.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,287,0,0,790,0,0,287,790,0.0402185258,0.0,0.0071396872,296.0,0.0,783.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,283,0,0,1073,0,0,283,1073,0.055371099400000005,0.0,0.008064251,295.0,0.0,1078.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,139,0,0,1212,0,0,139,1212,0.0633839857,0.0,0.0091429088,156.0,0.0,1234.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,0,1291,0,0,79,1291,0.0678013462,0.0,0.00970792,86.0,0.0,1320.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1371,0,0,80,1371,0.0722700713,0.0,0.010324295899999999,87.0,0.0,1407.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1692,0,0,321,1692,0.08860403189999999,0.0,0.0139711865,318.0,0.0,1725.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,571,0,0,2263,0,0,571,2263,0.11608412300000001,0.0,0.0227545427,535.0,0.0,2260.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,477,0,0,2740,0,0,477,2740,0.140585064,0.0,0.0257336927,477.0,0.0,2737.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,0,2929,0,0,189,2929,0.1506011719,0.0,0.027171903100000002,195.0,0.0,2932.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2929,0,0,0,2929,0.1512175478,0.0,0.027171903100000002,12.0,0.0,2944.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,222,0,0,3151,0,0,222,3151,0.1629286894,0.0,0.029277854,228.0,0.0,3172.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,195,0,0,3346,0,0,195,3346,0.1738179965,0.0,0.030356511800000003,212.0,0.0,3384.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,587,0,0,3933,0,0,587,3933,0.205869542,0.0,0.0352361541,624.0,0.0,4008.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,560,0,0,4493,0,0,560,4493,0.2372019823,0.0,0.0386775861,610.0,0.0,4618.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,564,0,0,5057,0,0,564,5057,0.2681235053,0.0,0.043300405199999996,602.0,0.0,5220.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,0,5096,0,0,39,5096,0.2713594786,0.0,0.0434544991,63.0,0.0,5283.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5102,0,0,6,5102,0.272797689,0.0,0.0435572284,28.0,0.0,5311.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,15,0,0,5117,0,0,15,5117,0.2745440873,0.0,0.043608593099999995,34.0,0.0,5345.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,5131,0,0,14,5131,0.2766500382,0.0,0.043608593099999995,41.0,0.0,5386.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,577,0,0,5708,0,0,577,5708,0.3070579147,0.0,0.052854231200000004,592.0,0.0,5978.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1902,0,0,7610,0,0,1902,7610,0.4045480321,0.000154094,0.07720107820000001,1898.0,3.0,7876.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2735,1,0,10345,1,0,2736,10346,0.5430271452000001,0.0005136466000000001,0.10786577800000001,2696.0,7.0,10572.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4120,0,0,14465,1,0,4120,14466,0.7437088569,0.0008731992,0.16118229109999999,3907.0,7.0,14479.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3787,1,0,18252,2,0,3788,18254,0.9338094495,0.0014382104,0.2067941058,3701.0,11.0,18180.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2040,0,0,20292,2,0,2040,20294,1.0376687843,0.0018491276,0.22723723899999998,2022.0,8.0,20202.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1414,1,0,21706,3,0,1415,21709,1.1113257012,0.0020545862,0.2409002375,1434.0,4.0,21636.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1612,1,0,23318,4,0,1613,23322,1.1955637373999999,0.0026195975,0.2568232809,1640.0,11.0,23276.0,51.0,
2021-01-12,Région,RSS06,06 - Montréal,1108,2,0,24426,6,0,1110,24432,1.2570985955,0.0031846087,0.26278158100000004,1198.0,11.0,24474.0,62.0,
2021-01-13,Région,RSS06,06 - Montréal,1298,0,0,25724,6,0,1298,25730,1.3289063848,0.0038009846,0.2681748699,1398.0,12.0,25872.0,74.0,
2021-01-14,Région,RSS06,06 - Montréal,1883,1,0,27607,7,0,1884,27614,1.4312761446000002,0.0043659958,0.28009147019999997,1993.0,11.0,27865.0,85.0,
2021-01-15,Région,RSS06,06 - Montréal,1760,1,0,29367,8,0,1761,29375,1.5264034879,0.0051364656,0.2876934393,1852.0,15.0,29717.0,100.0,
2021-01-16,Région,RSS06,06 - Montréal,1142,2,0,30509,10,0,1144,30519,1.5878869813,0.0055987475,0.29421675059999997,1197.0,9.0,30914.0,109.0,
2021-01-17,Région,RSS06,06 - Montréal,937,0,0,31446,10,0,937,31456,1.6367347694,0.006112394100000001,0.3002777801,951.0,10.0,31865.0,119.0,
2021-01-18,Région,RSS06,06 - Montréal,1084,5,0,32530,15,0,1089,32545,1.6944686429,0.0077046983999999995,0.3110129932,1124.0,31.0,32989.0,150.0,
2021-01-19,Région,RSS06,06 - Montréal,1323,0,0,33853,15,0,1323,33868,1.7657627857,0.0089888148,0.3191799735,1388.0,25.0,34377.0,175.0,
2021-01-20,Région,RSS06,06 - Montréal,1584,2,0,35437,17,0,1586,35454,1.8536477124000001,0.009759284699999999,0.3262169314,1711.0,15.0,36088.0,190.0,
2021-01-21,Région,RSS06,06 - Montréal,1945,4,0,37382,21,0,1949,37403,1.9587397990000002,0.010992036399999999,0.3358221221,2046.0,24.0,38134.0,214.0,
2021-01-22,Région,RSS06,06 - Montréal,2153,3,0,39535,24,0,2156,39559,2.074669828,0.0117625063,0.34409183179999997,2257.0,15.0,40391.0,229.0,
2021-01-23,Région,RSS06,06 - Montréal,1246,4,0,40781,28,0,1250,40809,2.1422143509000002,0.0122761528,0.3479955457,1315.0,10.0,41706.0,239.0,
2021-01-24,Région,RSS06,06 - Montréal,403,1,0,41184,29,0,404,41213,2.164609341,0.012995258,0.3498960379,436.0,14.0,42142.0,253.0,
2021-01-25,Région,RSS06,06 - Montréal,625,5,0,41809,34,0,630,41843,2.2010268822,0.014844385600000001,0.35313201130000005,709.0,36.0,42851.0,289.0,
2021-01-26,Région,RSS06,06 - Montréal,767,28,0,42576,62,0,795,42638,2.2449436632,0.0194672047,0.3601176045,855.0,90.0,43706.0,379.0,
2021-01-27,Région,RSS06,06 - Montréal,697,10,0,43273,72,0,707,43345,2.2845971778,0.023473647900000002,0.365716352,772.0,78.0,44478.0,457.0,
2021-01-28,Région,RSS06,06 - Montréal,845,34,0,44118,106,0,879,44224,2.3316985675,0.028404654900000003,0.37398606170000004,917.0,96.0,45395.0,553.0,
2021-01-29,Région,RSS06,06 - Montréal,211,18,0,44329,124,0,229,44453,2.3453102014,0.0321542748,0.3792766213,265.0,73.0,45660.0,626.0,
2021-01-30,Région,RSS06,06 - Montréal,30,34,0,44359,158,0,64,44517,2.3482379868,0.036160718,0.3832316998,57.0,78.0,45717.0,704.0,
2021-01-31,Région,RSS06,06 - Montréal,8,16,0,44367,174,0,24,44541,2.350908949,0.0389344094,0.38595402659999994,52.0,54.0,45769.0,758.0,
2021-02-01,Région,RSS06,06 - Montréal,21,28,0,44388,202,0,49,44590,2.3546585688999997,0.042735393899999995,0.3895495525,73.0,74.0,45842.0,832.0,
2021-02-02,Région,RSS06,06 - Montréal,71,65,0,44459,267,0,136,44726,2.3615414328,0.050594186299999996,0.3977165328,134.0,153.0,45976.0,985.0,
2021-02-03,Région,RSS06,06 - Montréal,2227,47,0,46686,314,0,2274,47000,2.4771632739,0.055730652,0.4127150125,2251.0,100.0,48227.0,1085.0,
2021-02-04,Région,RSS06,06 - Montréal,3424,23,0,50110,337,0,3447,50447,2.6552445369,0.0605589296,0.4289462438,3467.0,94.0,51694.0,1179.0,
