Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-27;3298629;2967209
2021-04-26;3281079;2918717
2021-04-25;3066969;2872873
2021-04-24;3066969;2831020
2021-04-23;3066969;2766848
2021-04-22;3066969;2683328
2021-04-21;3066969;2594043
