"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-28;23074695;18622299
2022-03-27;23074695;18618012
2022-03-26;23074695;18613097
2022-03-25;23074695;18600482
2022-03-24;23074695;18591582
2022-03-23;23074695;18583429
2022-03-22;23074695;18577720
