Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;12;196;146;20496;15267,6;0;;528;393,3
Anjou;6;54;126,2;6996;16347,3;0;;85;198,6
Baie D'urfé;< 5;7;n.p.;313;8187,3;0;;< 5;n.p.
Beaconsfield;7;50;258,7;1628;8424,8;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;22;286;171,8;24456;14686,5;< 5;n.p.;409;245,6
Côte-Saint-Luc;15;119;366,7;5544;17085,8;0;;129;397,6
Dollard-des-Ormeaux;9;92;188,1;6336;12957,3;0;;131;267,9
Dorval;< 5;39;205,5;2153;11343,5;0;;70;368,8
Hampstead;< 5;47;674;1151;16506,5;0;;6;n.p.
Kirkland;7;46;228,3;2019;10019,4;0;;40;198,5
Lachine;10;78;175,3;6428;14448,5;< 5;n.p.;191;429,3
LaSalle;11;96;124,9;11318;14726,8;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;31;* 168,4;2466;13392,7;0;;79;429
Mercier–Hochelaga-Maisonneuve;25;266;195,6;19864;14603,3;0;;500;367,6
Montréal Est;-2;13;* 337,7;676;17558,4;0;;11;* 285,7
Montréal-Nord;5;88;104,5;15453;18345,3;0;;388;460,6
Montréal-Ouest;< 5;12;* 237,6;580;11485,1;0;;< 5;n.p.
Mont-Royal;11;53;261,4;2672;13178,1;0;;95;468,5
Outremont;6;61;254,7;2934;12248,5;0;;31;* 129,4
Pierrefonds–Roxboro;10;97;140;9156;13212,7;0;;103;148,6
Plateau Mont-Royal;24;289;277,9;12937;12439,4;0;;194;186,5
Pointe-Claire;< 5;68;216,7;2966;9451,9;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;20;164;153,6;18057;16916,3;0;;353;330,7
Rosemont–La Petite Patrie;28;312;223,5;18205;13041,8;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;14;* 282,4;486;9802,3;0;;14;* 282,4
Saint-Laurent;18;140;141,7;15030;15208,2;< 5;n.p.;172;174
Saint-Léonard;< 5;91;116,2;14561;18595,2;< 5;n.p.;168;214,5
Senneville;0;< 5;n.p.;91;9880,6;0;;0;
Sud-Ouest;13;161;206;10005;12802,1;< 5;n.p.;230;294,3
Verdun;13;134;193,6;7826;11304,5;0;;211;304,8
Ville-Marie;23;208;233,3;12242;13728,8;0;;154;172,7
Villeray–Saint-Michel–Parc-Extension;22;209;145,3;22205;15435,9;0;;245;170,3
Westmount;11;101;497,2;2134;10506,1;0;;64;315,1
Territoire à confirmer;17;202;;7650;;0;;31;
Total à Montréal;365;3826;185,2;287035;13895,6;5;n.p.;5341;258,6
