Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;20;277;206,3;21643;16122;0;;532;396,3
Anjou;7;91;212,6;7298;17053;0;;87;203,3
Baie D'urfé;0;15;* 392,4;353;9233,6;0;;< 5;n.p.
Beaconsfield;< 5;49;253,6;1832;9480,4;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;31;398;239;25882;15542,9;< 5;n.p.;415;249,2
Côte-Saint-Luc;6;118;363,7;5984;18441,8;0;;130;400,6
Dollard-des-Ormeaux;11;108;220,9;6753;13810,1;0;;132;269,9
Dorval;< 5;49;258,2;2325;12249,7;0;;70;368,8
Hampstead;< 5;35;* 501,9;1339;19202,6;0;;7;n.p.
Kirkland;< 5;49;243,2;2228;11056,5;0;;40;198,5
Lachine;7;115;258,5;6857;15412,8;< 5;n.p.;193;433,8
LaSalle;8;163;212,1;11970;15575,2;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;48;260,7;2608;14163,9;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;13;282;207,3;21054;15478,2;< 5;n.p.;513;377,1
Montréal Est;< 5;17;* 441,6;745;19350,6;0;;12;* 311,7
Montréal-Nord;11;133;157,9;15970;18959,1;< 5;n.p.;395;468,9
Montréal-Ouest;< 5;12;* 237,6;641;12693,1;0;;< 5;n.p.
Mont-Royal;< 5;58;286,1;2923;14416,1;0;;95;468,5
Outremont;0;37;154,5;3163;13204,5;0;;31;* 129,4
Pierrefonds–Roxboro;13;150;216,5;9666;13948,7;< 5;n.p.;105;151,5
Plateau Mont-Royal;17;203;195,2;13854;13321,2;< 5;n.p.;200;192,3
Pointe-Claire;< 5;75;239;3241;10328,2;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;10;246;230,5;19014;17812,9;< 5;n.p.;359;336,3
Rosemont–La Petite Patrie;18;329;235,7;19581;14027,5;< 5;n.p.;361;258,6
Sainte-Anne-de-Bellevue;< 5;11;* 221,9;524;10568,8;< 5;n.p.;16;* 322,7
Saint-Laurent;14;178;180,1;15715;15901,4;0;;173;175,1
Saint-Léonard;5;151;192,8;15079;19256,8;< 5;n.p.;170;217,1
Senneville;0;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;14;196;250,8;10718;13714,5;< 5;n.p.;235;300,7
Verdun;11;167;241,2;8443;12195,8;< 5;n.p.;218;314,9
Ville-Marie;10;296;332;13275;14887,3;< 5;n.p.;159;178,3
Villeray–Saint-Michel–Parc-Extension;15;233;162;23192;16122;< 5;n.p.;251;174,5
Westmount;< 5;50;246,2;2427;11948,6;0;;65;320
Territoire à confirmer;18;174;;8451;;0;;31;
Total à Montréal;283;4516;218,6;304845;14757,8;28;*1,4;5439;263,3
