No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2163,96,20859.333333,10369.46,461.05
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4435,123,35045.666667,12654.92,349.36
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1879,100,19215,9778.82,521.98
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,842,24,8566.3333333,9829.18,281.36
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5659,235,57767,9796.25,405.84
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1622,46,17995,9013.61,256.74
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1673,74,20715.666667,8076.01,358.74
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1738,67,17574.333333,9889.42,382.92
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),20016,766,197738.33333,10122.47,387.53
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2892,85,31025.333333,9321.41,274.78
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2572,53,25032.333333,10274.71,212.58
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6081,182,52510,11580.65,346.39
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7109,214,67904,10469.19,315.36
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8222,226,79539,10337.07,283.43
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2118,49,22589.333333,9376.11,216.89
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),29515,826,278600,10594.04,296.49
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5407,119,55481.666667,9745.56,212.91
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,37134,858,323240,11488.06,263.29
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,40384,825,354000,11407.91,231.47
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2761,138,28382,9728.00,485.93
03,03 - Capitale-Nationale,,Total (incluant inconnus),86629,1961,761103.66667,11382.02,255.81
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2162,59,15084,14333.07,391.12
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2100,82,25787,8143.64,317.41
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2123,29,22901,9270.34,126.69
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6374,299,65575.666667,9720.07,453.43
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16424,540,145489,11288.83,369.05
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4615,93,45106,10231.45,205.14
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,10846,259,108908.66667,9958.80,236.27
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,12782,319,98815.333333,12935.24,321.39
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),57668,1688,527666.66667,10928.87,318.32
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,3678,174,57842,6358.70,296.92
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,8997,234,108135.33333,8320.13,213.54
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,4640,236,53546.333333,8665.39,436.25
05,05 - Estrie,0514,0514 - RLS de Coaticook,1757,68,18951.333333,9271.12,356.90
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,18607,488,172853,10764.64,278.68
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2740,109,31930.333333,8581.18,339.15
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1992,52,14436.666667,13798.20,359.26
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,2161,69,23079,9363.49,296.93
05,05 - Estrie,0519,0519 - RLS du Granit,3783,50,21632,17487.98,230.63
05,05 - Estrie,,Total (incluant inconnus),48412,1480,502406,9636.03,291.35
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,26019,423,225064.66667,11560.68,187.83
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,20972,325,148454,14126.93,218.28
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,16872,279,130942.66667,12885.03,211.91
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,34350,448,245354.66667,14000.14,180.89
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,20118,339,166358.66667,12093.15,203.21
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,20434,305,160840.33333,12704.52,187.47
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,24633,298,162591,15150.29,181.20
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,28629,304,171685.66667,16675.24,176.82
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,15885,178,114860.33333,13829.84,154.64
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,24855,232,138146.33333,17991.79,167.50
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,34033,515,209253,16264.04,245.04
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,26231,412,188116,13944.06,218.72
06,06 - Montréal,,Total (incluant inconnus),304215,4216,2061667.3333,14755.78,203.53
07,07 - Outaouais,0711,0711 - RLS du Pontiac,1353,29,20219.666667,6691.50,142.76
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,1731,36,20714.333333,8356.53,173.37
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,3102,44,39670.333333,7819.45,109.66
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,27320,387,266422,10254.41,143.56
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,5352,127,58352.333333,9171.87,215.41
07,07 - Outaouais,,Total (incluant inconnus),39079,635,405378.66667,9640.12,154.98
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,1250,21,20550.666667,6082.53,102.11
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,1813,39,24771.666667,7318.85,157.59
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,2736,58,43076,6351.56,134.58
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,3458,75,43711,7911.05,171.29
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,1264,22,15767,8016.74,139.74
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),10555,215,147876.33333,7137.72,145.33
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,305,11,3274.3333333,9314.87,333.84
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,3361,166,40371,8325.28,414.04
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,524,19,7338.3333333,7140.59,260.10
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,2343,81,27446.333333,8536.66,295.97
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,687,27,6413,10712.62,422.54
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,657,18,4587,14323.09,395.34
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,77,n.d.,652.33333333,11803.78,n.d.
09,09 - Côte-Nord,,Total (incluant inconnus),8071,326,90082.333333,8959.58,363.56
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,1410,22,13383.666667,10535.23,165.36
10,10 - Nord-du-Québec,,Total (incluant inconnus),1410,22,13383.666667,10535.23,165.36
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,3119,92,32540,9585.13,281.92
