Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;14;308;229,4;21602;16091,5;< 5;n.p.;532;396,3
Anjou;7;95;222;7285;17022,6;0;;87;203,3
Baie D'urfé;0;15;* 392,4;352;9207,4;0;;< 5;n.p.
Beaconsfield;< 5;52;269,1;1822;9428,7;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;18;417;250,4;25825;15508,6;0;;414;248,6
Côte-Saint-Luc;7;126;388,3;5974;18411;0;;130;400,6
Dollard-des-Ormeaux;10;105;214,7;6730;13763,1;< 5;n.p.;132;269,9
Dorval;< 5;50;263,4;2319;12218,1;0;;70;368,8
Hampstead;< 5;35;* 501,9;1335;19145,3;0;;7;n.p.
Kirkland;< 5;51;253,1;2222;11026,7;0;;40;198,5
Lachine;11;125;281;6842;15379,1;0;;192;431,6
LaSalle;11;194;252,4;11952;15551,8;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;48;260,7;2602;14131,3;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;11;312;229,4;21018;15451,7;< 5;n.p.;512;376,4
Montréal Est;0;28;* 727,3;744;19324,7;0;;12;* 311,7
Montréal-Nord;7;152;180,4;15946;18930,6;< 5;n.p.;394;467,7
Montréal-Ouest;< 5;12;* 237,6;637;12613,9;0;;< 5;n.p.
Mont-Royal;5;61;300,8;2913;14366,7;0;;95;468,5
Outremont;0;44;183,7;3155;13171,1;0;;31;* 129,4
Pierrefonds–Roxboro;10;156;225,1;9645;13918,4;< 5;n.p.;105;151,5
Plateau Mont-Royal;6;223;214,4;13828;13296,2;< 5;n.p.;200;192,3
Pointe-Claire;5;75;239;3223;10270,9;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;10;288;269,8;18985;17785,7;< 5;n.p.;359;336,3
Rosemont–La Petite Patrie;11;376;269,4;19540;13998,1;< 5;n.p.;361;258,6
Sainte-Anne-de-Bellevue;0;12;* 242;523;10548,6;< 5;n.p.;16;* 322,7
Saint-Laurent;10;187;189,2;15686;15872;0;;173;175,1
Saint-Léonard;6;179;228,6;15064;19237,6;< 5;n.p.;170;217,1
Senneville;< 5;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;8;203;259,8;10690;13678,6;< 5;n.p.;235;300,7
Verdun;14;193;278,8;8423;12166,9;< 5;n.p.;216;312
Ville-Marie;14;315;353,3;13243;14851,4;< 5;n.p.;159;178,3
Villeray–Saint-Michel–Parc-Extension;11;276;191,9;23164;16102,5;< 5;n.p.;250;173,8
Westmount;< 5;53;260,9;2419;11909,2;0;;65;320
Territoire à confirmer;< 5;164;;8410;;0;;31;
Total à Montréal;232;4934;238,9;304215;14727,3;26;*1,3;5432;263
