date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8795076,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8795076,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8795076,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8795076,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8795076,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8795076,859
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8795076,1258
2020-12-21,Région,RSS99,Ensemble du Québec,522,0,0,0,5480,0,0,0,522,5480,0,,0,0,0,0,8795076,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7510,0,0,0,2030,7510,0,,0,0,0,0,8795076,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11276,0,0,0,3766,11276,0,,0,0,0,0,8795076,1798
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14300,0,0,0,3024,14300,0,,0,0,0,0,8795076,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14300,0,0,0,0,14300,0,,0,0,0,0,8795076,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17427,0,0,0,3127,17427,0,,0,0,0,0,8795076,2442
2020-12-27,Région,RSS99,Ensemble du Québec,2282,0,0,0,19709,0,0,0,2282,19709,0,,0,0,0,0,8795076,2342
2020-12-28,Région,RSS99,Ensemble du Québec,2532,0,0,0,22241,0,0,0,2532,22241,0,,0,0,0,0,8795076,1959
2020-12-29,Région,RSS99,Ensemble du Québec,2361,0,0,0,24602,0,0,0,2361,24602,0,,0,0,0,0,8795076,1960
2020-12-30,Région,RSS99,Ensemble du Québec,3065,0,0,0,27667,0,0,0,3065,27667,0,,0,0,0,0,8795076,1603
2020-12-31,Région,RSS99,Ensemble du Québec,343,0,0,0,28010,0,0,0,343,28010,0,,0,0,0,0,8795076,1497
2021-01-01,Région,RSS99,Ensemble du Québec,7,0,0,0,28017,0,0,0,7,28017,0,,0,0,0,0,8795076,1535
2021-01-02,Région,RSS99,Ensemble du Québec,633,0,0,0,28650,0,0,0,633,28650,0.00001137,,0,1,0,0,8795076,2053
2021-01-03,Région,RSS99,Ensemble du Québec,1539,0,0,0,30189,0,0,0,1539,30189,0.00001137,,0,1,0,0,8795076,3155
2021-01-04,Région,RSS99,Ensemble du Québec,2780,17,0,0,32969,17,0,0,2797,32986,0.00001137,,0,1,0,0,8795076,5073
2021-01-05,Région,RSS99,Ensemble du Québec,5973,15,0,0,38942,32,0,0,5988,38974,0.00002274,,0,2,0,0,8795076,6989
2021-01-06,Région,RSS99,Ensemble du Québec,10761,19,0,0,49703,51,0,0,10780,49754,0.00007959,,0,7,0,0,8795076,8152
2021-01-07,Région,RSS99,Ensemble du Québec,13758,7,0,0,63461,58,0,0,13765,63519,0.00013644,,0,12,0,0,8795076,8943
2021-01-08,Région,RSS99,Ensemble du Québec,13397,22,0,0,76858,80,0,0,13419,76938,0.00023877,,0,21,0,0,8795076,9597
2021-01-09,Région,RSS99,Ensemble du Québec,8775,1,0,0,85633,81,0,0,8776,85714,0.00023877,,0,21,0,0,8795076,9880
2021-01-10,Région,RSS99,Ensemble du Québec,7076,2,0,0,92709,83,0,0,7078,92792,0.00025014,,0,22,0,0,8795076,9650
2021-01-11,Région,RSS99,Ensemble du Québec,7372,3,0,0,100081,86,0,0,7375,100167,0.00026151,,0,23,0,0,8795076,9376
2021-01-12,Région,RSS99,Ensemble du Québec,7965,4,0,0,108046,90,0,0,7969,108136,0.00026151,,0,23,0,0,8795076,9059
2021-01-13,Région,RSS99,Ensemble du Québec,9161,5,0,0,117207,95,0,0,9166,117302,0.00031836,,0,28,0,0,8795076,9012
2021-01-14,Région,RSS99,Ensemble du Québec,11850,2,0,0,129057,97,0,0,11852,129154,0.00031836,,0,28,0,0,8795076,9020
2021-01-15,Région,RSS99,Ensemble du Québec,11189,8,0,0,140246,105,0,0,11197,140351,0.0003979499,,0,35,0,0,8795076,9488
2021-01-16,Région,RSS99,Ensemble du Québec,8443,4,0,0,148689,109,0,0,8447,148798,0.0005684999,,0,50,0,0,8795076,9828
