Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;< 5;117;87,2;11907;8869,6;0;;491;365,7
Anjou;< 5;47;109,8;3987;9316,3;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;0;6;n.p.;596;3084,2;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;18;223;133,9;13283;7976,8;0;;372;223,4
Côte-Saint-Luc;5;64;197,2;3228;9948,2;0;;120;369,8
Dollard-des-Ormeaux;< 5;33;* 67,5;3235;6615,7;0;;125;255,6
Dorval;0;9;n.p.;909;4789,3;< 5;n.p.;69;363,5
Hampstead;< 5;18;* 258,1;502;7199,2;0;;6;n.p.
Kirkland;< 5;14;* 69,5;883;4381,9;0;;36;* 178,7
Lachine;< 5;32;* 71,9;3295;7406,3;< 5;n.p.;171;384,4
LaSalle;8;46;59,9;6330;8236,5;< 5;n.p.;246;320,1
L'Île-Bizard–Sainte-Geneviève;0;< 5;n.p.;1159;6294,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;18;130;95,6;10048;7386,9;0;;451;331,6
Montréal Est;0;6;n.p.;321;8337,7;0;;9;* 233,8
Montréal-Nord;11;69;81,9;10250;12168,5;< 5;n.p.;337;400,1
Montréal-Ouest;< 5;< 5;n.p.;239;4732,7;0;;< 5;n.p.
Mont-Royal;< 5;17;* 83,8;1240;6115,6;< 5;n.p.;94;463,6
Outremont;0;26;* 108,5;1414;5903;0;;29;* 121,1
Pierrefonds–Roxboro;9;64;92,4;4839;6983;0;;88;127
Plateau Mont-Royal;13;98;94,2;5401;5193,3;0;;172;165,4
Pointe-Claire;< 5;7;n.p.;1193;3801,8;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;25;204;191,1;10481;9818,9;0;;323;302,6
Rosemont–La Petite Patrie;29;164;117,5;8122;5818,5;< 5;n.p.;326;233,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;186;3751,5;0;;13;* 262,2
Saint-Laurent;< 5;102;103,2;9366;9477,1;0;;159;160,9
Saint-Léonard;17;203;259,2;9020;11519,1;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;14;86;110;4646;5944,9;< 5;n.p.;209;267,4
Verdun;7;114;164,7;3621;5230,5;0;;200;288,9
Ville-Marie;14;129;144,7;5726;6421,4;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;9;103;71,6;12583;8747,1;< 5;n.p.;206;143,2
Westmount;< 5;22;* 108,3;868;4273,3;0;;57;280,6
Territoire à confirmer;5;61;;2179;;0;;25;
Total à Montréal;228;2224;107,7;151202;7319,8;11;*0,5;4848;234,7
