date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,148,0,0,0,148,0,0,0,148,148,0,,0,0,0,0,2058994,
2020-12-15,Région,RSS06,06 - Montréal,374,0,0,0,522,0,0,0,374,522,0,,0,0,0,0,2058994,
2020-12-16,Région,RSS06,06 - Montréal,319,0,0,0,841,0,0,0,319,841,0,,0,0,0,0,2058994,
2020-12-17,Région,RSS06,06 - Montréal,289,0,0,0,1130,0,0,0,289,1130,0,,0,0,0,0,2058994,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1275,0,0,0,145,1275,0,,0,0,0,0,2058994,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1358,0,0,0,83,1358,0,,0,0,0,0,2058994,
2020-12-20,Région,RSS06,06 - Montréal,81,0,0,0,1439,0,0,0,81,1439,0,,0,0,0,0,2058994,
2020-12-21,Région,RSS06,06 - Montréal,317,0,0,0,1756,0,0,0,317,1756,0,,0,0,0,0,2058994,
2020-12-22,Région,RSS06,06 - Montréal,579,0,0,0,2335,0,0,0,579,2335,0,,0,0,0,0,2058994,
2020-12-23,Région,RSS06,06 - Montréal,486,0,0,0,2821,0,0,0,486,2821,0,,0,0,0,0,2058994,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3003,0,0,0,182,3003,0,,0,0,0,0,2058994,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3003,0,0,0,0,3003,0,,0,0,0,0,2058994,
2020-12-26,Région,RSS06,06 - Montréal,220,0,0,0,3223,0,0,0,220,3223,0,,0,0,0,0,2058994,
2020-12-27,Région,RSS06,06 - Montréal,202,0,0,0,3425,0,0,0,202,3425,0,,0,0,0,0,2058994,
2020-12-28,Région,RSS06,06 - Montréal,586,0,0,0,4011,0,0,0,586,4011,0,,0,0,0,0,2058994,
2020-12-29,Région,RSS06,06 - Montréal,558,0,0,0,4569,0,0,0,558,4569,0,,0,0,0,0,2058994,
2020-12-30,Région,RSS06,06 - Montréal,582,0,0,0,5151,0,0,0,582,5151,0,,0,0,0,0,2058994,
2020-12-31,Région,RSS06,06 - Montréal,32,0,0,0,5183,0,0,0,32,5183,0,,0,0,0,0,2058994,
2021-01-01,Région,RSS06,06 - Montréal,4,0,0,0,5187,0,0,0,4,5187,0,,0,0,0,0,2058994,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,0,5201,0,0,0,14,5201,0.0000485674,,0,1,0,0,2058994,
2021-01-03,Région,RSS06,06 - Montréal,15,0,0,0,5216,0,0,0,15,5216,0.0000485674,,0,1,0,0,2058994,
2021-01-04,Région,RSS06,06 - Montréal,560,5,0,0,5776,5,0,0,565,5781,0.0000485674,,0,1,0,0,2058994,
2021-01-05,Région,RSS06,06 - Montréal,1892,6,0,0,7668,11,0,0,1898,7679,0.0000485674,,0,1,0,0,2058994,
2021-01-06,Région,RSS06,06 - Montréal,2739,7,0,0,10407,18,0,0,2746,10425,0.0000971348,,0,2,0,0,2058994,
2021-01-07,Région,RSS06,06 - Montréal,4109,0,0,0,14516,18,0,0,4109,14534,0.0001942696,,0,4,0,0,2058994,
