date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,143,0,143,143,0.006678677900000001,0.0,0.0023815441000000002,129.0,0.0,129.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,358,0,501,0,358,501,0.02495444,0.0,0.0058503148,353.0,0.0,482.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,284,0,785,0,284,785,0.0398649768,0.0,0.0071964049,288.0,0.0,770.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,279,0,1064,0,279,1064,0.054775513600000006,0.0,0.0081283135,288.0,0.0,1058.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,141,0,1205,0,141,1205,0.0626967362,0.0,0.0092155401,153.0,0.0,1211.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,78,0,1283,0,78,1283,0.0669420974,0.0,0.009785039799999999,82.0,0.0,1293.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,78,0,1361,0,78,1361,0.071291004,0.0,0.010406312099999999,84.0,0.0,1377.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,319,0,1680,0,319,1680,0.08754763089999999,0.0,0.014082173600000001,314.0,0.0,1691.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,571,0,2251,0,571,2251,0.11514247849999999,0.0,0.0229870775,533.0,0.0,2224.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2727,0,476,2727,0.1395274188,0.0,0.025989894,471.0,0.0,2695.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,190,0,2917,0,190,2917,0.149416004,0.0,0.0274395295,191.0,0.0,2886.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2917,0,0,2917,0.15003727630000002,0.0,0.0274395295,12.0,0.0,2898.0,0.0,
