Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;17;158;117,7;12057;8981,3;0;;492;366,5
Anjou;< 5;71;165,9;4051;9465,8;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;113;2955,8;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;610;3156,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;48;306;183,8;13566;8146,8;0;;372;223,4
Côte-Saint-Luc;< 5;45;138,7;3266;10065,3;0;;120;369,8
Dollard-des-Ormeaux;< 5;59;120,7;3291;6730,2;0;;125;255,6
Dorval;< 5;10;* 52,7;919;4841,9;0;;69;363,5
Hampstead;< 5;18;* 258,1;518;7428,7;0;;6;n.p.
Kirkland;< 5;14;* 69,5;896;4446,4;0;;36;* 178,7
Lachine;< 5;44;98,9;3338;7503;0;;171;384,4
LaSalle;10;92;119,7;6414;8345,8;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;< 5;15;* 81,5;1174;6375,9;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;9;208;152,9;10227;7518,5;0;;451;331,6
Montréal Est;< 5;18;* 467,5;339;8805,2;0;;9;* 233,8
Montréal-Nord;13;85;100,9;10322;12254;< 5;n.p.;338;401,3
Montréal-Ouest;0;5;n.p.;243;4811,9;0;;< 5;n.p.
Mont-Royal;< 5;22;* 108,5;1261;6219,2;0;;94;463,6
Outremont;< 5;17;* 71;1429;5965,6;0;;29;* 121,1
Pierrefonds–Roxboro;5;69;99,6;4900;7071;0;;88;127
Plateau Mont-Royal;18;176;169,2;5558;5344,2;0;;172;165,4
Pointe-Claire;0;24;* 76,5;1215;3871,9;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;29;244;228,6;10685;10010;0;;323;302,6
Rosemont–La Petite Patrie;14;185;132,5;8271;5925,2;< 5;n.p.;328;235
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;190;3832,2;0;;13;* 262,2
Saint-Laurent;5;84;85;9444;9556;0;;159;160,9
Saint-Léonard;12;226;288,6;9215;11768,1;0;;148;189
Senneville;0;0;;34;* 3691,6;0;;0;
Sud-Ouest;5;84;107,5;4709;6025,5;0;;209;267,4
Verdun;< 5;84;121,3;3692;5333;< 5;n.p.;201;290,3
Ville-Marie;11;121;135,7;5831;6539,2;0;;129;144,7
Villeray–Saint-Michel–Parc-Extension;10;174;121;12745;8859,7;0;;206;143,2
Westmount;0;19;* 93,5;885;4357;0;;57;280,6
Territoire à confirmer;< 5;35;;2200;;0;;25;
Total à Montréal;236;2733;132,3;153608;7436,3;5;n.p.;4854;235
