date,age_group,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_si_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_cum_adm_n,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_t,psi_14j_pos_t
2020-05-30,40-49,7014,735,7749,699.32,6.45,65,6,71,891,80.94,54.86,4.98,6689,85,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,260.0,105.0,365.0,32.94,0.27,0.09,2.0,1.0,3.0,2.57,0.0,0.0,0.0,56744,6188,50556,74607,53,1650,1703,3.11,3.71,4.79
2020-05-30,50-59,6842,689,7531,644.44,2.71,30,2,32,875,74.02,50.29,4.25,6419,78,86,7.36,0.0,55,1,25,5,0,0,0,0,0,0.43,0.04,473.0,221.0,694.0,59.39,0.25,0.0,3.0,0.0,3.0,3.71,0.0,0.0,0.0,56551,6090,50461,73532,23,1785,1808,1.27,2.96,4.26
2020-05-30,60-69,4233,371,4604,397.49,3.75,42,1,43,674,58.73,32.14,2.8,3558,47,302,26.07,0.09,197,20,67,18,1,1,0,0,0,3.14,0.27,609.0,284.0,893.0,77.1,0.96,0.17,9.0,2.0,11.0,6.29,0.0,0.0,0.0,39362,3807,35555,50765,32,1185,1217,2.63,3.26,3.98
2020-05-30,70-79,3849,157,4006,521.33,3.85,29,0,29,834,110.65,24.29,3.22,2258,35,913,118.82,1.19,626,99,149,39,9,4,2,3,0,8.71,1.16,951.0,310.0,1261.0,164.1,0.53,0.13,3.0,1.0,4.0,9.86,0.0,0.0,0.0,26186,3324,22862,38575,21,691,712,2.95,3.32,3.84
2020-05-30,80-89,6017,193,6210,1864.47,14.04,45,1,46,1717,523.99,36.86,11.25,2483,57,2075,622.99,5.49,1440,374,165,96,18,10,3,4,1,20.86,6.37,1540.0,145.0,1685.0,505.9,2.75,0.31,8.0,1.0,9.0,9.71,0.0,0.0,0.0,24301,5311,18990,42233,30,677,707,4.24,4.83,6.07
2020-05-30,90+,4231,167,4398,5182.56,43.55,36,0,36,1211,1464.86,24.14,29.2,1571,41,1735,2044.51,15.73,1258,348,46,83,13,9,2,0,2,15.86,19.18,837.0,25.0,862.0,1015.77,2.42,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,14672,4202,10470,27292,36,410,446,8.07,6.66,7.92
2020-05-30,Total,45194,5708,50902,594.27,4.67,380,19,399,8097,94.82,372.43,4.36,37066,542,5139,60.0,0.48,3586,843,468,242,41,24,7,7,3,49.14,0.58,4952.0,1176.0,6128.0,71.54,0.43,0.08,30.0,7.0,37.0,39.43,1023.0,170.0,1193.0,384904,44399,340505,521637,367,11234,11601,3.16,3.75,4.77
2020-05-31,0-9,580,861,1441,161.39,2.35,15,6,21,213,23.83,16.86,1.89,1196,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,4.0,25.0,2.8,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,16538,447,16091,18704,11,344,355,3.1,2.08,3.46
2020-05-31,10-19,1307,912,2219,250.69,2.39,17,4,21,287,32.67,21.0,2.39,1870,45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,3.0,23.0,2.6,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,12987,955,12032,14949,12,292,304,3.95,4.0,6.03
2020-05-31,20-29,5390,941,6331,603.6,4.54,45,3,48,708,67.03,49.14,4.65,5469,73,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.14,0.01,88.0,29.0,117.0,11.15,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,46132,4697,41435,59889,41,1035,1076,3.81,3.1,4.81
2020-05-31,30-39,5843,679,6522,583.75,4.12,43,3,46,577,51.71,49.0,4.39,5761,83,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,154.0,50.0,204.0,18.26,0.09,0.0,1.0,0.0,1.0,1.57,0.0,0.0,0.0,55402,5110,50292,72261,31,1009,1040,2.98,2.91,4.15
2020-05-31,40-49,7052,740,7792,703.2,3.91,38,5,43,847,76.94,48.86,4.44,6771,82,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,262.0,105.0,367.0,33.12,0.18,0.0,2.0,0.0,2.0,2.57,0.0,0.0,0.0,57471,6225,51246,75692,37,1048,1085,3.41,2.79,4.56
2020-05-31,50-59,6881,694,7575,648.2,3.72,39,5,44,831,70.3,45.71,3.87,6504,85,86,7.36,0.0,55,1,25,5,0,0,0,0,0,0.71,0.06,475.0,221.0,696.0,59.56,0.17,0.0,2.0,0.0,2.0,3.29,0.0,0.0,0.0,57354,6119,51235,74688,29,1127,1156,2.51,2.67,4.0
2020-05-31,60-69,4256,372,4628,399.56,2.09,23,1,24,645,56.2,27.71,2.41,3608,50,303,26.16,0.09,198,20,67,18,1,1,0,0,0,2.57,0.22,614.0,285.0,899.0,77.62,0.52,0.09,5.0,1.0,6.0,5.43,0.0,0.0,0.0,40015,3829,36186,51646,22,859,881,2.5,1.93,3.69
2020-05-31,70-79,3862,158,4020,523.15,1.86,13,1,14,809,107.34,21.43,2.84,2292,34,920,119.73,0.93,630,100,151,39,7,4,1,2,0,7.14,0.95,958.0,312.0,1270.0,165.28,1.19,0.27,7.0,2.0,9.0,10.14,0.0,0.0,0.0,26638,3331,23307,39281,7,699,706,0.99,1.43,3.57
2020-05-31,80-89,6035,196,6231,1870.77,6.41,18,3,21,1668,509.04,33.71,10.29,2543,60,2092,628.09,5.19,1452,377,167,96,17,12,3,2,0,20.29,6.19,1551.0,147.0,1698.0,509.8,3.97,0.61,11.0,2.0,13.0,8.86,0.0,0.0,0.0,24598,5331,19267,42853,20,600,620,3.23,2.54,5.73
2020-05-31,90+,4240,169,4409,5195.52,13.31,9,2,11,1170,1415.27,23.86,28.86,1617,46,1745,2056.29,12.1,1265,351,46,83,10,7,3,0,0,14.71,17.8,840.0,26.0,866.0,1020.49,4.84,1.21,3.0,1.0,4.0,3.86,0.0,0.0,0.0,14795,4212,10583,27598,10,296,306,3.27,3.51,7.58
2020-05-31,Total,45454,5741,51195,597.69,3.43,260,33,293,7756,90.83,337.43,3.95,37657,591,5174,60.41,0.41,3610,850,472,242,35,24,7,4,0,45.57,0.53,4983.0,1182.0,6165.0,71.98,0.43,0.07,31.0,6.0,37.0,37.29,1019.0,161.0,1180.0,390581,44646,345935,530005,247,8121,8368,2.95,2.62,4.51
2020-06-01,0-9,591,873,1464,163.97,2.57,11,12,23,202,22.6,16.0,1.79,1228,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.22,0.0,2.0,0.0,2.0,0.43,0.0,0.0,0.0,16857,458,16399,19074,11,359,370,2.97,2.08,3.33
2020-06-01,10-19,1325,916,2241,253.18,2.5,18,4,22,281,31.99,21.14,2.41,1898,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,3.0,23.0,2.6,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,13236,970,12266,15256,15,292,307,4.89,4.0,5.55
2020-06-01,20-29,5438,945,6383,608.56,4.92,48,4,52,686,64.95,45.43,4.3,5541,72,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.14,0.01,88.0,29.0,117.0,11.15,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,46746,4726,42020,60760,29,842,871,3.33,3.1,4.67
2020-06-01,30-39,5896,685,6581,589.03,5.29,53,6,59,585,52.42,48.43,4.34,5808,47,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,157.0,50.0,207.0,18.53,0.27,0.0,3.0,0.0,3.0,1.57,0.0,0.0,0.0,56004,5151,50853,73121,41,819,860,4.77,2.91,4.05
2020-06-01,40-49,7096,742,7838,707.35,4.18,44,2,46,796,72.31,45.57,4.14,6862,91,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,264.0,105.0,369.0,33.3,0.18,0.0,2.0,0.0,2.0,2.43,0.0,0.0,0.0,58057,6259,51798,76540,34,814,848,4.01,2.79,4.36
2020-06-01,50-59,6913,699,7612,651.37,3.13,32,5,37,796,67.34,41.57,3.52,6574,70,86,7.36,0.0,55,1,25,5,0,0,0,0,0,0.71,0.06,479.0,222.0,701.0,59.99,0.42,0.08,4.0,1.0,5.0,2.86,0.0,0.0,0.0,58010,6154,51856,75629,35,906,941,3.72,2.67,3.85
2020-06-01,60-69,4285,373,4658,402.15,2.61,29,1,30,621,54.11,26.57,2.32,3660,52,306,26.42,0.26,200,20,68,18,3,2,0,1,0,1.57,0.14,616.0,286.0,902.0,77.88,0.26,0.09,2.0,1.0,3.0,5.14,0.0,0.0,0.0,40595,3852,36743,52457,23,788,811,2.84,1.93,3.54
2020-06-01,70-79,3874,159,4033,524.85,1.72,12,1,13,770,102.16,18.43,2.45,2337,45,924,120.25,0.53,632,101,152,39,4,2,1,1,0,5.57,0.74,965.0,315.0,1280.0,166.58,1.33,0.4,7.0,3.0,10.0,8.86,0.0,0.0,0.0,27026,3343,23683,39907,12,614,626,1.92,1.43,3.38
2020-06-01,80-89,6064,197,6261,1879.78,9.16,29,1,30,1593,486.15,31.71,9.68,2633,90,2105,632.0,3.97,1463,379,167,96,13,11,2,0,0,17.14,5.23,1561.0,147.0,1708.0,512.8,3.05,0.0,10.0,0.0,10.0,8.57,0.0,0.0,0.0,24816,5350,19466,43349,19,477,496,3.83,2.54,5.35
2020-06-01,90+,4256,170,4426,5215.56,20.56,16,1,17,1126,1362.04,20.43,24.71,1663,46,1762,2076.32,20.56,1281,352,46,83,17,16,1,0,0,11.71,14.17,845.0,26.0,871.0,1026.38,6.05,0.0,5.0,0.0,5.0,4.14,0.0,0.0,0.0,14871,4225,10646,27824,13,213,226,5.75,3.51,7.28
2020-06-01,Total,45746,5778,51524,601.53,3.85,292,37,329,7457,87.33,315.43,3.69,38230,573,5211,60.84,0.43,3641,854,474,242,37,31,4,2,0,36.86,0.43,5018.0,1187.0,6205.0,72.44,0.47,0.06,35.0,5.0,40.0,34.86,1011.0,158.0,1169.0,395340,44900,350440,537054,254,6795,7049,3.6,2.62,4.3
2020-06-02,0-9,598,875,1473,164.97,1.01,7,2,9,194,21.7,16.57,1.85,1245,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,17179,465,16714,19464,7,383,390,1.79,2.08,3.2
2020-06-02,10-19,1336,918,2254,254.65,1.48,11,2,13,260,29.6,20.86,2.37,1930,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,3.0,24.0,2.71,0.11,0.0,1.0,0.0,1.0,0.43,0.0,0.0,0.0,13492,978,12514,15575,8,311,319,2.51,4.0,5.09
2020-06-02,20-29,5466,950,6416,611.7,3.12,28,5,33,645,61.07,42.71,4.04,5614,73,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,89.0,29.0,118.0,11.25,0.09,0.0,1.0,0.0,1.0,0.57,0.0,0.0,0.0,47553,4751,42802,61937,25,1152,1177,2.12,3.1,4.37
2020-06-02,30-39,5943,687,6630,593.41,4.39,47,2,49,560,50.18,44.29,3.97,5879,71,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,158.0,50.0,208.0,18.62,0.09,0.0,1.0,0.0,1.0,1.14,0.0,0.0,0.0,56888,5196,51692,74363,45,1197,1242,3.62,2.91,3.78
2020-06-02,40-49,7128,742,7870,710.24,2.91,32,0,32,748,67.95,41.0,3.72,6939,77,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,265.0,106.0,371.0,33.48,0.18,0.09,1.0,1.0,2.0,2.29,0.0,0.0,0.0,58840,6290,52550,77705,31,1134,1165,2.66,2.79,4.06
2020-06-02,50-59,6950,701,7651,654.71,3.3,37,2,39,761,64.38,37.57,3.18,6646,72,87,7.44,0.08,55,1,26,5,1,0,0,1,0,0.57,0.05,479.0,225.0,704.0,60.24,0.25,0.25,0.0,3.0,3.0,3.14,0.0,0.0,0.0,58918,6193,52725,76953,39,1285,1324,2.95,2.67,3.56
2020-06-02,60-69,4298,373,4671,403.28,1.13,13,0,13,590,51.41,24.29,2.12,3702,42,307,26.51,0.09,201,20,68,18,1,1,0,0,0,1.57,0.14,617.0,289.0,906.0,78.22,0.35,0.26,1.0,3.0,4.0,5.57,0.0,0.0,0.0,41311,3867,37444,53471,15,999,1014,1.48,1.93,3.27
2020-06-02,70-79,3890,159,4049,526.93,2.12,16,0,16,724,96.06,16.86,2.24,2384,47,930,121.03,0.8,635,102,154,39,6,3,1,2,0,5.29,0.7,970.0,318.0,1288.0,167.62,1.06,0.4,5.0,3.0,8.0,7.43,0.0,0.0,0.0,27477,3357,24120,40721,14,800,814,1.72,1.43,3.14
2020-06-02,80-89,6080,197,6277,1884.58,4.88,16,0,16,1498,457.16,26.43,8.07,2716,83,2122,637.1,5.19,1478,380,168,96,17,15,1,1,0,14.14,4.32,1565.0,147.0,1712.0,514.0,1.22,0.0,4.0,0.0,4.0,9.14,0.0,0.0,0.0,25095,5362,19733,44102,12,741,753,1.59,2.54,5.1
2020-06-02,90+,4264,170,4434,5224.98,9.68,8,0,8,1061,1283.42,18.71,22.64,1716,53,1771,2086.93,10.89,1287,354,46,84,9,6,2,0,1,10.71,12.96,850.0,26.0,876.0,1032.27,6.05,0.0,5.0,0.0,5.0,3.14,0.0,0.0,0.0,15009,4235,10774,28275,10,441,451,2.22,3.51,6.62
2020-06-02,Total,45961,5791,51752,604.19,2.67,215,13,228,7042,82.47,289.29,3.39,38797,567,5245,61.23,0.4,3666,858,478,243,34,25,4,4,1,32.29,0.38,5037.0,1197.0,6234.0,72.78,0.34,0.12,19.0,10.0,29.0,33.29,985.0,155.0,1140.0,401480,45129,356351,546614,229,9331,9560,2.4,2.62,4.02
2020-06-03,0-9,606,885,1491,166.99,2.01,8,10,18,196,21.92,15.71,1.76,1260,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,17496,471,17025,19832,6,362,368,1.63,2.08,3.02
2020-06-03,10-19,1344,920,2264,255.78,1.14,8,2,10,245,27.89,18.71,2.13,1955,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,3.0,24.0,2.71,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,13769,987,12782,15919,9,335,344,2.62,4.0,4.76
2020-06-03,20-29,5504,953,6457,615.61,3.88,38,3,41,605,57.28,43.29,4.1,5693,79,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,89.0,29.0,118.0,11.25,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,48436,4785,43651,63216,34,1245,1279,2.66,3.1,4.05
2020-06-03,30-39,5975,690,6665,596.54,3.14,32,3,35,530,47.49,42.71,3.83,5943,64,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,159.0,50.0,209.0,18.71,0.09,0.0,1.0,0.0,1.0,1.14,0.0,0.0,0.0,57742,5229,52513,75636,33,1240,1273,2.59,2.91,3.54
2020-06-03,40-49,7152,742,7894,712.4,2.18,24,0,24,682,61.95,36.14,3.28,7029,90,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,268.0,106.0,374.0,33.75,0.27,0.0,3.0,0.0,3.0,2.29,0.0,0.0,0.0,59691,6319,53372,79034,29,1300,1329,2.18,2.79,3.75
2020-06-03,50-59,6991,705,7696,658.56,3.81,41,4,45,737,62.35,37.43,3.17,6713,67,89,7.62,0.17,55,1,28,5,2,0,0,2,0,0.71,0.06,480.0,225.0,705.0,60.33,0.08,0.0,1.0,0.0,1.0,3.14,0.0,0.0,0.0,59844,6221,53623,78283,28,1302,1330,2.11,2.67,3.29
2020-06-03,60-69,4319,373,4692,405.09,1.83,21,0,21,567,49.4,21.29,1.85,3743,41,310,26.76,0.26,203,20,69,18,3,2,0,1,0,1.86,0.16,620.0,290.0,910.0,78.57,0.35,0.09,3.0,1.0,4.0,4.57,0.0,0.0,0.0,42096,3890,38206,54574,23,1080,1103,2.09,1.93,3.01
2020-06-03,70-79,3908,159,4067,529.27,2.39,18,0,18,694,92.08,14.43,1.91,2428,44,932,121.29,0.27,636,103,154,39,2,1,1,0,0,4.43,0.59,979.0,322.0,1301.0,169.31,1.72,0.53,9.0,4.0,13.0,7.29,0.0,0.0,0.0,28009,3370,24639,41605,13,871,884,1.47,1.43,2.92
2020-06-03,80-89,6110,198,6308,1893.89,9.46,30,1,31,1430,436.41,23.0,7.02,2796,80,2138,641.91,4.88,1486,382,171,99,16,8,2,3,3,13.0,3.97,1570.0,148.0,1718.0,515.81,1.83,0.31,5.0,1.0,6.0,9.0,0.0,0.0,0.0,25440,5386,20054,44874,24,748,772,3.11,2.54,4.82
2020-06-03,90+,4293,174,4467,5263.87,39.92,29,4,33,1041,1259.22,14.86,17.97,1756,40,1782,2099.89,13.31,1293,356,48,85,11,6,2,2,1,10.14,12.27,854.0,26.0,880.0,1036.98,4.84,0.0,4.0,0.0,4.0,3.43,0.0,0.0,0.0,15168,4252,10916,28710,17,418,435,3.91,3.51,6.26
2020-06-03,Total,46210,5818,52028,607.42,3.23,249,27,276,6728,78.79,267.57,3.13,39342,545,5279,61.63,0.4,3683,863,486,247,34,17,5,8,4,30.14,0.35,5063.0,1203.0,6266.0,73.15,0.37,0.07,26.0,6.0,32.0,31.86,932.0,144.0,1076.0,408033,45363,362670,556691,234,9843,10077,2.32,2.62,3.73
2020-06-04,0-9,613,890,1503,168.33,1.34,7,5,12,179,20.02,15.29,1.71,1288,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,17823,476,17347,20229,5,392,397,1.26,2.08,2.92
2020-06-04,10-19,1367,922,2289,258.6,2.85,23,2,25,233,26.53,17.71,2.02,1988,33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,3.0,24.0,2.71,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,14037,1003,13034,16253,16,318,334,4.79,4.0,4.67
2020-06-04,20-29,5538,957,6495,619.23,3.6,34,4,38,568,53.78,40.86,3.87,5764,71,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,89.0,30.0,119.0,11.35,0.09,0.09,0.0,1.0,1.0,0.43,0.0,0.0,0.0,49191,4812,44379,64312,27,1069,1096,2.46,3.1,3.88
2020-06-04,30-39,6010,695,6705,600.12,3.58,35,5,40,518,46.42,38.86,3.48,5994,51,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,160.0,50.0,210.0,18.8,0.09,0.0,1.0,0.0,1.0,1.14,0.0,0.0,0.0,58521,5266,53255,76828,37,1155,1192,3.1,2.91,3.4
2020-06-04,40-49,7188,743,7931,715.74,3.36,36,1,37,645,58.59,34.29,3.11,7102,73,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,269.0,106.0,375.0,33.84,0.09,0.0,1.0,0.0,1.0,2.14,0.0,0.0,0.0,60474,6350,54124,80216,31,1151,1182,2.62,2.79,3.54
2020-06-04,50-59,7022,706,7728,661.29,2.71,31,1,32,716,60.57,34.86,2.95,6763,50,89,7.62,0.0,55,1,28,5,0,0,0,0,0,0.71,0.06,483.0,225.0,708.0,60.58,0.25,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,60679,6257,54422,79532,36,1213,1249,2.88,2.67,3.11
2020-06-04,60-69,4339,375,4714,406.99,1.92,20,2,22,553,48.18,20.43,1.78,3778,35,310,26.76,0.0,203,20,69,18,0,0,0,0,0,2.29,0.2,623.0,290.0,913.0,78.82,0.26,0.0,3.0,0.0,3.0,4.71,0.0,0.0,0.0,42790,3907,38883,55583,17,992,1009,1.68,1.93,2.84
2020-06-04,70-79,3922,160,4082,531.22,1.99,14,1,15,671,89.03,13.86,1.84,2462,34,936,121.81,0.53,638,104,154,40,4,2,1,0,1,4.14,0.55,982.0,324.0,1306.0,169.96,0.66,0.27,3.0,2.0,5.0,6.71,0.0,0.0,0.0,28504,3383,25121,42407,13,789,802,1.62,1.43,2.71
2020-06-04,80-89,6132,201,6333,1901.4,7.63,22,3,25,1394,425.42,21.86,6.67,2845,49,2146,644.31,2.44,1491,384,172,99,8,5,2,1,0,11.57,3.53,1578.0,149.0,1727.0,518.51,2.75,0.31,8.0,1.0,9.0,8.0,0.0,0.0,0.0,25753,5404,20349,45617,18,725,743,2.42,2.54,4.12
2020-06-04,90+,4305,175,4480,5279.19,15.73,12,1,13,1004,1214.47,14.43,17.45,1799,43,1787,2105.78,6.05,1296,357,49,85,5,3,1,1,0,9.57,11.58,856.0,26.0,882.0,1039.34,2.42,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,15319,4267,11052,29168,15,443,458,3.28,3.51,5.71
2020-06-04,Total,46444,5843,52287,610.44,3.03,234,25,259,6482,75.91,252.43,2.96,39809,467,5296,61.83,0.2,3693,867,488,248,17,10,4,2,1,28.29,0.33,5084.0,1207.0,6291.0,73.45,0.29,0.05,21.0,4.0,25.0,30.71,895.0,129.0,1024.0,414021,45599,368422,566057,236,9130,9366,2.52,2.62,3.5
2020-06-05,0-9,622,900,1522,170.46,2.13,9,10,19,179,20.02,12.86,1.44,1305,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18152,486,17666,20624,10,385,395,2.53,2.08,2.93
2020-06-05,10-19,1386,925,2311,261.09,2.5,19,3,22,220,25.05,16.57,1.89,2021,33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,3.0,25.0,2.82,0.11,0.0,1.0,0.0,1.0,0.29,0.0,0.0,0.0,14353,1025,13328,16635,22,360,382,5.76,4.0,4.6
2020-06-05,20-29,5573,961,6534,622.95,3.69,35,4,39,535,50.65,35.71,3.38,5834,70,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,89.0,30.0,119.0,11.35,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,50151,4859,45292,65652,47,1293,1340,3.51,3.1,3.71
2020-06-05,30-39,6040,699,6739,603.17,3.05,30,4,34,480,43.01,32.43,2.91,6064,70,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,160.0,50.0,210.0,18.8,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,59476,5293,54183,78212,27,1357,1384,1.95,2.91,3.29
2020-06-05,40-49,7222,743,7965,718.81,3.09,34,0,34,591,53.69,29.86,2.71,7189,87,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,271.0,107.0,378.0,34.11,0.27,0.09,2.0,1.0,3.0,2.0,0.0,0.0,0.0,61364,6379,54985,81528,29,1283,1312,2.21,2.79,3.43
2020-06-05,50-59,7055,707,7762,664.2,2.88,33,1,34,655,55.41,32.57,2.76,6854,91,90,7.7,0.08,55,1,29,5,1,0,0,1,0,0.71,0.06,487.0,226.0,713.0,61.01,0.42,0.08,4.0,1.0,5.0,3.14,0.0,0.0,0.0,61647,6284,55363,80933,27,1374,1401,1.93,2.67,2.93
2020-06-05,60-69,4356,375,4731,408.46,1.48,17,0,17,524,45.66,17.14,1.49,3822,44,312,26.94,0.17,204,20,70,18,2,1,0,1,0,2.29,0.2,629.0,292.0,921.0,79.52,0.7,0.17,6.0,2.0,8.0,4.71,0.0,0.0,0.0,43751,3921,39830,56882,14,1285,1299,1.08,1.93,2.66
2020-06-05,70-79,3934,161,4095,532.92,1.72,12,1,13,637,84.52,12.86,1.71,2502,40,941,122.46,0.66,640,104,156,41,5,2,0,2,1,3.71,0.49,985.0,324.0,1309.0,170.35,0.4,0.0,3.0,0.0,3.0,5.71,0.0,0.0,0.0,29181,3394,25787,43398,11,980,991,1.11,1.43,2.54
2020-06-05,80-89,6148,201,6349,1906.2,4.88,16,0,16,1325,404.36,18.57,5.67,2917,72,2156,647.31,3.05,1498,387,172,99,10,7,3,0,0,10.43,3.18,1590.0,150.0,1740.0,522.41,3.97,0.31,12.0,1.0,13.0,7.14,0.0,0.0,0.0,26090,5416,20674,46330,12,701,713,1.68,2.54,3.9
2020-06-05,90+,4317,176,4493,5294.51,15.73,12,1,13,965,1167.29,13.71,16.59,1838,39,1797,2117.57,12.1,1304,359,49,85,10,8,2,0,0,8.29,10.02,856.0,26.0,882.0,1039.34,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,15412,4280,11132,29488,13,307,320,4.06,3.51,5.46
2020-06-05,Total,46661,5867,52528,613.25,2.82,217,24,241,6112,71.58,222.29,2.6,40372,563,5324,62.16,0.33,3711,872,492,249,28,18,5,4,1,25.43,0.3,5112.0,1212.0,6324.0,73.83,0.39,0.06,28.0,5.0,33.0,27.86,849.0,127.0,976.0,421222,45835,375387,576644,236,10351,10587,2.23,2.62,3.35
2020-06-06,0-9,629,901,1530,171.36,0.89,7,1,8,166,18.57,13.0,1.45,1326,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,4.0,27.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18457,491,17966,20998,5,369,374,1.34,2.08,2.79
2020-06-06,10-19,1403,926,2329,263.12,2.05,17,1,18,211,24.02,16.29,1.85,2046,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,3.0,25.0,2.82,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,14601,1035,13566,16947,10,302,312,3.21,4.0,4.46
2020-06-06,20-29,5621,965,6586,627.91,4.92,48,4,52,518,49.04,35.14,3.33,5897,63,3,0.29,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,90.0,30.0,120.0,11.44,0.09,0.0,1.0,0.0,1.0,0.29,0.0,0.0,0.0,50861,4900,45961,66676,41,983,1024,4.0,3.1,3.64
2020-06-06,30-39,6074,701,6775,606.39,3.23,34,2,36,462,41.4,28.57,2.56,6115,51,6,0.54,0.0,2,0,4,0,0,0,0,0,0,0.0,0.0,160.0,51.0,211.0,18.89,0.09,0.09,0.0,1.0,1.0,0.71,0.0,0.0,0.0,60151,5312,54839,79225,19,994,1013,1.88,2.91,3.15
2020-06-06,40-49,7257,745,8002,722.15,3.36,35,2,37,558,50.69,28.57,2.6,7257,68,19,1.71,0.0,8,1,9,1,0,0,0,0,0,0.0,0.0,273.0,108.0,381.0,34.38,0.27,0.09,2.0,1.0,3.0,1.86,0.0,0.0,0.0,61982,6408,55574,82491,29,934,963,3.01,2.79,3.32
