Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
AhuntsicCartierville;38;317;236,1;3703;2758,4;< 5;n.p.;373;277,9
Anjou;10;97;226,7;1159;2708,2;0;;50;116,8
Baie D'urfé;0;6;n.p.;43;1124,8;0;;< 5;n.p.
Beaconsfield;< 5;8;n.p.;130;672,7;0;;8;n.p.
Côte-des-NeigesNotre-Dame-de-Grâce;41;345;207,2;4137;2484,4;< 5;n.p.;279;167,5
Côte-Saint-Luc;6;138;425,3;1158;3568,8;6;n.p.;69;212,6
Dollard-des-Ormeaux;< 5;81;165,6;867;1773;< 5;n.p.;94;192,2
Dorval;< 5;6;n.p.;326;1717,6;0;;61;321,4
Hampstead;< 5;24;* 344,2;146;2093,8;0;;< 5;n.p.
Kirkland;13;25;* 124,1;245;1215,8;0;;27;* 134
Lachine;< 5;128;287,7;1096;2463,5;0;;108;242,8
LaSalle;8;262;340,9;2137;2780,6;< 5;n.p.;187;243,3
L'Île-BizardSainte-Geneviève;-1;8;n.p.;296;1607,6;< 5;n.p.;51;277
MercierHochelaga-Maisonneuve;15;250;183,8;3674;2701;< 5;n.p.;391;287,4
Montréal Est;0;10;* 259,7;80;2077,9;0;;< 5;n.p.
Montréal-Nord;7;229;271,9;3825;4540,9;< 5;n.p.;254;301,5
Montréal-Ouest;-2;11;* 217,8;59;1168,3;0;;< 5;n.p.
Mont-Royal;< 5;55;271,3;535;2638,6;0;;90;443,9
Outremont;< 5;37;154,5;610;2546,5;0;;12;* 50,1
PierrefondsRoxboro;11;103;148,6;1086;1567,2;< 5;n.p.;41;59,2
Plateau Mont-Royal;< 5;116;111,5;1837;1766,3;0;;129;124
Pointe-Claire;-1;23;* 73,3;327;1042,1;0;;32;* 102
Rivière-des-PrairiesPointe-aux-Trembles;13;269;252;3351;3139,3;< 5;n.p.;258;241,7
RosemontLa Petite Patrie;22;228;163,3;2927;2096,9;< 5;n.p.;246;176,2
Sainte-Anne-de-Bellevue;0;< 5;n.p.;27;* 544,6;0;;< 5;n.p.
Saint-Laurent;23;277;280,3;2343;2370,8;< 5;n.p.;109;110,3
Saint-Léonard;20;213;272;2122;2709,9;0;;52;66,4
Senneville;0;0;;8;n.p.;0;;0;
Sud-Ouest;7;139;177,9;1696;2170,2;0;;183;234,2
Verdun;< 5;80;115,6;1437;2075,7;< 5;n.p.;170;245,6
Ville-Marie;7;109;122,2;1987;2228,3;< 5;n.p.;85;95,3
VilleraySaint-MichelParc-Extension;30;345;239,8;4011;2788,3;< 5;n.p.;137;95,2
Westmount;< 5;29;* 142,8;309;1521,3;< 5;n.p.;40;196,9
Territoire à confirmer;< 5;71;;1051;;< 5;;40;
Total à Montréal;294;4041;195,6;48745;2359,8;41;2;3589;173,7
