Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;31;* 23,1;10608;7902;0;;480;357,6
Anjou;8;13;* 30,4;3545;8283,5;0;;78;182,3
Baie D'urfé;0;0;;95;2485;0;;< 5;n.p.
Beaconsfield;5;5;n.p.;490;2535,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;35;57;34,2;11970;7188,3;0;;369;221,6
Côte-Saint-Luc;16;22;* 67,8;2832;8727,8;0;;118;363,7
Dollard-des-Ormeaux;< 5;5;n.p.;2833;5793,6;0;;125;255,6
Dorval;6;8;n.p.;826;4351,9;0;;68;358,3
Hampstead;0;0;;396;5679;0;;6;n.p.
Kirkland;< 5;< 5;n.p.;775;3846;0;;33;* 163,8
Lachine;9;12;* 27;2964;6662,3;0;;170;382,1
LaSalle;15;24;* 31,2;5693;7407,6;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;0;< 5;n.p.;1078;5854,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;27;46;33,8;8876;6525,3;0;;446;327,9
Montréal Est;< 5;< 5;n.p.;277;7194,8;0;;9;* 233,8
Montréal-Nord;18;41;48,7;9151;10863,8;0;;336;398,9
Montréal-Ouest;< 5;< 5;n.p.;192;3802;0;;< 5;n.p.
Mont-Royal;< 5;< 5;n.p.;1122;5533,6;0;;93;458,7
Outremont;< 5;6;n.p.;1276;5326,9;0;;29;* 121,1
Pierrefonds–Roxboro;11;18;* 26;4276;6170,5;0;;84;121,2
Plateau Mont-Royal;20;38;36,5;4795;4610,6;0;;172;165,4
Pointe-Claire;< 5;< 5;n.p.;1083;3451,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;13;31;* 29;9034;8463,3;0;;314;294,2
Rosemont–La Petite Patrie;22;43;30,8;7132;5109,2;0;;324;232,1
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;143;2884,2;0;;12;* 242
Saint-Laurent;25;34;* 34,4;8399;8498,6;0;;155;156,8
Saint-Léonard;10;29;* 37;7830;9999,4;0;;144;183,9
Senneville;0;0;;23;* 2497,3;0;;0;
Sud-Ouest;17;23;* 29,4;4001;5119,6;0;;206;263,6
Verdun;9;20;* 28,9;3190;4607,9;0;;198;286
Ville-Marie;13;35;* 39,3;4948;5549;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;19;56;38,9;11309;7861,5;0;;197;136,9
Westmount;0;6;n.p.;743;3657,9;0;;58;285,5
Territoire à confirmer;17;28;;1908;;0;;25;
Total à Montréal;348;650;31,5;133813;6478;0;;4773;231,1
