Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;30;475;353,8;8142;6065;12;*8,9;451;336
Anjou;9;215;502,4;2713;6339,4;< 5;n.p.;68;158,9
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;349;1806;0;;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;28;517;310,5;8970;5386,7;7;n.p.;338;203
Côte-Saint-Luc;7;104;320,5;2028;6250;< 5;n.p.;108;332,8
Dollard-des-Ormeaux;< 5;103;210,6;2047;4186,2;< 5;n.p.;118;241,3
Dorval;< 5;46;242,4;636;3350,9;0;;67;353
Hampstead;< 5;16;* 229,5;310;4445,7;< 5;n.p.;< 5;n.p.
Kirkland;< 5;21;* 104,2;512;2540,8;0;;31;* 153,8
Lachine;9;191;429,3;2392;5376,6;< 5;n.p.;164;368,6
LaSalle;26;200;260,2;4268;5553,5;< 5;n.p.;230;299,3
L'Île-Bizard–Sainte-Geneviève;< 5;27;* 146,6;824;4475,1;< 5;n.p.;72;391
Mercier–Hochelaga-Maisonneuve;31;425;312,4;6950;5109,4;< 5;n.p.;424;311,7
Montréal Est;< 5;13;* 337,7;215;5584,4;< 5;n.p.;7;n.p.
Montréal-Nord;41;369;438,1;7503;8907,3;6;n.p.;319;378,7
Montréal-Ouest;0;< 5;n.p.;121;2396;0;;< 5;n.p.
Mont-Royal;5;55;271,3;904;4458,5;< 5;n.p.;92;453,7
Outremont;< 5;39;162,8;1017;4245,6;< 5;n.p.;20;* 83,5
Pierrefonds–Roxboro;13;167;241;3041;4388,4;< 5;n.p.;76;109,7
Plateau Mont-Royal;17;235;226;3570;3432,7;< 5;n.p.;167;160,6
Pointe-Claire;0;23;* 73,3;805;2565,3;< 5;n.p.;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;30;468;438,4;7256;6797,6;< 5;n.p.;300;281
Rosemont–La Petite Patrie;19;243;174,1;5699;4082,7;6;n.p.;314;224,9
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;109;2198,5;0;;12;* 242
Saint-Laurent;28;435;440,2;5749;5817,2;7;n.p.;133;134,6
Saint-Léonard;39;524;669,2;6109;7801,5;8;n.p.;117;149,4
Senneville;0;0;;21;* 2280,1;0;;0;
Sud-Ouest;8;117;149,7;3092;3956,4;< 5;n.p.;202;258,5
Verdun;< 5;123;177,7;2472;3570,8;8;n.p.;192;277,3
Ville-Marie;18;176;197,4;3810;4272,7;6;n.p.;113;126,7
Villeray–Saint-Michel–Parc-Extension;31;543;377,5;8564;5953,3;5;n.p.;171;118,9
Westmount;< 5;17;* 83,7;597;2939,1;0;;55;270,8
Territoire à confirmer;< 5;69;;1657;;0;;23;
Total à Montréal;416;5981;289,5;102519;4963;93;4,5;4461;216
