date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0.0027698131,0.0,0.000482706,241.0,0.0,241.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,1189,1500,0.0154810717,0.0,0.0015515551,1106.0,0.0,1347.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,970,0,0,0,2470,0,0,0,970,2470,0.0268821282,0.0,0.0023560651,992.0,0.0,2339.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0.0376740557,0.0,0.0030226591,939.0,0.0,3278.0,0.0,708.0
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0.0466615822,0.0,0.0039880712,782.0,0.0,4060.0,0.0,738.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0.0549825145,0.0,0.0047121302,724.0,0.0,4784.0,0.0,858.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0.0564651116,0.0,0.0048845252,129.0,0.0,4913.0,0.0,1258.0
2020-12-21,Région,RSS99,Ensemble du Québec,521,0,0,0,5479,0,0,0,521,5479,0.0623265419,0.0,0.0058384443,510.0,0.0,5423.0,0.0,1559.0
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7509,0,0,0,2030,7509,0.0826116878,0.0,0.0090449914,1765.0,0.0,7188.0,0.0,1453.0
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11275,0,0,0,3766,11275,0.1245496468,0.0,0.0134583036,3649.0,0.0,10837.0,0.0,1798.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14299,0,0,0,3024,14299,0.1577644183,0.0,0.0161591587,2890.0,0.0,13727.0,0.0,2108.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14299,0,0,0,0,14299,0.1579023343,0.0,0.0161591587,12.0,0.0,13739.0,0.0,2395.0
2020-12-26,Région,RSS99,Ensemble du Québec,3129,0,0,0,17428,0,0,0,3129,17428,0.193116888,0.0,0.0195036219,3064.0,0.0,16803.0,0.0,2442.0
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19711,0,0,0,2283,19711,0.2195852682,0.0,0.022078054,2303.0,0.0,19106.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2530,0,0,0,22241,0,0,0,2530,22241,0.2490992935,0.0,0.0254455032,2568.0,0.0,21674.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24605,0,0,0,2364,24605,0.2773261029,0.0,0.0281808373,2456.0,0.0,24130.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3068,0,0,0,27673,0,0,0,3068,27673,0.3134715895,0.0,0.0319160625,3145.0,0.0,27275.0,0.0,1605.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,28019,0,0,0,346,28019,0.3181492407,0.0,0.0320654715,407.0,0.0,27682.0,0.0,1499.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,28028,0,0,0,9,28028,0.3190342018,0.0,0.0320884575,77.0,0.0,27759.0,0.0,1538.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28664,0,0,0,636,28664,0.3271252742,0.0,0.0328699815,704.0,0.0,28463.0,0.0,2056.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,0,0,30206,0,0,0,1542,30206,0.345870358,0.0,0.0343410856,1631.0,0.0,30094.0,0.0,3158.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,17,0,0,32987,17,0,0,2798,33004,0.3776255185,0.000206874,0.0382831848,2763.0,18.0,32857.0,18.0,5077.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,15,0,0,38966,32,0,0,5994,38998,0.4416875035,0.00045972,0.0473626552,5574.0,22.0,38431.0,40.0,6993.0
2021-01-06,Région,RSS99,Ensemble du Québec,10764,18,0,0,49730,50,0,0,10782,49780,0.5567554248,0.000907947,0.0594188128,10012.0,39.0,48443.0,79.0,8157.0
2021-01-07,Région,RSS99,Ensemble du Québec,13770,7,0,0,63500,57,0,0,13777,63557,0.6965907623,0.0012872161,0.0785086866,12167.0,33.0,60610.0,112.0,8949.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,21,0,0,76900,78,0,0,13421,76978,0.8375064418,0.0018388801,0.0944149994,12261.0,48.0,72871.0,160.0,9603.0
