Date,Cumul des personnes avec des analyses négatives,Cumul de cas confirmés,Nouveaux cas,Nombre cumulatif de décès,Nouveaux décès,Hospitalisations,Soins intensifs,Personnes testées,Cas actifs,Tests (Volumétrie),Hospitalisations (nouvelle méthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montréal et Laval,Régions à proximité,Autres régions,,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile Décès,Inc Hors-SI,Inc SI,Moy. mobile (cas)
10/05/2020,250528,38469,748,3013,85,1640,192,284239,25753,8995,,,18.77467347,109.1372752,148.9160894,305.1646338,181.4815791,943.0897772,85.27997766,105.6796011,125.5095354,59.00575306,191.1153581,99.92819114,954.0480412,567.5918876,307.5117071,334.0426913,112.2019635,54.39216753,,2659,610,314,151,,945.0239635,481.4184948,170.5686654,,598,56,654,34062,4518,64,17,6,6,87.6,67,15,764.6
11/05/2020,256518,39225,756,3131,118,1650,184,290888,26038,8981,,,19.28209708,109.8576533,151.0340071,309.3764418,182.29267,960.9049324,87.77354426,106.3570345,126.6202392,59.00575306,191.1153581,100.6253646,967.59986,583.1660552,317.5600669,340.8826795,112.2019635,54.39216753,,2718,628,323,157,,962.0866193,493.0908913,173.4213511,,625,105,730,34687,4623,59,18,9,6,85.4,81,11,743.1
12/05/2020,261569,39931,706,3220,89,1672,194,296528,26241,11302,,,20.2969443,110.2178423,153.4166646,313.0139124,182.6982154,981.4795002,89.26968421,107.0344678,126.6202392,59.00575306,192.2264939,101.0901468,982.9585879,593.7411073,328.724911,349.6071543,112.2019635,54.39216753,,2768,648,330,164,,981.7405663,504.8990134,176.2301494,,668,128,796,35355,4751,50,20,7,7,85.6,72,14,744.9
13/05/2020,267311,40724,793,3351,131,1639,190,302929,26544,11363,,,20.2969443,110.9382204,155.5345823,319.714516,183.1037608,1000.504924,90.76582417,107.7119011,126.6202392,59.00575306,193.3376297,102.4844937,1002.156998,606.8157172,338.613773,356.8659174,112.2019635,54.39216753,,2810,659,334,167,,1000.796523,516.57141,179.1047789,,686,95,781,36041,4846,42,11,4,3,82.9,68,17,736.1
14/05/2020,274630,41420,696,3401,50,1627,191,310868,26980,13169,,,21.31179151,111.2984094,157.2553904,324.1177698,183.712079,1017.642329,91.26453749,109.0667678,126.6202392,59.00575306,193.3376297,103.4140583,1017.967453,619.3135061,346.2696661,364.8924342,112.2019635,54.39216753,,2867,678,341,168,,1017.699715,527.0222766,181.8258023,,632,71,703,36673,4917,57,19,7,1,78.9,58,13,747.1
15/05/2020,282551,42183,763,3483,82,1603,185,319472,27242,12054,,,21.81921512,111.2984094,160.0351574,330.0525902,184.3203971,1034.53768,95.50360071,109.0667678,126.6202392,59.00575306,193.3376297,104.3436228,1042.360727,636.4258631,355.2015414,372.7095636,112.2019635,54.39216753,,2926,695,348,174,,1035.918485,539.5090264,185.1173628,,726,65,791,37399,4982,59,17,7,6,74.9,76,14,738.1
16/05/2020,290192,42920,737,3562,79,1580,182,327782,27604,13435,,,21.81921512,112.0187875,162.8149244,334.0729523,184.3203971,1047.656992,98.24652397,109.7442012,126.6202392,59.00575306,193.3376297,107.1323165,1056.816,653.3459465,367.4828699,381.7830174,112.2019635,54.39216753,,2979,705,356,181,,1049.273601,554.710287,188.1675422,,624,74,698,38023,5056,53,10,8,7,71.9,55,15,715.1
17/05/2020,296991,43627,707,3596,34,1586,176,335232,27986,10203,,,22.32663872,113.0993545,165.065212,336.7531938,184.3203971,1064.213468,100.4907339,109.7442012,126.6202392,59.00575306,193.3376297,108.9914457,1073.755774,666.9973774,376.2552475,391.2054502,112.2019635,54.39216753,,3020,712,366,188,,1065.897731,566.5862719,191.1957778,,639,92,731,38662,5148,41,7,10,7,73.6,61,13,717.7
18/05/2020,302358,44197,570,3647,51,1599,178,341102,28053,9582,,,22.32663872,113.8197326,168.771568,340.3906643,184.7259425,1080.189015,106.4752937,109.7442012,126.6202392,59.00575306,193.3376297,111.5477482,1087.75932,677.3801558,382.4756606,397.9058469,112.2019635,54.39216753,,3065,721,372,192,,1081.52521,575.8156087,194.2459573,,592,75,667,39254,5223,45,9,6,4,69.4,50,16,719.4
19/05/2020,307437,44775,578,3718,71,,183,346684,28235,11608,1359,,22.83406233,113.8197326,170.0952666,345.9425931,185.9425788,1095.535222,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.7801394,1101.085275,686.4170185,388.536576,406.1417511,112.2019635,54.39216753,,3105,734,381,193,,1096.514833,584.027004,197.2741929,,580,55,635,39834,5278,40,13,9,1,67.1,51,13,692.6
20/05/2020,314247,45495,720,3800,82,,175,354172,28368,12506,1326,,22.83406233,113.8197326,173.404513,349.7715094,187.7675332,1115.238396,112.7092102,109.7442012,126.6202392,59.00575306,196.6710371,112.2449217,1114.862957,700.0684494,398.2659402,414.7964301,112.2019635,54.39216753,,3154,744,386,201,,1115.17213,596.3101654,200.5657534,,728,71,799,40562,5349,49,10,5,8,65,62,9,664.6
21/05/2020,321123,46141,646,3865,65,,171,361628,28457,14572,1305,,23.34148594,113.8197326,176.0519102,353.6004258,187.7675332,1133.537659,117.6963434,111.0990679,126.6202392,59.00575306,197.7821729,112.2449217,1131.351003,709.1053121,406.5598244,421.8458057,112.2019635,54.39216753,,3188,756,389,207,,1133.151704,605.4716395,203.3964955,,653,62,715,41215,5411,34,12,3,6,64.9,65,12,638.4
22/05/2020,329677,46838,697,3940,75,,167,370820,28854,15375,1282,,23.84890955,114.1799216,179.6258963,357.0464505,187.7675332,1145.737167,118.9431267,111.0990679,126.6202392,59.00575306,198.8933087,112.709704,1144.676959,720.8340063,416.1296908,429.8723225,112.2019635,54.39216753,,3235,769,399,210,,1145.550035,617.5512126,205.8761377,,563,40,603,41778,5451,47,13,10,3,63.9,55,7,616.1
23/05/2020,338380,47411,573,3984,44,,170,380061,29096,13533,1262,,23.84890955,114.1799216,183.1998825,359.5352461,187.970306,1156.145478,119.6911967,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1156.196004,729.294048,423.4665884,436.8519024,112.2019635,54.39216753,,3285,778,401,212,,1156.154396,626.3733728,208.1802301,,459,43,502,42237,5494,50,9,2,2,64.3,47,14,589.4
24/05/2020,347398,47984,573,4069,85,,179,389618,29261,12121,1244,,23.84890955,114.9002997,188.0975672,360.683921,188.1730787,1166.360146,122.6834766,111.7765012,126.6202392,59.00575306,202.2267161,112.9420951,1169.52196,738.138637,430.6439882,445.5763772,112.2019635,54.39216753,,3327,790,408,215,,1166.918221,635.6027096,211.2962407,,491,57,548,42728,5551,42,12,7,3,61.7,45,9,549.4
25/05/2020,353036,48598,614,4139,70,,181,395775,29460,10112,1220,,24.35633315,114.9002997,191.8039232,363.7470541,188.7813968,1176.139117,125.1770432,111.7765012,126.6202392,59.00575306,202.2267161,113.4068774,1177.201324,746.406405,437.0238991,454.7196268,112.2019635,54.39216753,,3367,799,413,218,,1176.326602,644.0176932,214.5878012,,470,41,511,43198,5592,40,9,5,3,65,37,13,505.1
26/05/2020,358822,49139,541,4228,89,,182,402059,29592,12972,1192,,24.35633315,114.9002997,195.3779093,366.0444039,188.9841695,1187.612464,129.9148198,111.7765012,126.6202392,59.00575306,202.2267161,114.336442,1187.139324,751.7900679,440.6923479,458.4188041,112.2019635,54.39216753,,3413,810,420,220,,1187.528953,648.2930477,216.8699498,,393,55,448,43591,5647,46,11,7,2,63.9,51,6,479.9
27/05/2020,365402,49702,563,4302,74,,177,409135,29782,14949,1151,,24.35633315,114.9002997,199.7461146,368.5331996,189.389715,1199.66674,130.9122464,111.7765012,126.6202392,59.00575306,202.2267161,114.5688331,1200.013552,756.0200888,447.8697477,464.9098134,112.2019635,54.39216753,,3446,821,426,224,,1199.727954,655.4865014,219.2179296,,460,59,519,44051,5706,33,11,6,4,60,44,8,464.9
28/05/2020,373567,50232,530,4363,61,,171,417796,29961,13868,1089,,24.35633315,115.2604887,202.6582515,372.3621159,189.389715,1208.574318,132.4083864,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1210.40328,759.8655622,452.9736765,469.9351108,112.2019635,54.39216753,,3501,834,433,227,,1208.897138,660.9155231,221.3025846,,369,36,405,44420,5742,55,13,7,3,56.4,38,12,427.4
29/05/2020,384289,50651,419,4439,76,,165,428895,30142,13853,1027,,24.35633315,115.2604887,207.5559362,374.2765741,189.5924877,1217.917592,133.405813,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1219.663689,765.8260462,459.9915785,474.2624503,112.2019635,54.39216753,,3554,839,439,228,,1218.225787,667.7018001,223.3214084,,397,29,426,44817,5771,53,5,6,1,53.6,42,5,400.4
30/05/2020,391792,51059,408,4641,202,,170,436799,30072,12985,1023,,24.35633315,115.2604887,210.3357032,376.9568156,189.9980331,1227.938617,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1226.665462,771.2097091,467.6474716,477.1938739,112.2019635,54.39216753,,3577,846,444,229,,1227.713899,673.2665473,225.0110761,,379,18,397,45196,5789,23,7,5,1,48.3,30,8,368.7
31/05/2020,399497,51354,295,4661,20,,161,444782,30096,9458,1019,,24.35633315,115.6206777,212.1888812,378.6798279,189.9980331,1234.425657,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1232.08619,775.6320036,473.8678848,479.9857058,112.2019635,54.39216753,,3601,854,449,231,,1234.01273,678.2205296,226.1960379,,258,28,286,45454,5817,24,8,5,2,45.7,33,6,333.6
01/06/2020,404814,51593,239,4713,52,,158,450317,30077,9646,1011,,24.35633315,115.6206777,213.9096893,380.7857319,190.4035785,1241.929323,135.1513096,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1236.151735,778.5161087,475.4628625,486.0579403,112.2019635,54.39216753,,3631,858,451,232,,1240.909551,682.0887075,228.1929179,,284,38,322,45738,5855,30,4,2,1,36.6,39,8,311
02/06/2020,410793,51884,291,4794,81,,155,456561,29992,12444,985,,24.35633315,115.6206777,216.0276071,381.1686236,190.4035785,1246.528344,136.1487363,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1240.443144,781.0156665,477.8553291,490.3852798,112.2019635,54.39216753,,3652,862,455,232,,1245.454277,686.092611,229.355936,,216,10,226,45954,5865,21,4,4,0,31.3,21,9,285
03/06/2020,417256,52143,259,4885,91,,144,463267,29922,12490,932,,24.35633315,115.6206777,218.0131549,383.2745276,190.6063512,1251.998759,136.3980929,113.8088012,127.7309431,59.00575306,205.5601236,116.8927445,1247.896645,783.3229506,483.1187557,493.8750697,112.2019635,54.39216753,,3672,867,463,235,,1251.274716,690.0965144,230.8481101,,247,26,273,46201,5891,20,5,8,3,29.7,32,7,263.6
04/06/2020,424619,52398,255,4935,50,,129,470862,29699,10789,895,,24.35633315,115.6206777,220.1310726,384.2317566,190.6063512,1257.856459,136.6474496,113.8088012,127.7309431,59.00575306,205.5601236,117.3575268,1253.091509,783.8997716,486.1492134,497.8534302,112.2019635,54.39216753,,3681,870,465,235,,1257.015423,692.1323976,232.4500028,,231,16,247,46432,5907,9,3,2,0,27.3,24,2,249
05/06/2020,431289,52624,226,4970,35,,127,477737,29242,12657,849,,24.35633315,115.6206777,222.2489903,384.9975399,190.809124,1263.08482,137.3955196,113.8088012,127.7309431,59.00575306,205.5601236,117.5899179,1257.834645,786.2070557,489.8176621,501.6224033,112.2019635,54.39216753,,3700,875,468,236,,1262.158139,695.5933989,233.8324583,,219,25,244,46651,5932,19,5,3,1,24.3,31,7,219.9
06/06/2020,438296,52849,225,4978,8,,126,484972,29157,9576,840,,24.35633315,116.3410558,224.4992779,385.3804316,190.809124,1268.071127,138.1435895,113.8088012,131.0630547,59.00575306,205.5601236,118.0547002,1261.2226,787.9375187,492.6886221,506.6477008,112.2019635,54.39216753,,3719,876,472,237,,1266.862329,699.7330279,235.3026886,,222,25,247,46873,5957,19,1,4,1,23.1,25,4,210.7
07/06/2020,443016,53047,198,4984,6,,119,489877,29069,6924,857,,24.35633315,116.3410558,225.8229765,385.5718774,190.809124,1271.605112,139.3903728,113.8088012,132.1737585,59.00575306,205.5601236,118.0547002,1266.643327,789.6679818,494.9215909,509.8583075,112.2019635,54.39216753,,3734,881,473,238,,1270.729333,702.9225781,236.1584943,,171,13,184,47044,5970,15,5,1,1,20.1,26,4,196.4
08/06/2020,446726,53185,138,5029,45,,117,493724,28795,7995,844,,24.35633315,116.7012448,226.7495655,385.5718774,190.809124,1274.025649,139.8890862,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1268.901964,791.3984449,495.8785775,512.0917731,112.2019635,54.39216753,,3745,885,474,238,,1273.121294,704.9584612,236.772919,,110,8,118,47154,5978,11,4,1,0,21.1,18,6,182.3
09/06/2020,451406,53341,156,5081,52,,117,498550,28419,9676,797,,24.35633315,117.4216229,228.3380038,385.954769,191.4174421,1277.704866,140.1384428,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1273.419237,793.128908,497.4735553,513.9762597,112.2019635,54.39216753,,3758,887,478,240,,1276.948432,706.6550305,237.6726122,,154,8,162,47308,5986,13,2,4,2,19.6,20,6,172.6
10/06/2020,456779,53485,144,5105,24,,114,504056,28081,9101,757,,24.35633315,118.1420009,230.0588119,386.1462148,191.8229875,1280.996797,141.3852261,113.8088012,132.1737585,59.00575306,206.6712594,118.2870914,1276.581328,794.859371,498.7495375,517.3962538,112.2019635,54.39216753,,3768,890,479,241,,1280.217445,709.8445807,238.6161929,,155,18,173,47463,6004,10,3,1,1,18.6,20,3,155.3
11/06/2020,462007,53666,181,5148,43,,107,509452,27695,9493,733,,24.35633315,118.1420009,230.8530311,386.9119981,191.8229875,1284.095085,141.6345828,113.8088012,132.1737585,59.00575306,206.6712594,118.5194825,1279.065828,795.8207394,500.6635107,520.4672689,112.2019635,54.39216753,,3782,892,483,242,,1283.207397,712.0840521,239.4939423,,137,11,148,47600,6015,14,2,4,1,16.7,22,3,142.3
12/06/2020,467270,53824,158,5195,47,,102,514868,27348,9480,686,,24.35633315,118.5021899,232.5738392,387.8692272,192.0257602,1287.629069,142.3826528,113.8088012,132.1737585,59.00575306,206.6712594,118.7518737,1281.324464,796.9743815,504.012964,523.3986924,112.2019635,54.39216753,,3792,896,485,243,,1286.516276,714.4592491,240.7666791,,158,18,176,47758,6033,10,4,2,1,16.9,26,3,141
13/06/2020,473169,53952,128,5222,27,,85,520873,26988,7079,684,,24.35633315,118.5021899,232.9709488,388.4435646,192.0257602,1290.872589,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1282.453783,798.1280235,505.6079417,525.4227706,112.2019635,54.39216753,,3803,900,487,244,,1289.386629,715.8843673,241.4908224,,108,18,126,47866,6051,11,4,2,1,15.6,15,2,136.4
14/06/2020,477179,54054,102,5242,20,,82,524979,26599,5200,689,,24.86375676,118.862379,234.0299076,388.8264563,192.0257602,1292.179679,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1283.808965,798.7048445,509.1168927,527.028074,112.2019635,54.39216753,,3807,905,487,244,,1290.702208,718.2595642,242.0394158,,89,4,93,47955,6055,4,5,0,0,14.6,9,2,128.9
15/06/2020,480360,54146,92,5269,27,,77,528245,26527,6812,641,,24.86375676,118.862379,234.5593871,389.0179021,192.0257602,1294.842271,142.8813661,114.4862346,132.1737585,59.00575306,206.6712594,118.9842648,1287.196919,800.0507603,511.5093593,527.7958277,112.2019635,54.39216753,,3814,909,493,244,,1293.492829,719.7525452,242.4124593,,99,10,109,48054,6065,7,4,6,0,12.7,14,0,127.6
16/06/2020,485132,54263,117,5298,29,,72,533133,26416,8889,618,,24.86375676,118.862379,235.2212364,389.4007937,192.0257602,1298.327844,143.3800794,115.1636679,132.1737585,59.00575306,206.6712594,118.9842648,1289.003828,800.6275813,513.5828304,529.4709269,112.2019635,54.39216753,,3822,909,496,245,,1296.682111,721.2455261,243.0268839,,118,12,130,48172,6077,8,0,3,1,11.7,14,2,121.4
17/06/2020,490711,54383,120,5340,42,,65,538818,26289,9803,572,,25.87860398,118.862379,236.2801952,389.7836854,192.4313057,1300.748382,143.3800794,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1290.35901,800.6275813,515.6563014,531.9137799,112.2019635,54.39216753,,3825,912,498,245,,1298.914608,723.2814093,243.772971,,112,8,120,48284,6085,3,3,2,0,9.9,17,2,117.4
18/06/2020,496727,54550,167,5375,35,,62,545165,26203,9876,512,,26.38602758,118.862379,237.3391541,389.7836854,192.8368511,1303.314151,143.3800794,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1293.069374,801.5889496,519.9627413,534.0774496,112.2019635,54.39216753,,3829,913,500,246,,1301.505899,725.9280573,244.5410018,,123,16,139,48407,6101,4,1,2,1,10,14,0,115.4
19/06/2020,502807,54674,124,5408,33,,62,551352,26065,8290,467,,27.90829841,118.862379,238.2657431,389.7836854,193.2423965,1306.412439,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,118.9842648,1295.102147,801.973497,523.6311901,535.6129572,112.2019635,54.39216753,,3836,914,501,247,,1304.416118,727.8960777,245.2212576,,114,19,133,48521,6120,7,1,1,1,8.6,18,0,111.4
20/06/2020,502807,54766,92,5417,9,,61,551352,26027,7742,460,,28.41572201,118.862379,238.7952225,389.7836854,194.0534874,1308.058405,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,119.2166559,1296.909056,802.550318,526.3426523,537.4276479,112.2019635,54.39216753,,3839,914,502,248,,1306.090491,729.5926469,245.9015134,,91,7,98,48612,6127,3,0,1,1,8.6,15,1,106.3
21/06/2020,502807,54835,69,5417,0,,57,551352,25912,5880,463,,28.41572201,118.862379,239.3247019,389.9751312,194.2562601,1309.317084,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1300.748738,803.5116864,528.5756211,538.1256059,112.2019635,54.39216753,,3844,916,505,248,,1307.80473,730.8820396,246.274557,,78,1,79,48690,6128,5,2,3,0,9.3,12,0,101.9
22/06/2020,515749,54884,49,5424,7,,56,564464,25840,6185,459,,28.92314562,118.862379,239.5894417,389.9751312,194.2562601,1311.108282,143.8787927,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1301.426329,804.0885074,530.8085899,539.4517261,112.2019635,54.39216753,,3848,917,507,248,,1309.399371,732.0357067,246.8012066,,77,4,81,48767,6132,4,1,2,0,9,10,3,95
23/06/2020,520227,54937,53,5441,17,,52,568997,25786,7917,448,,29.43056923,118.862379,241.0455101,390.166577,194.2562601,1312.996301,143.8787927,116.5185346,132.1737585,59.00575306,207.7823952,119.9138294,1302.329784,804.4730548,532.4035676,541.1268252,112.2019635,54.39216753,,3854,918,511,249,,1311.113609,733.121511,247.5692374,,94,0,94,48861,6132,6,1,4,1,8.6,6,2,87.9
24/06/2020,524578,55079,142,5448,7,,50,573478,25845,8113,437,,29.43056923,118.862379,241.5749895,390.166577,194.2562601,1314.400213,144.377506,116.5185346,132.1737585,59.00575306,207.7823952,120.1462205,1303.910829,805.6266968,535.5935231,542.5227412,112.2019635,54.39216753,,3860,920,514,251,,1312.548786,735.4288452,247.9861684,,84,5,89,48945,6137,6,2,3,2,8.6,13,4,85.9
25/06/2020,530504,55156,77,5455,7,,48,579443,25721,7323,430,,29.43056923,118.862379,242.1044689,390.5494686,194.2562601,1316.675518,144.6268627,116.5185346,132.1737585,59.00575306,208.893531,120.1462205,1305.040147,807.5494336,538.1454875,542.8717202,112.2019635,54.39216753,,3865,920,515,251,,1314.621819,737.26114,248.2494933,,85,6,91,49030,6143,5,0,1,0,7.7,12,2,83.1
26/06/2020,535545,55241,85,5472,17,,45,584567,25635,9091,413,,29.43056923,118.862379,242.8986881,390.5494686,194.2562601,1318.611948,144.8762194,116.5185346,132.1737585,59.00575306,210.0046668,120.1462205,1305.491875,807.9339809,541.1759452,543.7092698,112.2019635,54.39216753,,3869,921,515,253,,1316.296192,738.8219837,248.6444805,,71,12,83,49101,6155,4,1,0,2,7.9,12,3,80.4
27/06/2020,535545,55318,77,5478,6,,43,584567,25529,7788,412,,30.44541644,118.862379,243.5605374,390.5494686,194.2562601,1319.967449,145.125576,116.5185346,132.1737585,59.00575306,210.0046668,120.3786116,1307.750511,808.8953493,543.0899185,545.1051858,112.2019635,54.39216753,,3873,922,515,253,,1317.8111,740.3149647,249.1711302,,82,2,84,49183,6157,4,1,0,0,7.4,11,3,81.1
28/06/2020,535545,55390,72,5485,7,,45,584567,25303,5424,410,,30.44541644,118.862379,244.0900168,390.7409145,194.2562601,1320.887253,145.873646,116.5185346,132.1737585,59.00575306,210.0046668,120.8433939,1309.331557,810.241265,544.844394,545.5239605,112.2019635,54.39216753,,3876,922,516,253,,1318.847617,741.6043573,249.5002863,,57,3,60,49240,6160,3,0,1,0,6.3,8,5,79
29/06/2020,551091,55458,68,5503,18,,38,600314,25157,6770,397,,30.44541644,118.862379,244.3547565,390.7409145,194.4590328,1321.661825,146.8710726,116.5185346,132.1737585,59.00575306,210.0046668,121.0757851,1310.460875,811.2026334,547.8748517,546.1521227,112.2019635,54.39216753,,3879,923,520,253,,1319.684803,743.0973383,249.9172173,,56,6,62,49296,6166,3,1,4,0,6.1,6,1,76.3
30/06/2020,555859,55524,66,5527,24,,33,605141,25048,8879,389,,30.95284005,118.862379,244.6194962,390.7409145,194.8645782,1323.598255,147.369786,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1311.364329,811.9717281,550.9053094,547.8272219,112.2019635,54.39216753,,3883,924,524,253,,1321.438908,745.540398,250.3341483,,92,7,99,49388,6173,4,1,4,0,6,13,0,77.4
01/07/2020,561791,55593,69,5541,14,,32,611136,25018,8681,379,,30.95284005,118.862379,244.8842359,391.3152519,195.067351,1324.808523,147.6191426,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1312.04192,813.8944648,553.297776,548.8043631,112.2019635,54.39216753,,3885,925,526,253,,1322.555157,747.4405556,250.7291355,,73,1,74,49461,6174,2,1,2,0,5.9,10,1,78.9
02/07/2020,567253,55682,89,5560,19,,31,616676,24964,7918,361,,30.95284005,118.862379,245.1489757,391.5066977,195.2701237,1325.583095,148.1178559,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1314.300557,814.6635595,554.7332559,550.549258,119.2145863,54.39216753,,3887,927,527,253,,1323.591673,749.3407132,251.102179,,64,8,72,49525,6182,2,2,1,0,5.6,5,2,78.3
03/07/2020,572565,55784,102,5566,6,,27,622087,24938,7919,348,,30.95284005,118.862379,246.2079345,391.5066977,195.4728964,1326.406078,148.6165693,116.5185346,132.1737585,59.00575306,211.1158026,121.3081762,1315.881602,816.0094752,558.880198,552.0847656,119.2145863,54.39216753,,3889,929,528,254,,1324.548458,751.8516357,251.7604911,,87,4,91,49612,6186,2,2,1,1,5.4,11,2,79
04/07/2020,572565,55863,79,5574,8,,26,622087,24943,6268,345,,30.95284005,119.582757,246.3403044,391.6981435,195.6756691,1327.132239,150.3620659,116.5185346,132.1737585,59.00575306,212.2269384,121.3081762,1316.559193,817.5476646,561.5916602,554.7370059,119.2145863,54.39216753,,3889,930,530,255,,1325.266046,754.0911071,252.7040718,,92,2,94,49704,6188,0,1,2,1,4.7,7,0,80.4
05/07/2020,572565,55937,74,5577,3,,25,622087,24982,5318,352,,30.95284005,119.582757,246.6050441,392.0810352,196.2839872,1327.422704,151.6088492,116.5185346,132.1737585,59.00575306,212.2269384,121.3081762,1317.236784,818.7013067,562.2296513,556.4819009,119.2145863,54.39216753,,3890,931,530,255,,1325.62484,755.1090487,253.4062714,,49,7,56,49753,6195,1,1,0,0,4.1,3,1,83.9
06/07/2020,594519,55997,60,5590,13,,26,644248,24949,7302,321,,30.95284005,119.582757,246.8697838,392.0810352,196.48676,1328.148865,152.1075625,116.5185346,132.1737585,59.00575306,212.2269384,121.3081762,1319.043693,819.6626751,563.3461357,558.3663875,119.2145863,54.39216753,,3893,934,531,255,,1326.541758,755.8555392,254.1304147,,67,0,67,49820,6195,3,3,1,0,4.1,3,0,92.3
07/07/2020,599042,56079,82,5603,13,,27,648924,24942,9279,304,,31.46026366,121.0235131,247.5316331,392.4639268,196.8923054,1329.165491,153.3543458,116.5185346,134.3951662,59.00575306,212.2269384,121.3081762,1321.076466,820.8163171,566.2170956,560.7394446,119.2145863,54.39216753,,3893,936,532,256,,1327.737739,758.1628734,255.1178829,,106,3,109,49926,6198,0,2,1,1,3.4,10,0,94.7
08/07/2020,606464,56216,137,5609,6,,27,656477,24991,10504,281,,31.46026366,122.1040802,247.6640029,392.4639268,197.2978508,1330.763045,154.1024158,116.5185346,135.5058701,59.00575306,213.3380742,121.5405674,1321.979921,822.3545065,567.9715711,562.8333186,119.2145863,54.39216753,,3893,936,533,256,,1329.212782,759.5201288,256.0175761,,95,3,98,50021,6201,0,0,1,0,3.6,10,0,96.1
09/07/2020,613521,56316,100,5612,3,,24,663629,25029,12034,293,,31.46026366,122.1040802,247.9287427,392.8468185,197.906169,1333.280404,154.3517724,116.5185346,136.6165739,59.00575306,213.3380742,121.5405674,1324.464421,823.5081486,570.3640377,565.4157631,119.2145863,54.39216753,,3894,938,535,256,,1331.724341,761.1488353,256.9611567,,128,3,131,50149,6204,1,2,2,0,3.3,10,0,99.7
10/07/2020,621527,56407,91,5620,8,,22,671724,25014,11277,291,,31.46026366,122.4642692,248.0611125,393.0382643,198.5144871,1335.60412,154.3517724,116.5185346,137.7272778,59.00575306,214.44921,121.5405674,1324.690284,824.6617906,572.1185132,567.7888202,119.2145863,54.39216753,,3895,938,535,256,,1333.677776,762.709679,257.7511313,,105,3,108,50254,6207,1,0,0,0,2.6,9,0,101.9
11/07/2020,621527,56521,114,5627,7,,20,671724,25032,10118,286,,31.46026366,125.7059705,248.5905919,394.1869392,199.9338961,1336.620746,155.3491991,116.5185346,137.7272778,59.00575306,214.44921,121.5405674,1325.367875,825.046338,575.4679665,569.6733068,119.2145863,54.39216753,,3896,939,537,257,,1334.63456,764.474111,258.936093,,100,4,104,50354,6211,1,1,2,1,.,11,2,
12/07/2020,621527,56621,100,5628,1,,21,671724,25082,8215,284,,31.46026366,126.0661595,250.8408795,394.378385,200.1366688,1337.298496,155.5985557,116.5185346,137.7272778,59.00575306,214.44921,121.5405674,1326.497194,826.19998,575.9464598,571.9067724,119.2145863,54.39216753,,3896,939,537,257,,1335.392015,765.6277781,259.9235612,,79,2,81,50433,6213,0,0,0,0,.,4,0,
13/07/2020,641941,56730,109,5633,5,,21,692455,25072,,274,,31.46026366,126.4263485,250.9732494,394.378385,200.1366688,1339.041283,156.3466257,116.5185346,137.7272778,59.00575306,214.44921,121.5405674,1326.723057,827.1613484,577.5414375,573.6516673,119.2145863,54.39216753,,3897,939,538,257,,1336.867057,766.849308,260.5160421,,79,3,82,50512,6216,1,0,1,0,.,,,
