No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2224,19,20859.333333,10661.89,91.25
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4562,37,35045.666667,13017.30,105.09
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1947,25,19215,10132.71,130.49
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,861,7,8566.3333333,10050.97,82.06
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5906,81,57767,10223.83,139.89
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1688,34,17995,9380.38,189.76
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1727,19,20715.666667,8336.69,92.11
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1830,35,17574.333333,10412.91,200.03
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),20749,257,197738.33333,10493.16,130.02
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2998,45,31025.333333,9663.07,145.47
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2625,15,25032.333333,10486.44,60.16
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6221,44,52510,11847.27,83.74
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7296,67,67904,10744.58,98.74
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8489,91,79539,10672.75,114.12
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2188,33,22589.333333,9685.99,146.07
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),30362,304,278600,10898.06,109.12
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5502,47,55481.666667,9916.79,84.09
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,37933,330,323240,11735.24,101.27
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,41224,310,354000,11645.20,86.98
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2819,19,28382,9932.35,66.90
03,03 - Capitale-Nationale,,Total (incluant inconnus),88419,718,761103.66667,11617.21,93.66
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2188,11,15084,14505.44,72.92
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2149,10,25787,8333.66,38.71
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2153,6,22901,9401.34,26.21
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6506,37,65575.666667,9921.36,56.11
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16715,112,145489,11488.84,76.54
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4673,21,45106,10360.04,46.32
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,11158,81,108908.66667,10245.28,73.89
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,13040,104,98815.333333,13196.33,104.78
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),58826,382,527666.66667,11148.33,72.04
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,3807,53,57842,6581.72,90.44
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,9184,67,108135.33333,8493.06,61.14
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,4736,43,53546.333333,8844.68,79.49
05,05 - Estrie,0514,0514 - RLS de Coaticook,1783,15,18951.333333,9408.31,78.73
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,19163,209,172853,11086.30,119.35
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2801,18,31930.333333,8772.22,56.01
05,05 - Estrie,0517,0517 - RLS d'Asbestos,2039,16,14436.666667,14123.76,110.54
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,2206,18,23079,9558.47,77.46
05,05 - Estrie,0519,0519 - RLS du Granit,3832,10,21632,17714.50,46.13
05,05 - Estrie,,Total (incluant inconnus),49608,449,502406,9874.09,88.39
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,26502,225,225064.66667,11775.28,99.91
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,21307,135,148454,14352.59,90.67
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,17153,103,130942.66667,13099.63,78.23
