Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;43;903;672,7;7024;5232,2;23;*17,1;418;311,4
Anjou;25;285;666;2273;5311,2;< 5;n.p.;62;144,9
Baie D'urfé;< 5;6;n.p.;66;1726,4;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;301;1557,6;< 5;n.p.;13;* 67,3
Côte-des-Neiges–Notre-Dame-de-Grâce;55;917;550,7;7839;4707,5;7;n.p.;325;195,2
Côte-Saint-Luc;< 5;145;446,9;1855;5716,8;< 5;n.p.;102;314,3
Dollard-des-Ormeaux;23;230;470,4;1794;3668,8;6;n.p.;109;222,9
Dorval;< 5;46;242,4;559;2945,2;< 5;n.p.;68;358,3
Hampstead;< 5;44;631;276;3958,1;0;;< 5;n.p.
Kirkland;< 5;32;* 158,8;465;2307,6;0;;30;* 148,9
Lachine;18;145;325,9;2058;4625,9;5;n.p.;159;357,4
LaSalle;29;425;553;3833;4987,4;13;*16,9;216;281,1
L'Île-Bizard–Sainte-Geneviève;14;109;592;760;4127,5;< 5;n.p.;67;363,9
Mercier–Hochelaga-Maisonneuve;43;628;461,7;6071;4463,2;11;*8,1;410;301,4
Montréal Est;0;37;961;192;4987;0;;5;n.p.
Montréal-Nord;66;760;902,2;6664;7911,3;9;*10,7;295;350,2
Montréal-Ouest;< 5;22;* 435,6;115;2277,2;< 5;n.p.;< 5;n.p.
Mont-Royal;< 5;56;276,2;808;3985;< 5;n.p.;91;448,8
Outremont;< 5;39;162,8;928;3874,1;< 5;n.p.;19;* 79,3
Pierrefonds–Roxboro;28;298;430;2655;3831,3;< 5;n.p.;72;103,9
Plateau Mont-Royal;25;335;322,1;3158;3036,5;15;*14,4;155;149
Pointe-Claire;< 5;64;204;752;2396,4;< 5;n.p.;46;146,6
Rivière-des-Prairies–Pointe-aux-Trembles;50;785;735,4;6223;5829,9;12;*11,2;285;267
Rosemont–La Petite Patrie;26;491;351,7;5107;3658,6;12;*8,6;288;206,3
Sainte-Anne-de-Bellevue;0;< 5;n.p.;93;1875,8;0;;12;* 242
Saint-Laurent;26;558;564,6;4813;4870,1;< 5;n.p.;118;119,4
Saint-Léonard;62;725;925,9;5106;6520,7;20;*25,5;98;125,2
Senneville;0;0;;20;* 2171,6;0;;0;
Sud-Ouest;17;279;357;2804;3587,9;< 5;n.p.;198;253,4
Verdun;16;193;278,8;2200;3177,9;5;n.p.;182;262,9
Ville-Marie;17;405;454,2;3407;3820,8;7;n.p.;104;116,6
Villeray–Saint-Michel–Parc-Extension;60;857;595,7;7372;5124,7;10;*7;152;105,7
Westmount;< 5;44;216,6;533;2624,1;< 5;n.p.;53;260,9
Territoire à confirmer;9;179;;1483;;0;;22;
Total à Montréal;681;10082;488,1;89607;4337,9;185;9;4182;202,5
