"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-27;24893405;21217313
2022-09-26;24893405;21193921
2022-09-25;24893405;21178941
2022-09-24;24893405;21169766
2022-09-23;24893405;21150958
2022-09-22;24893405;21127904
2022-09-21;24843405;21103881
