date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294.0,0.0,294.0,0.0,294.0,294.0,0.0029709652000000004,0.0,0.0005614423,254.0,0.0,254.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173.0,0.0,1467.0,0.0,1173.0,1467.0,0.0161882516,0.0,0.0017545070000000002,1130.0,0.0,1384.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949.0,0.0,2416.0,0.0,949.0,2416.0,0.027534063799999998,0.0,0.0025498836,970.0,0.0,2354.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,910.0,0.0,3326.0,0.0,910.0,3326.0,0.0384470975,0.0,0.0032282928999999997,933.0,0.0,3287.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727.0,0.0,4053.0,0.0,727.0,4053.0,0.0473599933,0.0,0.0042108169,762.0,0.0,4049.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720.0,0.0,4773.0,0.0,720.0,4773.0,0.05585180730000001,0.0,0.0049360131,726.0,0.0,4775.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115.0,0.0,4888.0,0.0,115.0,4888.0,0.057337289900000005,0.0,0.0051114638,127.0,0.0,4902.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511.0,0.0,5399.0,0.0,511.0,5399.0,0.0633610974,0.0,0.0061524713,515.0,0.0,5417.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025.0,0.0,7424.0,0.0,2025.0,7424.0,0.0858421809,0.0,0.009930509799999999,1922.0,0.0,7339.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761.0,0.0,11185.0,0.0,3761.0,11185.0,0.1296112831,0.0,0.0146091953,3742.0,0.0,11081.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025.0,0.0,14210.0,0.0,3025.0,14210.0,0.1642335553,0.0,0.0174164065,2960.0,0.0,14041.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,1.0,0.0,14211.0,0.0,1.0,14211.0,0.1643856126,0.0,0.0174164065,13.0,0.0,14054.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3132.0,0.0,17343.0,0.0,3132.0,17343.0,0.20062203120000002,0.0,0.020820150200000002,3098.0,0.0,17152.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2285.0,0.0,19628.0,0.0,2285.0,19628.0,0.22753616920000003,0.0,0.023440213999999997,2301.0,0.0,19453.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519.0,1.0,22147.0,1.0,2520.0,22148.0,0.2574095756,0.0,0.0268673511,2554.0,0.0,22007.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364.0,0.0,24511.0,1.0,2364.0,24512.0,0.28598464690000003,0.0,0.029639472200000003,2443.0,0.0,24450.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3072.0,0.0,27583.0,1.0,3072.0,27584.0,0.3227357209,0.0,0.0334292074,3142.0,0.0,27592.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,346.0,0.0,27929.0,1.0,346.0,27930.0,0.3273793162,0.0,0.0335812647,397.0,0.0,27989.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,8.0,0.0,27937.0,1.0,8.0,27938.0,0.3281279059,0.0,0.033604658100000004,64.0,0.0,28053.0,0.0,1533.0
2021-01-02,Région,RSS99,Ensemble du Québec,634.0,0.0,28571.0,1.0,634.0,28572.0,0.336210335,0.0,0.0343883379,691.0,0.0,28744.0,0.0,2048.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542.0,0.0,30113.0,1.0,1542.0,30114.0,0.35500695369999996,0.0,0.0358855172,1607.0,0.0,30351.0,0.0,3146.0
2021-01-04,Région,RSS99,Ensemble du Québec,2762.0,0.0,32875.0,1.0,2762.0,32876.0,0.387746055,1.1696700000000001e-05,0.0400378506,2799.0,1.0,33150.0,1.0,5066.0
2021-01-05,Région,RSS99,Ensemble du Québec,5974.0,1.0,38849.0,2.0,5975.0,38851.0,0.45623031299999994,0.00010527040000000001,0.050120417699999996,5855.0,8.0,39005.0,9.0,6981.0
2021-01-06,Région,RSS99,Ensemble du Québec,10756.0,1.0,49605.0,3.0,10757.0,49608.0,0.5788235679,0.0003509014,0.06329091719999999,10481.0,21.0,49486.0,30.0,8146.0
2021-01-07,Région,RSS99,Ensemble du Québec,13782.0,1.0,63387.0,4.0,13783.0,63391.0,0.7317230078,0.0006316225,0.0848011734,13072.0,24.0,62558.0,54.0,8935.0
