Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;20;191;142,3;3403;2534,9;0;;372;277,1
Anjou;9;72;168,2;1070;2500,2;0;;50;116,8
Baie D'urfé;< 5;< 5;n.p.;39;1020,1;0;;< 5;n.p.
Beaconsfield;0;18;* 93,1;122;631,3;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;10;310;186,2;3805;2285;< 5;n.p.;275;165,1
Côte-Saint-Luc;10;140;431,5;1027;3165,1;< 5;n.p.;63;194,2
Dollard-des-Ormeaux;< 5;94;192,2;792;1619,7;< 5;n.p.;92;188,1
Dorval;< 5;14;* 73,8;321;1691,3;0;;61;321,4
Hampstead;0;8;n.p.;124;1778,3;0;;< 5;n.p.
Kirkland;< 5;25;* 124,1;221;1096,7;0;;27;* 134
Lachine;12;123;276,5;976;2193,8;0;;108;242,8
LaSalle;14;229;298;1886;2454;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;0;9;* 48,9;287;1558,7;< 5;n.p.;50;271,5
Mercier–Hochelaga-Maisonneuve;21;197;144,8;3447;2534,1;0;;389;286
Montréal Est;0;7;n.p.;70;1818,2;0;;< 5;n.p.
Montréal-Nord;13;169;200,6;3610;4285,7;< 5;n.p.;254;301,5
Montréal-Ouest;< 5;8;n.p.;49;970,3;0;;< 5;n.p.
Mont-Royal;< 5;26;* 128,2;484;2387,1;0;;90;443,9
Outremont;< 5;22;* 91,8;575;2400,4;0;;11;* 45,9
Pierrefonds–Roxboro;11;107;154,4;995;1435,8;< 5;n.p.;40;57,7
Plateau Mont-Royal;8;80;76,9;1730;1663,5;0;;129;124
Pointe-Claire;0;21;* 66,9;304;968,8;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;8;192;179,9;3094;2898,6;< 5;n.p.;256;239,8
Rosemont–La Petite Patrie;8;240;171,9;2705;1937,8;< 5;n.p.;244;174,8
Sainte-Anne-de-Bellevue;0;< 5;n.p.;25;* 504,2;0;;< 5;n.p.
Saint-Laurent;19;240;242,8;2085;2109,7;0;;105;106,2
Saint-Léonard;28;163;208,2;1939;2476,2;0;;52;66,4
Senneville;0;< 5;n.p.;8;n.p.;0;;0;
Sud-Ouest;5;117;149,7;1562;1998,7;< 5;n.p.;183;234,2
Verdun;5;76;109,8;1358;1961,6;< 5;n.p.;168;242,7
Ville-Marie;< 5;119;133,5;1880;2108,3;< 5;n.p.;84;94,2
Villeray–Saint-Michel–Parc-Extension;32;329;228,7;3698;2570,7;< 5;n.p.;136;94,5
Westmount;0;10;* 49,2;283;1393,3;< 5;n.p.;38;187,1
Territoire à confirmer;< 5;76;;995;;< 5;;38;
Total à Montréal;253;3439;166,5;44969;2177;28;*1,4;3553;172
