date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.0062657832,0.0,0.0022084318,122.0,0.0,122.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,359,0,0,502,0,0,359,502,0.0244981852,0.0,0.0053926823,355.0,0.0,477.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,293,0,0,795,0,0,293,795,0.0401626433,0.0,0.006779372,305.0,0.0,782.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,283,0,0,1078,0,0,283,1078,0.0553648715,0.0,0.007652473000000001,296.0,0.0,1078.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,139,0,0,1217,0,0,139,1217,0.0633768566,0.0,0.0086796505,156.0,0.0,1234.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,0,1296,0,0,79,1296,0.0677937201,0.0,0.009244598199999999,86.0,0.0,1320.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1376,0,0,80,1376,0.07231330150000001,0.0,0.0098609047,88.0,0.0,1408.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1697,0,0,321,1697,0.0883372717,0.0,0.013250590800000002,312.0,0.0,1720.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,574,0,0,2271,0,0,574,2271,0.1148898121,0.0,0.021519370299999997,517.0,0.0,2237.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,475,0,0,2746,0,0,475,2746,0.1392339207,0.0,0.024344108599999997,474.0,0.0,2711.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,0,2935,0,0,189,2935,0.1492489021,0.0,0.025782157200000003,195.0,0.0,2906.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2935,0,0,0,2935,0.1498652086,0.0,0.025782157200000003,12.0,0.0,2918.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,218,0,0,3153,0,0,218,3153,0.1614209564,0.0,0.0278878712,225.0,0.0,3143.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,197,0,0,3350,0,0,197,3350,0.17251447420000002,0.0,0.0289664077,216.0,0.0,3359.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,585,0,0,3935,0,0,585,3935,0.204408338,0.0,0.0337941423,621.0,0.0,3980.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,555,0,0,4490,0,0,555,4490,0.2356345364,0.0,0.0371838283,608.0,0.0,4588.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,564,0,0,5054,0,0,564,5054,0.2668093759,0.0,0.041754768500000004,607.0,0.0,5195.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,0,5093,0,0,39,5093,0.2700963441,0.0,0.0419088452,64.0,0.0,5259.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5099,0,0,6,5099,0.2716371105,0.0,0.0420115629,30.0,0.0,5289.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,5113,0,0,14,5113,0.27338331239999997,0.0,0.0420629218,34.0,0.0,5323.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,15,0,0,5128,0,0,15,5128,0.275643103,0.0,0.0420629218,44.0,0.0,5367.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,0,5703,0,0,575,5703,0.3058934827,0.0,0.051204802300000005,589.0,0.0,5956.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1903,0,0,7606,0,0,1903,7606,0.4019345863,0.0001540766,0.0749326043,1870.0,3.0,7826.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2731,1,0,10337,1,0,2732,10338,0.5379328976,0.0005135888,0.10451531859999999,2648.0,7.0,10474.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4120,0,0,14457,1,0,4120,14458,0.7347401215,0.0008731009,0.1563364274,3832.0,7.0,14306.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3788,1,0,18245,2,0,3789,18247,0.9205565454000001,0.0014380486,0.19988875670000003,3618.0,11.0,17924.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2049,0,0,20294,2,0,2049,20296,1.0237878919,0.0018489195999999999,0.2198160017,2010.0,8.0,19934.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1406,1,0,21700,3,0,1407,21703,1.0966661411,0.0020543552,0.2331179513,1419.0,4.0,21353.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1612,1,0,23312,4,0,1613,23316,1.1802270370999999,0.0026193028,0.2486796916,1627.0,11.0,22980.0,51.0,
2021-01-12,Région,RSS06,06 - Montréal,1112,2,0,24424,6,0,1114,24430,1.2419090506000001,0.0031842504999999998,0.2545346038,1201.0,11.0,24181.0,62.0,
2021-01-13,Région,RSS06,06 - Montréal,1298,1,0,25722,7,0,1299,25729,1.3139141988,0.003800557,0.259978645,1402.0,12.0,25583.0,74.0,
2021-01-14,Région,RSS06,06 - Montréal,1882,1,0,27604,8,0,1883,27612,1.4160156500999999,0.0043655047,0.2716884694,1988.0,11.0,27571.0,85.0,
2021-01-15,Région,RSS06,06 - Montréal,1807,1,0,29411,9,0,1808,29420,1.51359752,0.0051358878999999994,0.2795463778,1900.0,15.0,29471.0,100.0,
2021-01-16,Région,RSS06,06 - Montréal,1138,3,0,30549,12,0,1141,30561,1.5745091504,0.005700835600000001,0.2859148788,1186.0,11.0,30657.0,111.0,
2021-01-17,Région,RSS06,06 - Montréal,937,1,0,31486,13,0,938,31499,1.6231460087,0.0062657832,0.29197522649999996,947.0,11.0,31604.0,122.0,
2021-01-18,Région,RSS06,06 - Montréal,1088,5,0,32574,18,0,1093,32592,1.6808733886000002,0.0078579085,0.3026578733,1124.0,31.0,32728.0,153.0,
2021-01-19,Région,RSS06,06 - Montréal,1327,0,0,33901,18,0,1327,33919,1.7522108713,0.009244598199999999,0.3108239351,1389.0,27.0,34117.0,180.0,
2021-01-20,Région,RSS06,06 - Montréal,1587,2,0,35488,20,0,1589,35508,1.8400345543,0.0100663403,0.3177573837,1710.0,16.0,35827.0,196.0,
2021-01-21,Région,RSS06,06 - Montréal,1950,4,0,37438,24,0,1954,37462,1.9455770503999998,0.0113503122,0.3273614941,2055.0,25.0,37882.0,221.0,
2021-01-22,Région,RSS06,06 - Montréal,2151,3,0,39589,27,0,2154,39616,2.0615967578,0.012120695400000001,0.3355789147,2259.0,15.0,40141.0,236.0,
2021-01-23,Région,RSS06,06 - Montréal,1247,4,0,40836,31,0,1251,40867,2.129390478,0.012685643100000001,0.33958490729999996,1320.0,11.0,41461.0,247.0,
2021-01-24,Région,RSS06,06 - Montréal,401,1,0,41237,32,0,402,41269,2.1519883847,0.013456026299999998,0.3415365447,440.0,15.0,41901.0,262.0,
2021-01-25,Région,RSS06,06 - Montréal,624,5,0,41861,37,0,629,41898,2.1885045476,0.0153563048,0.3448235129,711.0,37.0,42612.0,299.0,
2021-01-26,Région,RSS06,06 - Montréal,768,29,0,42629,66,0,797,42695,2.2325704657,0.0200813216,0.3518596793,858.0,92.0,43470.0,391.0,
2021-01-27,Région,RSS06,06 - Montréal,701,10,0,43330,76,0,711,43406,2.2726303912,0.024087314199999998,0.35745779710000003,780.0,78.0,44250.0,469.0,
2021-01-28,Région,RSS06,06 - Montréal,842,34,0,44172,110,0,876,44282,2.3196751243000002,0.029069125499999997,0.36572657659999996,916.0,97.0,45166.0,566.0,
2021-01-29,Région,RSS06,06 - Montréal,208,18,0,44380,128,0,226,44508,2.3330797917,0.0327156059,0.37086246450000004,261.0,71.0,45427.0,637.0,
2021-01-30,Région,RSS06,06 - Montréal,30,34,0,44410,162,0,64,44572,2.3360072478,0.0367215984,0.3748170982,57.0,78.0,45484.0,715.0,
2021-01-31,Région,RSS06,06 - Montréal,9,16,0,44419,178,0,25,44597,2.3386779095,0.0395976956,0.3775391188,52.0,56.0,45536.0,771.0,
2021-02-01,Région,RSS06,06 - Montréal,23,28,0,44442,206,0,51,44648,2.3425298253999998,0.043398252699999994,0.38113424030000004,75.0,74.0,45611.0,845.0,
2021-02-02,Région,RSS06,06 - Montréal,70,65,0,44512,271,0,135,44783,2.3493605562999997,0.05130752,0.38935166090000006,133.0,154.0,45744.0,999.0,
2021-02-03,Région,RSS06,06 - Montréal,2226,47,0,46738,318,0,2273,47056,2.4639422151,0.0564434079,0.4042457358,2231.0,100.0,47975.0,1099.0,
2021-02-04,Région,RSS06,06 - Montréal,3416,23,0,50154,341,0,3439,50495,2.6406167584999998,0.0613738603,0.42032106490000004,3440.0,96.0,51415.0,1195.0,
2021-02-05,Région,RSS06,06 - Montréal,3480,35,0,53634,376,0,3515,54010,2.8191915804,0.0657907239,0.43372573229999994,3477.0,86.0,54892.0,1281.0,
2021-02-06,Région,RSS06,06 - Montréal,1509,15,0,55143,391,0,1524,55534,2.8987978426999996,0.0685127444,0.4420972295,1550.0,53.0,56442.0,1334.0,
2021-02-07,Région,RSS06,06 - Montréal,449,4,0,55592,395,0,453,55987,2.9251963064999997,0.0697967164,0.44404886689999995,514.0,25.0,56956.0,1359.0,
2021-02-08,Région,RSS06,06 - Montréal,1170,28,0,56762,423,0,1198,57185,2.9865701668,0.0743162978,0.4512904689,1195.0,88.0,58151.0,1447.0,
2021-02-09,Région,RSS06,06 - Montréal,538,20,0,57300,443,0,558,57743,3.0170773408,0.0795035445,0.4570940222,594.0,101.0,58745.0,1548.0,
2021-02-10,Région,RSS06,06 - Montréal,1173,24,0,58473,467,0,1197,58940,3.0791702254000004,0.08602612220000001,0.4659277494,1209.0,127.0,59954.0,1675.0,
2021-02-11,Région,RSS06,06 - Montréal,1819,32,0,60292,499,0,1851,60791,3.1725406672000003,0.09301092970000001,0.47717534380000004,1818.0,136.0,61772.0,1811.0,
2021-02-12,Région,RSS06,06 - Montréal,1879,24,0,62171,523,0,1903,62694,3.2699684605000003,0.0968114867,0.4885256561,1897.0,74.0,63669.0,1885.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,0,62242,531,0,79,62773,3.2754125017,0.0987631241,0.49083680560000004,106.0,38.0,63775.0,1923.0,
2021-02-14,Région,RSS06,06 - Montréal,52,7,0,62294,538,0,59,62832,3.2802402363,0.10061204380000001,0.4925830075,94.0,36.0,63869.0,1959.0,
2021-02-15,Région,RSS06,06 - Montréal,834,16,0,63128,554,0,850,63682,3.3255387675,0.10477211300000001,0.49982460939999995,882.0,81.0,64751.0,2040.0,
2021-02-16,Région,RSS06,06 - Montréal,166,25,0,63294,579,0,191,63873,3.3383271283,0.10893218210000001,0.5045496263,249.0,81.0,65000.0,2121.0,
2021-02-17,Région,RSS06,06 - Montréal,418,9,0,63712,588,0,427,64300,3.36390385,0.1129381747,0.5092232843,498.0,78.0,65498.0,2199.0,
2021-02-18,Région,RSS06,06 - Montréal,2453,21,0,66165,609,0,2474,66774,3.4914793052,0.1175091149,0.5238605648,2484.0,89.0,67982.0,2288.0,
2021-02-19,Région,RSS06,06 - Montréal,3940,10,0,70105,619,0,3950,70724,3.6941414412999998,0.12243956730000001,0.5437878098,3946.0,96.0,71928.0,2384.0,
2021-02-20,Région,RSS06,06 - Montréal,2557,5,0,72662,624,0,2562,73286,3.8260824012,0.1248020757,0.5544190977000001,2569.0,46.0,74497.0,2430.0,
2021-02-21,Région,RSS06,06 - Montréal,1964,8,0,74626,632,0,1972,75258,3.9258727029,0.1271645841,0.5615579819,1943.0,46.0,76440.0,2476.0,
2021-02-22,Région,RSS06,06 - Montréal,2194,22,0,76820,654,0,2216,77474,4.0389649542,0.1321977543,0.5735246006,2202.0,98.0,78642.0,2574.0,
2021-02-23,Région,RSS06,06 - Montréal,1609,24,0,78429,678,0,1633,79107,4.1225258502,0.13697413,0.5836936587,1627.0,93.0,80269.0,2667.0,
2021-02-24,Région,RSS06,06 - Montréal,1918,14,0,80347,692,0,1932,81039,4.223548765,0.1408260459,0.5939654343999999,1967.0,75.0,82236.0,2742.0,
2021-02-25,Région,RSS06,06 - Montréal,3655,18,0,84002,710,0,3673,84712,4.4115222618,0.145448345,0.6078323317000001,3660.0,90.0,85896.0,2832.0,
2021-02-26,Région,RSS06,06 - Montréal,4669,18,0,88671,728,0,4687,89399,4.6513682262,0.1482730834,0.6237535842,4670.0,55.0,90566.0,2887.0,
2021-02-27,Région,RSS06,06 - Montréal,3507,17,0,92178,745,0,3524,92923,4.831278379,0.1509437451,0.6313033393999999,3503.0,52.0,94069.0,2939.0,
2021-02-28,Région,RSS06,06 - Montréal,2298,5,0,94476,750,0,2303,95226,4.9501228248,0.1528440236,0.6367987394,2314.0,37.0,96383.0,2976.0,
2021-03-01,Région,RSS06,06 - Montréal,11046,15,0,105522,765,0,11061,106287,5.511834883300001,0.1555660442,0.6480976928,10937.0,53.0,107320.0,3029.0,
2021-03-02,Région,RSS06,06 - Montréal,10958,25,0,116480,790,0,10983,117270,6.071081715599999,0.1605992143,0.662837691,10889.0,98.0,118209.0,3127.0,
2021-03-03,Région,RSS06,06 - Montréal,11073,17,0,127553,807,0,11090,128360,6.6397785816,0.1643997714,0.6740852855,11073.0,74.0,129282.0,3201.0,
2021-03-04,Région,RSS06,06 - Montréal,11458,15,0,139011,822,0,11473,139833,7.228197257100001,0.1675840218,0.6895443081,11457.0,62.0,140739.0,3263.0,
2021-03-05,Région,RSS06,06 - Montréal,10702,20,0,149713,842,0,10722,150555,7.7803565642,0.17169273219999998,0.7030516931999999,10751.0,80.0,151490.0,3343.0,
2021-03-06,Région,RSS06,06 - Montréal,9095,11,0,158808,853,0,9106,159661,8.247722362100001,0.17400388170000003,0.7136316223,9100.0,45.0,160590.0,3388.0,
2021-03-07,Région,RSS06,06 - Montréal,8792,4,0,167600,857,0,8796,168457,8.697728859,0.1762636724,0.7229789381999999,8762.0,44.0,169352.0,3432.0,
2021-03-08,Région,RSS06,06 - Montréal,9741,319,0,177341,1176,0,10060,178517,9.1999159769,0.19526645760000003,0.7485556599,9778.0,370.0,179130.0,3802.0,
2021-03-09,Région,RSS06,06 - Montréal,10228,465,0,187569,1641,0,10693,189210,9.729117865,0.220945897,0.7803981648,10304.0,500.0,189434.0,4302.0,
2021-03-10,Région,RSS06,06 - Montréal,8674,421,0,196243,2062,0,9095,198305,10.177789031,0.24616310660000001,0.8116757220999999,8736.0,491.0,198170.0,4793.0,
2021-03-11,Région,RSS06,06 - Montréal,9684,192,0,205927,2254,0,9876,208181,10.679205766,0.2597732095,0.8354035241,9763.0,265.0,207933.0,5058.0,
2021-03-12,Région,RSS06,06 - Montréal,10790,153,1,216717,2407,1,10944,219125,11.238760751,0.271431675,0.8588745318000001,10895.0,227.0,218828.0,5285.0,
2021-03-13,Région,RSS06,06 - Montréal,9670,10,0,226387,2417,1,9680,228805,11.73540111,0.27369146559999996,0.8718683281999999,9670.0,44.0,228498.0,5329.0,
2021-03-14,Région,RSS06,06 - Montréal,9590,8,0,235977,2425,1,9598,238403,12.227521888,0.2755403853,0.8831159226,9582.0,36.0,238080.0,5365.0,
2021-03-15,Région,RSS06,06 - Montréal,9864,15,0,245841,2440,1,9879,248282,12.738183221,0.2804708377,0.8986776629000001,9943.0,96.0,248023.0,5461.0,
2021-03-16,Région,RSS06,06 - Montréal,9722,18,0,255563,2458,1,9740,258022,13.238675495999999,0.2855040078,0.9137258145,9745.0,98.0,257768.0,5559.0,
2021-03-17,Région,RSS06,06 - Montréal,7371,18,0,262934,2476,1,7389,265411,13.620939630999999,0.289664077,0.93087968,7443.0,81.0,265211.0,5640.0,
2021-03-18,Région,RSS06,06 - Montréal,6866,33,0,269800,2509,1,6899,272310,13.978962375999998,0.2947999649,0.9492661587000001,6971.0,100.0,272182.0,5740.0,
2021-03-19,Région,RSS06,06 - Montréal,6585,11,0,276385,2520,1,6596,278906,14.32419676,0.2983950864,0.9630303382,6722.0,70.0,278904.0,5810.0,
2021-03-20,Région,RSS06,06 - Montréal,4531,4,0,280916,2524,1,4535,283441,14.561577498,0.3007062359,0.9705800934000001,4622.0,45.0,283526.0,5855.0,
2021-03-21,Région,RSS06,06 - Montréal,4114,9,0,285030,2533,1,4123,287564,14.776719842,0.3033255388,0.9779244131,4189.0,51.0,287715.0,5906.0,
2021-03-22,Région,RSS06,06 - Montréal,11549,25,0,296579,2558,1,11574,299138,15.372328760999999,0.3075883257,1.0002141665000002,11597.0,83.0,299312.0,5989.0,
2021-03-23,Région,RSS06,06 - Montréal,14364,23,0,310943,2581,1,14387,313525,16.114105048,0.3125187781,1.0249177873,14443.0,96.0,313755.0,6085.0,
2021-03-24,Région,RSS06,06 - Montréal,14962,23,0,325905,2604,1,14985,328510,16.885977639,0.3171924361,1.0548086548,15029.0,91.0,328784.0,6176.0,
2021-03-25,Région,RSS06,06 - Montréal,14112,33,0,340017,2637,1,14145,342655,17.616557692,0.32227696510000003,1.0796149932999999,14225.0,99.0,343009.0,6275.0,
2021-03-26,Région,RSS06,06 - Montréal,13031,18,0,353048,2655,1,13049,355704,18.292081025999998,0.3271560586,1.1048835617000001,13153.0,95.0,356162.0,6370.0,
2021-03-27,Région,RSS06,06 - Montréal,10023,21,0,363071,2676,1,10044,365748,18.811935597999998,0.33121341,1.1260434198,10122.0,79.0,366284.0,6449.0,
2021-03-28,Région,RSS06,06 - Montréal,8920,9,0,371991,2685,1,8929,374677,19.273292407,0.3338327128,1.1424782611,8983.0,51.0,375267.0,6500.0,
2021-03-29,Région,RSS06,06 - Montréal,11040,21,0,383031,2706,1,11061,385738,19.847536032,0.3391226774,1.1634840425,11181.0,103.0,386448.0,6603.0,
2021-03-30,Région,RSS06,06 - Montréal,11348,49,0,394379,2755,1,11397,397135,20.438625369,0.34718602130000004,1.196353725,11509.0,157.0,397957.0,6760.0,
2021-03-31,Région,RSS06,06 - Montréal,10850,45,0,405229,2800,1,10895,408030,21.004189344,0.3560197485,1.2308155328000001,11012.0,172.0,408969.0,6932.0,
2021-04-01,Région,RSS06,06 - Montréal,9222,20,0,414451,2820,1,9242,417272,21.488041342,0.3625423261,1.2584979685,9421.0,127.0,418390.0,7059.0,
2021-04-02,Région,RSS06,06 - Montréal,7193,28,0,421644,2848,1,7221,424493,21.867018509,0.368551315,1.2811472340999999,7379.0,117.0,425769.0,7176.0,
2021-04-03,Région,RSS06,06 - Montréal,5376,18,0,427020,2866,1,5394,429887,22.151546698,0.3721464365,1.2976847931,5540.0,70.0,431309.0,7246.0,
2021-04-04,Région,RSS06,06 - Montréal,3467,12,0,430487,2878,1,3479,433366,22.332792182,0.3751252515,1.3072375446,3529.0,58.0,434838.0,7304.0,
2021-04-05,Région,RSS06,06 - Montréal,3935,21,0,434422,2899,1,3956,437322,22.545315223000003,0.38241821229999995,1.3212585184999999,4138.0,142.0,438976.0,7446.0,
2021-04-06,Région,RSS06,06 - Montréal,4195,69,0,438617,2968,1,4264,441586,22.773091851,0.3930495002,1.3420075056,4435.0,207.0,443411.0,7653.0,
2021-04-07,Région,RSS06,06 - Montréal,6150,79,0,444767,3047,1,6229,447815,23.102199546999998,0.40301312270000006,1.3663516141999998,6408.0,194.0,449819.0,7847.0,
