Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;25;414;308,4;9521;7092,3;< 5;n.p.;474;353,1
Anjou;< 5;136;317,8;3255;7605,9;0;;74;172,9
Baie D'urfé;< 5;6;n.p.;80;2092,6;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;412;2132,1;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;26;439;263,6;10869;6527,1;< 5;n.p.;352;211,4
Côte-Saint-Luc;< 5;138;425,3;2587;7972,8;< 5;n.p.;112;345,2
Dollard-des-Ormeaux;9;137;280,2;2479;5069,6;< 5;n.p.;120;245,4
Dorval;< 5;45;237,1;741;3904,1;0;;67;353
Hampstead;< 5;9;* 129,1;363;5205,8;0;;5;n.p.
Kirkland;< 5;39;193,5;645;3200,8;0;;33;* 163,8
Lachine;15;177;397,9;2764;6212,8;< 5;n.p.;170;382,1
LaSalle;12;215;279,8;4973;6470,8;0;;237;308,4
L'Île-Bizard–Sainte-Geneviève;< 5;76;412,8;973;5284,3;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;10;282;207,3;8058;5924;< 5;n.p.;441;324,2
Montréal Est;< 5;15;* 389,6;256;6649,4;0;;9;* 233,8
Montréal-Nord;11;155;184;8421;9997,2;< 5;n.p.;327;388,2
Montréal-Ouest;0;15;* 297;161;3188,1;0;;< 5;n.p.
Mont-Royal;< 5;53;261,4;1055;5203,2;0;;92;453,7
Outremont;< 5;31;* 129,4;1179;4921,9;0;;22;* 91,8
Pierrefonds–Roxboro;21;190;274,2;3752;5414,4;< 5;n.p.;80;115,4
Plateau Mont-Royal;13;179;172,1;4149;3989,4;0;;170;163,5
Pointe-Claire;< 5;44;140,2;970;3091,1;< 5;n.p.;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;12;312;292,3;8381;7851,6;< 5;n.p.;312;292,3
Rosemont–La Petite Patrie;8;231;165,5;6513;4665,8;< 5;n.p.;321;230
Sainte-Anne-de-Bellevue;< 5;6;n.p.;128;2581,7;0;;12;* 242
Saint-Laurent;40;396;400,7;7283;7369,4;< 5;n.p.;151;152,8
Saint-Léonard;9;282;360,1;7183;9173,1;< 5;n.p.;132;168,6
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;9;136;174;3471;4441,4;0;;204;261
Verdun;6;123;177,7;2951;4262,7;0;;192;277,3
Ville-Marie;14;161;180,6;4306;4829;< 5;n.p.;116;130,1
Villeray–Saint-Michel–Parc-Extension;28;399;277,4;10000;6951,5;< 5;n.p.;186;129,3
Westmount;< 5;19;* 93,5;674;3318,2;0;;58;285,5
Territoire à confirmer;< 5;57;;1801;;0;;26;
Total à Montréal;300;4936;239;120376;5827,5;24;*1,2;4647;225
