No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1374,115,20859.333333,6586.98,552.30
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2868,147,35045.666667,8183.61,417.53
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1168,116,19215,6078.58,605.49
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,495,49,8566.3333333,5778.43,574.44
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2875,296,57767,4976.89,511.19
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,866,63,17995,4812.45,351.62
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,884,76,20715.666667,4267.30,368.43
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1018,68,17574.333333,5792.54,388.64
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),11551,930,197738.33333,5841.56,470.50
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1759,140,31025.333333,5669.56,452.58
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1865,91,25032.333333,7450.36,364.99
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,4368,194,52510,8318.42,369.23
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,4938,322,67904,7272.03,474.52
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,5877,299,79539,7388.83,374.98
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1536,110,22589.333333,6799.67,486.90
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),20657,1182,278600,7414.57,424.27
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3867,253,55481.666667,6969.87,452.67
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,27506,2120,323240,8509.47,650.56
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,29636,2249,354000,8371.75,631.01
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1802,145,28382,6349.09,510.58
03,03 - Capitale-Nationale,,Total (incluant inconnus),63551,4863,761103.66667,8349.85,634.38
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,1299,112,15084,8611.77,742.46
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,1358,194,25787,5266.22,750.95
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1656,177,22901,7231.13,773.23
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,3890,390,65575.666667,5932.08,591.43
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,11515,1026,145489,7914.69,701.20
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,3518,387,45106,7799.41,853.66
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,8230,614,108908.66667,7556.79,560.11
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,10581,740,98815.333333,10707.85,745.54
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),42271,3655,527666.66667,8010.93,689.25
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,2706,178,57842,4678.26,303.75
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,6981,375,108135.33333,6455.80,342.21
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,3470,202,53546.333333,6480.37,373.40
05,05 - Estrie,0514,0514 - RLS de Coaticook,1432,68,18951.333333,7556.20,356.90
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,13938,767,172853,8063.50,438.00
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2059,113,31930.333333,6448.41,351.60
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1837,27,14436.666667,12724.54,186.54
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1615,82,23079,6997.70,352.87
05,05 - Estrie,0519,0519 - RLS du Granit,3583,78,21632,16563.42,359.78
05,05 - Estrie,,Total (incluant inconnus),37673,1902,502406,7498.52,374.42
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,22071,973,225064.66667,9806.51,432.04
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,18379,806,148454,12380.27,541.34
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,14176,687,130942.66667,10826.11,521.79
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,29779,1200,245354.66667,12137.12,484.52
