Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;57;1258;937,1;19040;14183;10;*7,4;510;379,9
Anjou;8;369;862,2;6614;15454,7;< 5;n.p.;81;189,3
Baie D'urfé;0;25;* 653,9;275;7193,3;0;;< 5;n.p.
Beaconsfield;< 5;91;470,9;1404;7265,6;< 5;n.p.;25;* 129,4
Côte-des-Neiges–Notre-Dame-de-Grâce;45;1377;826,9;22791;13686,6;12;*7,2;391;234,8
Côte-Saint-Luc;12;315;970,8;5022;15477,1;< 5;n.p.;124;382,1
Dollard-des-Ormeaux;19;407;832,3;5748;11754,8;< 5;n.p.;129;263,8
Dorval;6;160;843;1925;10142,3;< 5;n.p.;70;368,8
Hampstead;6;108;1548,8;945;13552,3;0;;6;n.p.
Kirkland;7;104;516,1;1817;9016,9;0;;38;188,6
Lachine;14;330;741,8;5938;13347,1;7;n.p.;180;404,6
LaSalle;13;594;772,9;10624;13823,8;6;n.p.;255;331,8
L'Île-Bizard–Sainte-Geneviève;< 5;183;993,9;2186;11872;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;52;1371;1007,9;18467;13576,3;17;*12,5;479;352,1
Montréal Est;< 5;51;1324,7;618;16051,9;< 5;n.p.;10;* 259,7
Montréal-Nord;17;1007;1195,5;14662;17406,3;9;*10,7;359;426,2
Montréal-Ouest;0;44;871,3;511;10118,8;0;;< 5;n.p.
Mont-Royal;6;152;749,7;2363;11654,2;< 5;n.p.;95;468,5
Outremont;7;181;755,6;2629;10975,2;0;;29;* 121,1
Pierrefonds–Roxboro;20;442;637,8;8489;12250,2;7;n.p.;97;140
Plateau Mont-Royal;39;712;684,6;11749;11297,1;7;n.p.;186;178,8
Pointe-Claire;16;162;516,3;2619;8346,1;< 5;n.p.;63;200,8
Rivière-des-Prairies–Pointe-aux-Trembles;27;1157;1083,9;16979;15906,4;16;*15;344;322,3
Rosemont–La Petite Patrie;33;1092;782,3;16729;11984,4;8;n.p.;343;245,7
Sainte-Anne-de-Bellevue;< 5;31;* 625,3;411;8289,6;< 5;n.p.;14;* 282,4
Saint-Laurent;20;745;753,8;14060;14226,7;5;n.p.;166;168
Saint-Léonard;28;807;1030,6;13849;17686;6;n.p.;163;208,2
Senneville;0;6;n.p.;77;8360,5;0;;0;
Sud-Ouest;22;627;802,3;9233;11814,3;< 5;n.p.;217;277,7
Verdun;15;453;654,4;7129;10297,7;< 5;n.p.;206;297,6
Ville-Marie;40;857;961,1;11182;12540,1;6;n.p.;141;158,1
Villeray–Saint-Michel–Parc-Extension;46;1187;825,1;20962;14571,8;15;*10,4;228;158,5
Westmount;15;165;812,3;1721;8472,8;< 5;n.p.;63;310,2
Territoire à confirmer;15;1070;;7025;;< 5;;30;
Total à Montréal;616;17641;854;265794;12867,3;151;7,3;5124;248,1
