Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-08;2358095;1754749
2021-04-07;2358095;1685601
2021-04-06;2358095;1637674
2021-04-05;2334695;1593708
2021-04-04;2127605;1553595
2021-04-03;2127605;1531049
2021-04-02;1992505;1489828
