Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;18;215;160,2;21724;16182,4;0;;534;397,8
Anjou;7;74;172,9;7327;17120,8;0;;87;203,3
Baie D'urfé;< 5;13;* 340;357;9338,2;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;1843;9537,4;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;16;283;169,9;25966;15593,3;< 5;n.p.;415;249,2
Côte-Saint-Luc;< 5;68;209,6;6003;18500,4;0;;130;400,6
Dollard-des-Ormeaux;11;117;239,3;6806;13918,5;< 5;n.p.;133;272
Dorval;< 5;40;210,7;2342;12339,3;0;;70;368,8
Hampstead;< 5;27;* 387,2;1344;19274,3;0;;7;n.p.
Kirkland;< 5;47;233,2;2247;11150,8;0;;40;198,5
Lachine;8;95;213,5;6888;15482,5;< 5;n.p.;193;433,8
LaSalle;< 5;128;166,6;12010;15627,2;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;41;222,7;2622;14239,9;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;18;222;163,2;21146;15545,8;< 5;n.p.;515;378,6
Montréal Est;0;9;* 233,8;747;19402,6;0;;12;* 311,7
Montréal-Nord;9;114;135,3;16012;19009;< 5;n.p.;397;471,3
Montréal-Ouest;< 5;12;* 237,6;643;12732,7;0;;< 5;n.p.
Mont-Royal;< 5;39;192,3;2939;14495;0;;95;468,5
Outremont;5;30;* 125,2;3176;13258,7;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;112;161,6;9694;13989,1;0;;105;151,5
Plateau Mont-Royal;9;139;133,7;13904;13369,2;< 5;n.p.;201;193,3
Pointe-Claire;5;60;191,2;3259;10385,6;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;6;179;167,7;19070;17865,3;< 5;n.p.;359;336,3
Rosemont–La Petite Patrie;17;244;174,8;19666;14088,4;< 5;n.p.;364;260,8
Sainte-Anne-de-Bellevue;< 5;5;n.p.;526;10609,1;0;;16;* 322,7
Saint-Laurent;8;137;138,6;15763;15949,9;0;;173;175,1
Saint-Léonard;< 5;103;131,5;15119;19307,8;< 5;n.p.;171;218,4
Senneville;0;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;7;134;171,5;10761;13769,5;< 5;n.p.;235;300,7
Verdun;14;128;184,9;8492;12266,5;< 5;n.p.;219;316,3
Ville-Marie;16;247;277;13382;15007,3;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;9;165;114,7;23246;16159,6;< 5;n.p.;253;175,9
Westmount;< 5;41;201,9;2441;12017,5;0;;65;320
Territoire à confirmer;6;137;;8486;;0;;31;
Total à Montréal;219;3445;166,8;306048;14816;22;*1,1;5454;264
