"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-10;23082195;19693676
2022-05-09;23082195;19674890
2022-05-08;23082195;19662796
2022-05-07;23082195;19655100
2022-05-06;23082195;19634125
2022-05-05;23082195;19609341
2022-05-04;23082195;19582277
