"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-06-06;23083695;19945783
2022-06-05;23083695;19941744
2022-06-04;23083695;19939641
2022-06-03;23083695;19933546
2022-06-02;23083695;19927677
2022-06-01;23083695;19922365
2022-05-31;23083695;19915984
