Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;6;105;78,2;21967;16363,4;0;;537;400
Anjou;< 5;25;* 58,4;7401;17293,7;0;;87;203,3
Baie D'urfé;0;< 5;n.p.;364;9521,3;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;1890;9780,6;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;164;98,5;26281;15782,5;0;;417;250,4
Côte-Saint-Luc;< 5;36;* 110,9;6092;18774,7;0;;131;403,7
Dollard-des-Ormeaux;0;44;90;6895;14100,5;0;;134;274
Dorval;8;48;252,9;2424;12771,3;0;;70;368,8
Hampstead;< 5;14;* 200,8;1365;19575,5;0;;7;n.p.
Kirkland;< 5;20;* 99,3;2292;11374,1;0;;40;198,5
Lachine;< 5;40;89,9;6964;15653,3;< 5;n.p.;197;442,8
LaSalle;5;58;75,5;12144;15801,6;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;14;* 76;2649;14386,6;< 5;n.p.;83;450,8
Mercier–Hochelaga-Maisonneuve;8;113;83,1;21384;15720,8;0;;519;381,6
Montréal Est;0;< 5;n.p.;752;19532,5;0;;12;* 311,7
Montréal-Nord;< 5;43;51;16110;19125,3;0;;398;472,5
Montréal-Ouest;< 5;8;n.p.;657;13009,9;0;;< 5;n.p.
Mont-Royal;< 5;29;* 143;2994;14766,2;0;;95;468,5
Outremont;< 5;22;* 91,8;3224;13459,1;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;63;90,9;9795;14134,8;0;;105;151,5
Plateau Mont-Royal;8;89;85,6;14080;13538,5;0;;202;194,2
Pointe-Claire;< 5;23;* 73,3;3305;10532,2;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;6;80;74,9;19229;18014,3;< 5;n.p.;361;338,2
Rosemont–La Petite Patrie;8;124;88,8;19914;14266,1;0;;365;261,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;539;10871,3;0;;16;* 322,7
Saint-Laurent;7;77;77,9;15943;16132,1;0;;174;176,1
Saint-Léonard;< 5;44;56,2;15221;19438,1;< 5;n.p.;174;222,2
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;5;72;92,1;10910;13960,2;0;;235;300,7
Verdun;7;67;96,8;8637;12476;0;;220;317,8
Ville-Marie;11;146;163,7;13675;15335,9;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;< 5;103;71,6;23437;16292,3;0;;253;175,9
Westmount;5;40;196,9;2503;12322,8;0;;66;324,9
Territoire à confirmer;< 5;100;;8637;;0;;31;
Total à Montréal;139;1839;89;309771;14996,2;< 5;n.p.;5481;265,3
