No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,64,n.d.,20780,      307.99,n.d.
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,176,28,34800,      505.75,       80.46
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,38,0,19117,      198.78,        0.00
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,10,n.d.,8529,      117.25,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,67,7,57630,      116.26,       12.15
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,8,n.d.,17978,       44.50,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,10,5,20726,       48.25,       24.12
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,18,n.d.,17514,      102.77,n.d.
01,01 - Bas-Saint-Laurent,,Total,402,51,197074,      203.98,       25.88
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,29,5,31078,       93.31,       16.09
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,17,n.d.,25064,       67.83,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,129,62,52298,      246.66,      118.55
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,116,27,67417,      172.06,       40.05
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,248,21,79201,      313.13,       26.51
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,55,18,22574,      243.64,       79.74
02,02 - Saguenay–Lac-Saint-Jean,,Total,597,136,277632,      215.03,       48.99
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,292,149,54895,      531.92,      271.43
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,3023,475,321016,      941.70,      147.97
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,2708,587,351429,      770.57,      167.03
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,54,29,28119,      192.04,      103.13
03,03 - Capitale-Nationale,,Total,6167,1274,755459,      816.32,      168.64
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,11,5,15020,       73.24,       33.29
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,133,8,25562,      520.30,       31.30
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,268,8,22961,     1167.20,       34.84
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,410,29,64641,      634.27,       44.86
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,1215,127,143422,      847.15,       88.55
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,118,30,44619,      264.46,       67.24
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,662,192,107872,      613.69,      177.99
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,183,60,98244,      186.27,       61.07
04,04 - Mauricie et Centre-du-Québec,,Total,3039,470,522341,      581.80,       89.98
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,212,12,56125,      377.73,       21.38
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,506,71,105861,      477.99,       67.07
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,143,13,52514,      272.31,       24.76
05,05 - Estrie,0514,0514 - RLS de Coaticook,22,n.d.,18741,      117.39,n.d.
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,795,55,170075,      467.44,       32.34
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,103,11,31490,      327.09,       34.93
05,05 - Estrie,0517,0517 - RLS d'Asbestos,80,30,14257,      561.13,      210.42
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,67,n.d.,22749,      294.52,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,130,39,21351,      608.87,      182.66
05,05 - Estrie,,Total,2079,241,493163,      421.56,       48.87
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,2145,151,224596,      955.05,       67.23
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,2531,116,149522,     1692.73,       77.58
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1811,121,131424,     1377.98,       92.07
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,4300,308,245703,     1750.08,      125.35
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,2633,154,166225,     1584.00,       92.65
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,2477,191,161317,     1535.49,      118.40
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,2578,235,161894,     1592.40,      145.16
