"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-08;26236165;22548867
2022-12-07;26236165;22529380
2022-12-06;26236165;22511322
2022-12-05;26217325;22495450
2022-12-04;26217325;22484582
2022-12-03;26217325;22477004
2022-12-02;26217325;22461777
