Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;8;106;79;11819;8804,1;0;;491;365,7
Anjou;< 5;36;* 84,1;3953;9236,8;< 5;n.p.;79;184,6
Baie D'urfé;0;< 5;n.p.;111;2903,5;0;;< 5;n.p.
Beaconsfield;< 5;7;n.p.;591;3058,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;19;164;98,5;13121;7879,5;0;;372;223,4
Côte-Saint-Luc;6;46;141,8;3178;9794,1;0;;120;369,8
Dollard-des-Ormeaux;< 5;60;122,7;3214;6572,7;0;;125;255,6
Dorval;-1;5;n.p.;902;4752,4;0;;68;358,3
Hampstead;0;10;* 143,4;486;6969,7;0;;6;n.p.
Kirkland;0;14;* 69,5;873;4332,3;< 5;n.p.;36;* 178,7
Lachine;-1;32;* 71,9;3273;7356,9;0;;170;382,1
LaSalle;< 5;34;* 44,2;6294;8189,7;< 5;n.p.;245;318,8
L'Île-Bizard–Sainte-Geneviève;0;< 5;n.p.;1156;6278,2;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;7;140;102,9;9948;7313,4;< 5;n.p.;451;331,6
Montréal Est;< 5;7;n.p.;316;8207,8;0;;9;* 233,8
Montréal-Nord;5;86;102,1;10200;12109,1;< 5;n.p.;337;400,1
Montréal-Ouest;0;0;;236;4673,3;0;;< 5;n.p.
Mont-Royal;< 5;30;* 148;1226;6046,6;0;;93;458,7
Outremont;< 5;20;* 83,5;1397;5832;0;;29;* 121,1
Pierrefonds–Roxboro;5;58;83,7;4789;6910,8;< 5;n.p.;88;127
Plateau Mont-Royal;7;60;57,7;5326;5121,2;0;;172;165,4
Pointe-Claire;0;8;n.p.;1188;3785,9;< 5;n.p.;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;118;110,5;10299;9648,4;< 5;n.p.;323;302,6
Rosemont–La Petite Patrie;< 5;89;63,8;7978;5715,3;0;;325;232,8
Sainte-Anne-de-Bellevue;0;< 5;n.p.;186;3751,5;0;;13;* 262,2
Saint-Laurent;10;98;99,2;9300;9410,3;0;;159;160,9
Saint-Léonard;6;113;144,3;8846;11296,9;< 5;n.p.;148;189
Senneville;0;0;;33;* 3583,1;0;;0;
Sud-Ouest;< 5;31;* 39,7;4569;5846,4;< 5;n.p.;207;264,9
Verdun;7;85;122,8;3537;5109,1;< 5;n.p.;200;288,9
Ville-Marie;8;76;85,2;5620;6302,6;0;;128;143,5
Villeray–Saint-Michel–Parc-Extension;7;106;73,7;12500;8689,4;0;;205;142,5
Westmount;< 5;13;* 64;850;4184,7;0;;57;280,6
Territoire à confirmer;6;41;;2136;;0;;25;
Total à Montréal;123;1702;82,4;149451;7235;12;*0,6;4839;234,3
