date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2050433,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2050433,
2020-12-16,Région,RSS06,06 - Montréal,318,0,0,0,840,0,0,0,318,840,0,,0,0,0,0,2050433,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1131,0,0,0,291,1131,0,,0,0,0,0,2050433,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1276,0,0,0,145,1276,0,,0,0,0,0,2050433,
2020-12-19,Région,RSS06,06 - Montréal,84,0,0,0,1360,0,0,0,84,1360,0,,0,0,0,0,2050433,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1440,0,0,0,80,1440,0,,0,0,0,0,2050433,
2020-12-21,Région,RSS06,06 - Montréal,319,0,0,0,1759,0,0,0,319,1759,0,,0,0,0,0,2050433,
2020-12-22,Région,RSS06,06 - Montréal,580,0,0,0,2339,0,0,0,580,2339,0,,0,0,0,0,2050433,
2020-12-23,Région,RSS06,06 - Montréal,488,0,0,0,2827,0,0,0,488,2827,0,,0,0,0,0,2050433,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3009,0,0,0,182,3009,0,,0,0,0,0,2050433,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3009,0,0,0,0,3009,0,,0,0,0,0,2050433,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3230,0,0,0,221,3230,0,,0,0,0,0,2050433,
2020-12-27,Région,RSS06,06 - Montréal,202,0,0,0,3432,0,0,0,202,3432,0,,0,0,0,0,2050433,
2020-12-28,Région,RSS06,06 - Montréal,590,0,0,0,4022,0,0,0,590,4022,0,,0,0,0,0,2050433,
2020-12-29,Région,RSS06,06 - Montréal,559,0,0,0,4581,0,0,0,559,4581,0,,0,0,0,0,2050433,
2020-12-30,Région,RSS06,06 - Montréal,584,0,0,0,5165,0,0,0,584,5165,0,,0,0,0,0,2050433,
2020-12-31,Région,RSS06,06 - Montréal,32,0,0,0,5197,0,0,0,32,5197,0,,0,0,0,0,2050433,
2021-01-01,Région,RSS06,06 - Montréal,4,0,0,0,5201,0,0,0,4,5201,0,,0,0,0,0,2050433,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,0,5215,0,0,0,14,5215,0.0000487702,,0,1,0,0,2050433,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5229,0,0,0,14,5229,0.0000487702,,0,1,0,0,2050433,
2021-01-04,Région,RSS06,06 - Montréal,560,4,0,0,5789,4,0,0,564,5793,0.0000487702,,0,1,0,0,2050433,
2021-01-05,Région,RSS06,06 - Montréal,1896,6,0,0,7685,10,0,0,1902,7695,0.0000487702,,0,1,0,0,2050433,
2021-01-06,Région,RSS06,06 - Montréal,2744,7,0,0,10429,17,0,0,2751,10446,0.0000975404,,0,2,0,0,2050433,
2021-01-07,Région,RSS06,06 - Montréal,4118,0,0,0,14547,17,0,0,4118,14564,0.0001950807,,0,4,0,0,2050433,
2021-01-08,Région,RSS06,06 - Montréal,3788,4,0,0,18335,21,0,0,3792,18356,0.0001950807,,0,4,0,0,2050433,
2021-01-09,Région,RSS06,06 - Montréal,2038,0,0,0,20373,21,0,0,2038,20394,0.0001950807,,0,4,0,0,2050433,
2021-01-10,Région,RSS06,06 - Montréal,1411,1,0,0,21784,22,0,0,1412,21806,0.0001950807,,0,4,0,0,2050433,
2021-01-11,Région,RSS06,06 - Montréal,1608,2,0,0,23392,24,0,0,1610,23416,0.0002438509,,0,5,0,0,2050433,
2021-01-12,Région,RSS06,06 - Montréal,1094,1,0,0,24486,25,0,0,1095,24511,0.0002438509,,0,5,0,0,2050433,
2021-01-13,Région,RSS06,06 - Montréal,1281,0,0,0,25767,25,0,0,1281,25792,0.0002438509,,0,5,0,0,2050433,
2021-01-14,Région,RSS06,06 - Montréal,1886,1,0,0,27653,26,0,0,1887,27679,0.0002438509,,0,5,0,0,2050433,
2021-01-15,Région,RSS06,06 - Montréal,1768,1,0,0,29421,27,0,0,1769,29448,0.0002926211,,0,6,0,0,2050433,
2021-01-16,Région,RSS06,06 - Montréal,1150,1,0,0,30571,28,0,0,1151,30599,0.0002926211,,0,6,0,0,2050433,
2021-01-17,Région,RSS06,06 - Montréal,961,0,0,0,31532,28,0,0,961,31560,0.0002926211,,0,6,0,0,2050433,
2021-01-18,Région,RSS06,06 - Montréal,1098,7,0,0,32630,35,0,0,1105,32665,0.0003413913,,0,7,0,0,2050433,
2021-01-19,Région,RSS06,06 - Montréal,1296,0,0,0,33926,35,0,0,1296,33961,0.0003901615,,0,8,0,0,2050433,
2021-01-20,Région,RSS06,06 - Montréal,1583,1,0,0,35509,36,0,0,1584,35545,0.0004389317,,0,9,0,0,2050433,
2021-01-21,Région,RSS06,06 - Montréal,1962,5,0,0,37471,41,0,0,1967,37512,0.0005852422,,0,12,0,0,2050433,
2021-01-22,Région,RSS06,06 - Montréal,2206,4,0,0,39677,45,0,0,2210,39722,0.0006340124,,0,13,0,0,2050433,
2021-01-23,Région,RSS06,06 - Montréal,1267,3,0,0,40944,48,0,0,1270,40992,0.0006827826,,0,14,0,0,2050433,
2021-01-24,Région,RSS06,06 - Montréal,385,1,0,0,41329,49,0,0,386,41378,0.0006827826,,0,14,0,0,2050433,
2021-01-25,Région,RSS06,06 - Montréal,634,3,0,0,41963,52,0,0,637,42015,0.0008290932,,0,17,0,0,2050433,
2021-01-26,Région,RSS06,06 - Montréal,767,21,0,0,42730,73,0,0,788,42803,0.0010241739,,0,21,0,0,2050433,
2021-01-27,Région,RSS06,06 - Montréal,704,7,0,0,43434,80,0,0,711,43514,0.0012192547,,0,25,0,0,2050433,
2021-01-28,Région,RSS06,06 - Montréal,852,19,0,0,44286,99,0,0,871,44385,0.0013655652,,0,28,0,0,2050433,
2021-01-29,Région,RSS06,06 - Montréal,204,12,0,0,44490,111,0,0,216,44601,0.0016581863,,0,34,0,0,2050433,
2021-01-30,Région,RSS06,06 - Montréal,34,26,0,0,44524,137,0,0,60,44661,0.0019995777,,0,41,0,0,2050433,
2021-01-31,Région,RSS06,06 - Montréal,6,7,0,0,44530,144,0,0,13,44674,0.0021946584,,0,45,0,0,2050433,
2021-02-01,Région,RSS06,06 - Montréal,19,15,0,0,44549,159,0,0,34,44708,0.0025848199,,0,53,0,0,2050433,
2021-02-02,Région,RSS06,06 - Montréal,73,46,0,0,44622,205,0,0,119,44827,0.0031212919,,0,64,0,0,2050433,
2021-02-03,Région,RSS06,06 - Montréal,2194,33,0,0,46816,238,0,0,2227,47054,0.0032188323,,0,66,0,0,2050433,
2021-02-04,Région,RSS06,06 - Montréal,3384,18,0,0,50200,256,0,0,3402,50456,0.0036089938,,0,74,0,0,2050433,
2021-02-05,Région,RSS06,06 - Montréal,3418,31,0,0,53618,287,0,0,3449,53905,0.0039991553,,0,82,0,0,2050433,
2021-02-06,Région,RSS06,06 - Montréal,1485,11,0,0,55103,298,0,0,1496,55401,0.0040966957,,0,84,0,0,2050433,
2021-02-07,Région,RSS06,06 - Montréal,459,3,0,0,55562,301,0,0,462,55863,0.0043405466,,0,89,0,0,2050433,
2021-02-08,Région,RSS06,06 - Montréal,1138,25,0,0,56700,326,0,0,1163,57026,0.0048770187,,0,100,0,0,2050433,
2021-02-09,Région,RSS06,06 - Montréal,530,13,0,0,57230,339,0,0,543,57569,0.0051208696,,0,105,0,0,2050433,
2021-02-10,Région,RSS06,06 - Montréal,1156,20,0,0,58386,359,0,0,1176,58745,0.0055110311,,0,113,0,0,2050433,
2021-02-11,Région,RSS06,06 - Montréal,1784,23,0,0,60170,382,0,0,1807,60552,0.0061938137,,0,127,0,0,2050433,
2021-02-12,Région,RSS06,06 - Montréal,1828,19,0,0,61998,401,0,0,1847,62399,0.0066327454,,0,136,0,0,2050433,
2021-02-13,Région,RSS06,06 - Montréal,77,6,0,0,62075,407,0,0,83,62482,0.0066815156,,0,137,0,0,2050433,
2021-02-14,Région,RSS06,06 - Montréal,56,5,0,0,62131,412,0,0,61,62543,0.0067790559,,0,139,0,0,2050433,
2021-02-15,Région,RSS06,06 - Montréal,835,16,0,0,62966,428,0,0,851,63394,0.0069253665,,0,142,0,0,2050433,
2021-02-16,Région,RSS06,06 - Montréal,166,19,0,0,63132,447,0,0,185,63579,0.0072667578,,0,149,0,0,2050433,
2021-02-17,Région,RSS06,06 - Montréal,409,11,0,0,63541,458,0,0,420,63999,0.0074618385,,0,153,0,0,2050433,
2021-02-18,Région,RSS06,06 - Montréal,2414,16,0,0,65955,474,0,0,2430,66429,0.0077056895,,0,158,0,0,2050433,
2021-02-19,Région,RSS06,06 - Montréal,3897,8,0,0,69852,482,0,0,3905,70334,0.0082909317,,0,170,0,0,2050433,
2021-02-20,Région,RSS06,06 - Montréal,2543,5,0,0,72395,487,0,0,2548,72882,0.0083884721,,0,172,0,0,2050433,
2021-02-21,Région,RSS06,06 - Montréal,1939,6,0,0,74334,493,0,0,1945,74827,0.0085835528,,0,176,0,0,2050433,
2021-02-22,Région,RSS06,06 - Montréal,2169,19,0,0,76503,512,0,0,2188,77015,0.0088274038,,0,181,0,0,2050433,
2021-02-23,Région,RSS06,06 - Montréal,1607,21,0,0,78110,533,0,0,1628,78643,0.0092663355,,0,190,0,0,2050433,
2021-02-24,Région,RSS06,06 - Montréal,1900,15,0,0,80010,548,0,0,1915,80558,0.0097540373,,0,200,0,0,2050433,
2021-02-25,Région,RSS06,06 - Montréal,3624,14,0,0,83634,562,0,0,3638,84196,0.0100466584,,0,206,0,0,2050433,
2021-02-26,Région,RSS06,06 - Montréal,4621,18,0,0,88255,580,0,0,4639,88835,0.0100954286,,0,207,0,0,2050433,
2021-02-27,Région,RSS06,06 - Montréal,3489,16,0,0,91744,596,0,0,3505,92340,0.0102905094,,0,211,0,0,2050433,
2021-02-28,Région,RSS06,06 - Montréal,2271,2,0,0,94015,598,0,0,2273,94613,0.0102905094,,0,211,0,0,2050433,
2021-03-01,Région,RSS06,06 - Montréal,10895,16,0,0,104910,614,0,0,10911,105524,0.0103880497,,0,213,0,0,2050433,
2021-03-02,Région,RSS06,06 - Montréal,10787,21,0,0,115697,635,0,0,10808,116332,0.010729441,,0,220,0,0,2050433,
2021-03-03,Région,RSS06,06 - Montréal,10903,17,0,0,126600,652,0,0,10920,127252,0.0108757516,,0,223,0,0,2050433,
2021-03-04,Région,RSS06,06 - Montréal,11286,15,0,0,137886,667,0,0,11301,138553,0.0111196025,,0,228,0,0,2050433,
2021-03-05,Région,RSS06,06 - Montréal,10584,18,0,0,148470,685,0,0,10602,149155,0.0114122237,,0,234,0,0,2050433,
2021-03-06,Région,RSS06,06 - Montréal,8966,9,0,0,157436,694,0,0,8975,158130,0.0114609938,,0,235,0,0,2050433,
