"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-04-24;23082195;19333940
2022-04-23;23082195;19325231
2022-04-22;23082195;19296320
2022-04-21;23082195;19258843
2022-04-20;23082195;19217690
2022-04-19;23082195;19173372
2022-04-18;23082195;19139018
