"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-04-12;23082195;18963907
2022-04-11;23082195;18925068
2022-04-10;23082195;18898930
2022-04-09;23082195;18885254
2022-04-08;23082195;18853689
2022-04-07;23082195;18820791
2022-04-06;23082195;18784817
