Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;38;514;382,9;21077;15700,4;< 5;n.p.;530;394,8
Anjou;11;140;327,1;7151;16709,5;< 5;n.p.;86;201
Baie D'urfé;< 5;15;* 392,4;329;8605,8;0;;< 5;n.p.
Beaconsfield;12;92;476,1;1735;8978,5;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;69;648;389,1;25175;15118,3;0;;413;248
Côte-Saint-Luc;23;202;622,5;5769;17779,2;0;;129;397,6
Dollard-des-Ormeaux;26;212;433,5;6567;13429,7;0;;131;267,9
Dorval;11;88;463,6;2253;11870,4;0;;70;368,8
Hampstead;7;108;1548,8;1274;18270,5;0;;6;n.p.
Kirkland;6;96;476,4;2130;10570,2;0;;40;198,5
Lachine;19;197;442,8;6647;14940,8;0;;192;431,6
LaSalle;28;308;400,8;11659;15170,5;< 5;n.p.;261;339,6
L'Île-Bizard–Sainte-Geneviève;6;52;282,4;2527;13724;0;;79;429
Mercier–Hochelaga-Maisonneuve;55;577;424,2;20523;15087,8;0;;505;371,3
Montréal Est;< 5;17;* 441,6;692;17974;0;;11;* 285,7
Montréal-Nord;21;205;243,4;15689;18625,5;< 5;n.p.;390;463
Montréal-Ouest;< 5;31;* 613,9;614;12158,4;0;;< 5;n.p.
Mont-Royal;13;129;636,2;2815;13883,4;0;;95;468,5
Outremont;10;128;534,4;3083;12870,5;0;;31;* 129,4
Pierrefonds–Roxboro;24;227;327,6;9415;13586,4;< 5;n.p.;104;150,1
Plateau Mont-Royal;25;443;426;13445;12927,9;< 5;n.p.;196;188,5
Pointe-Claire;15;117;372,8;3097;9869,3;< 5;n.p.;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;30;361;338,2;18454;17288,3;< 5;n.p.;356;333,5
Rosemont–La Petite Patrie;55;615;440,6;18923;13556,1;5;n.p.;358;256,5
Sainte-Anne-de-Bellevue;< 5;23;* 463,9;510;10286,4;0;;15;* 302,5
Saint-Laurent;20;312;315,7;15376;15558,3;0;;173;175,1
Saint-Léonard;20;220;281;14797;18896,6;0;;169;215,8
Senneville;0;< 5;n.p.;92;9989,1;0;;0;
Sud-Ouest;36;339;433,8;10382;13284,5;< 5;n.p.;234;299,4
Verdun;24;274;395,8;8115;11722;< 5;n.p.;214;309,1
Ville-Marie;34;477;534,9;12773;14324,3;< 5;n.p.;157;176,1
Villeray–Saint-Michel–Parc-Extension;36;453;314,9;22721;15794,6;< 5;n.p.;247;171,7
Westmount;6;168;827,1;2323;11436,6;0;;65;320
Territoire à confirmer;48;443;;8131;;0;;31;
Total à Montréal;734;8232;398,5;296264;14342,4;24;*1,2;5386;260,7
