Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;39;224;166,9;20535;15296,7;0;;528;393,3
Anjou;6;55;128,5;7002;16361,3;0;;85;198,6
Baie D'urfé;0;7;n.p.;313;8187,3;0;;< 5;n.p.
Beaconsfield;7;52;269,1;1635;8461;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;38;314;188,6;24494;14709,3;< 5;n.p.;409;245,6
Côte-Saint-Luc;10;125;385,2;5554;17116,6;0;;129;397,6
Dollard-des-Ormeaux;11;99;202,5;6347;12979,8;0;;131;267,9
Dorval;7;43;226,6;2160;11380,4;0;;70;368,8
Hampstead;8;54;774,4;1159;16621,3;0;;6;n.p.
Kirkland;10;49;243,2;2029;10069;0;;40;198,5
Lachine;12;84;188,8;6440;14475,5;< 5;n.p.;191;429,3
LaSalle;16;106;137,9;11334;14747,6;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;33;* 179,2;2470;13414,4;0;;79;429
Mercier–Hochelaga-Maisonneuve;25;280;205,8;19889;14621,7;0;;500;367,6
Montréal Est;0;13;* 337,7;676;17558,4;0;;11;* 285,7
Montréal-Nord;17;101;119,9;15470;18365,5;0;;388;460,6
Montréal-Ouest;< 5;15;* 297;583;11544,6;0;;< 5;n.p.
Mont-Royal;5;55;271,3;2677;13202,8;0;;95;468,5
Outremont;14;69;288,1;2948;12306,9;0;;31;* 129,4
Pierrefonds–Roxboro;15;108;155,9;9171;13234,3;0;;103;148,6
Plateau Mont-Royal;40;310;298,1;12977;12477,9;0;;194;186,5
Pointe-Claire;7;66;210,3;2973;9474,2;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;14;170;159,3;18071;16929,4;0;;353;330,7
Rosemont–La Petite Patrie;49;345;247,2;18254;13076,9;0;;352;252,2
Sainte-Anne-de-Bellevue;-1;12;* 242;485;9782,2;0;;14;* 282,4
Saint-Laurent;21;157;158,9;15051;15229,5;< 5;n.p.;172;174
Saint-Léonard;8;93;118,8;14569;18605,5;< 5;n.p.;168;214,5
Senneville;0;< 5;n.p.;91;9880,6;0;;0;
Sud-Ouest;26;176;225,2;10031;12835,4;< 5;n.p.;230;294,3
Verdun;12;139;200,8;7838;11321,8;0;;211;304,8
Ville-Marie;24;226;253,4;12266;13755,7;0;;154;172,7
Villeray–Saint-Michel–Parc-Extension;29;226;157,1;22234;15456,1;0;;245;170,3
Westmount;14;113;556,3;2148;10575;0;;64;315,1
Territoire à confirmer;21;224;;7671;;0;;31;
Total à Montréal;511;4144;200,6;287546;13920,3;5;n.p.;5341;258,6
