"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-29;23074695;18631276
2022-03-28;23074695;18622427
2022-03-27;23074695;18618067
2022-03-26;23074695;18613151
2022-03-25;23074695;18600535
2022-03-24;23074695;18591635
2022-03-23;23074695;18583442
