Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;26;269;200,4;11545;8599,9;5;n.p.;487;362,8
Anjou;7;95;222;3826;8940,1;0;;78;182,3
Baie D'urfé;0;8;n.p.;107;2798,8;0;;< 5;n.p.
Beaconsfield;0;18;* 93,1;553;2861,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;11;168;100,9;12690;7620,7;< 5;n.p.;371;222,8
Côte-Saint-Luc;< 5;54;166,4;3005;9261;0;;119;366,7
Dollard-des-Ormeaux;< 5;50;102,3;3036;6208,7;0;;125;255,6
Dorval;< 5;17;* 89,6;883;4652,3;0;;68;358,3
Hampstead;0;11;* 157,8;448;6424,8;0;;6;n.p.
Kirkland;< 5;21;* 104,2;836;4148,7;< 5;n.p.;34;* 168,7
Lachine;< 5;67;150,6;3168;7120,9;0;;170;382,1
LaSalle;12;137;178,3;6136;7984,1;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;0;11;* 59,7;1142;6202,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;12;209;153,6;9634;7082,6;< 5;n.p.;450;330,8
Montréal Est;< 5;7;n.p.;304;7896,1;0;;9;* 233,8
Montréal-Nord;11;201;238,6;9928;11786,2;0;;336;398,9
Montréal-Ouest;0;27;* 534,7;234;4633,7;0;;< 5;n.p.
Mont-Royal;0;19;* 93,7;1190;5869;0;;93;458,7
Outremont;< 5;16;* 66,8;1329;5548,1;0;;29;* 121,1
Pierrefonds–Roxboro;8;91;131,3;4612;6655,4;0;;84;121,2
Plateau Mont-Royal;6;73;70,2;5183;4983,7;0;;172;165,4
Pointe-Claire;< 5;20;* 63,7;1156;3683,9;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;21;235;220,2;9925;9298;< 5;n.p.;317;297
Rosemont–La Petite Patrie;7;171;122,5;7740;5544,8;0;;324;232,1
Sainte-Anne-de-Bellevue;< 5;5;n.p.;180;3630,5;< 5;n.p.;13;* 262,2
Saint-Laurent;18;194;196,3;9064;9171,5;< 5;n.p.;157;158,9
Saint-Léonard;26;233;297,6;8582;10959,7;0;;146;186,5
Senneville;0;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;< 5;114;145,9;4463;5710,7;0;;206;263,6
Verdun;< 5;56;80,9;3402;4914,1;0;;198;286
Ville-Marie;-1;77;86,4;5439;6099,6;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;32;251;174,5;12202;8482,3;< 5;n.p.;202;140,4
Westmount;0;26;* 128;816;4017,3;0;;57;280,6
Territoire à confirmer;6;61;;2147;;0;;25;
Total à Montréal;229;3015;146;144936;7016,5;16;*0,8;4801;232,4
