date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,vac_quo_3_n,total_doses_1d,total_doses_2d,vac_cum_3_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2021-12-10,Région,RSS99,Ensemble du Québec,16463,2220,23611,7031098,6533984,379004,42312,13946362,82.912637604,77.24908224800001,78.169873522,16438.0,2216.0,7105720.0,6620346.0,33622.0
2021-12-11,Région,RSS99,Ensemble du Québec,16806,1717,12334,7047904,6535701,391338,30876,13977238,83.108702331,77.269198632,78.197422699,16803.0,1724.0,7122523.0,6622070.0,36434.0
2021-12-12,Région,RSS99,Ensemble du Québec,8822,1083,14741,7056726,6536784,406079,24661,14001899,83.211571261,77.281858885,78.213816852,8816.0,1085.0,7131339.0,6623155.0,39132.0
2021-12-13,Région,RSS99,Ensemble du Québec,11608,1377,23042,7068334,6538161,429121,36048,14037947,83.347006795,77.297949657,78.235520142,11607.0,1379.0,7142946.0,6624534.0,42232.0
2021-12-14,Région,RSS99,Ensemble du Québec,13671,1511,33971,7082005,6539672,463092,49181,14087128,83.50647930699999,77.315580664,78.259767152,13667.0,1511.0,7156613.0,6626045.0,45732.0
2021-12-15,Région,RSS99,Ensemble du Québec,12373,2085,39682,7094378,6541757,502774,54169,14141297,83.65073617899999,77.339839342,78.2893233,12363.0,2079.0,7168976.0,6628124.0,48519.0
2021-12-16,Région,RSS99,Ensemble du Québec,12369,2518,43438,7106747,6544275,546212,58375,14199672,83.794981382,77.36917379,78.32329011600001,12362.0,2514.0,7181338.0,6630638.0,51769.0
2021-12-17,Région,RSS99,Ensemble du Québec,10955,2077,53724,7117702,6546352,599936,66814,14266486,83.92268074399999,77.393374125,78.351492725,10944.0,2074.0,7192282.0,6632712.0,57528.0
2021-12-18,Région,RSS99,Ensemble du Québec,10673,1817,37822,7128375,6548169,637758,50388,14316874,84.047147948,77.414587342,78.37617146699999,10667.0,1818.0,7202949.0,6634530.0,62378.0
2021-12-19,Région,RSS99,Ensemble du Québec,5421,1484,40414,7133796,6549653,678172,47411,14364285,84.110262518,77.431844958,78.39509767,5409.0,1479.0,7208358.0,6636009.0,
2021-12-20,Région,RSS99,Ensemble du Québec,7921,1871,66444,7141717,6551524,744616,76355,14440640,84.20259485,77.453583254,78.418201173,7913.0,1863.0,7216271.0,6637872.0,
2021-12-21,Région,RSS99,Ensemble du Québec,5815,1984,75231,7147532,6553508,819847,83137,14523777,84.27031845100001,77.476675089,78.440511222,5804.0,1979.0,7222075.0,6639851.0,
