date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,145,0,145,0,145,145,0.0069584436,0.0,0.0023367907000000003,134.0,0.0,134.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,360,0,505,0,360,505,0.0251854114,0.0,0.0057640838,351.0,0.0,485.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,282,0,787,0,282,787,0.0398293,0.0,0.0071142296,282.0,0.0,767.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,275,0,1062,0,275,1062,0.0541096879,0.0,0.0080489459,275.0,0.0,1042.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,138,0,1200,0,138,1200,0.0613277749,0.0,0.0090875196,139.0,0.0,1181.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,80,0,1280,0,80,1280,0.0654820695,0.0,0.0096587351,80.0,0.0,1261.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,78,0,1358,0,78,1358,0.0695844355,0.0,0.010333808,79.0,0.0,1340.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,318,0,1676,0,318,1676,0.08552654130000001,0.0,0.014124601799999999,307.0,0.0,1647.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,569,0,2245,0,569,2245,0.1133603155,0.0,0.023315978799999998,536.0,0.0,2183.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,473,0,2718,0,473,2718,0.1372475098,0.0,0.026483628399999997,460.0,0.0,2643.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,195,0,2913,0,195,2913,0.1471658883,0.0,0.0281453463,191.0,0.0,2834.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2913,0,0,2913,0.1472178169,0.0,0.0281453463,1.0,0.0,2835.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,225,0,3138,0,225,3138,0.1589536993,0.0,0.030326351,226.0,0.0,3061.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,193,0,3331,0,193,3331,0.16907979260000003,0.0,0.0314168534,195.0,0.0,3256.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,591,0,3922,0,591,3922,0.1999254304,0.0,0.0365058643,594.0,0.0,3850.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,551,0,4473,0,551,4473,0.2291612791,0.0,0.0398812287,563.0,0.0,4413.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,572,0,5045,0,572,5045,0.2590202719,0.0,0.044450952800000006,575.0,0.0,4988.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5084,0,39,5084,0.2612012766,0.0,0.0446067389,42.0,0.0,5030.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5089,0,5,5089,0.2615647774,0.0,0.0447105963,7.0,0.0,5037.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,10,0,5099,0,10,5099,0.2623956363,0.0,0.0447105963,16.0,0.0,5053.0,0.0,
