Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;6;109;81,2;11767;8765,3;< 5;n.p.;491;365,7
Anjou;< 5;37;86,5;3932;9187,8;< 5;n.p.;79;184,6
Baie D'urfé;0;< 5;n.p.;110;2877,3;0;;< 5;n.p.
Beaconsfield;0;16;* 82,8;589;3048;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;17;147;88,3;13024;7821,3;0;;372;223,4
Côte-Saint-Luc;< 5;70;215,7;3157;9729,4;0;;119;366,7
Dollard-des-Ormeaux;< 5;83;169,7;3198;6540;0;;125;255,6
Dorval;< 5;5;n.p.;899;4736,6;0;;68;358,3
Hampstead;< 5;16;* 229,5;481;6898;0;;6;n.p.
Kirkland;< 5;24;* 119,1;869;4312,4;< 5;n.p.;36;* 178,7
Lachine;< 5;30;* 67,4;3256;7318,7;0;;170;382,1
LaSalle;5;45;58,6;6277;8167,5;0;;244;317,5
L'Île-Bizard–Sainte-Geneviève;-1;6;n.p.;1155;6272,7;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;23;139;102,2;9895;7274,5;0;;450;330,8
Montréal Est;0;< 5;n.p.;311;8077,9;0;;9;* 233,8
Montréal-Nord;< 5;108;128,2;10162;12064;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;236;4673,3;0;;< 5;n.p.
Mont-Royal;6;18;* 88,8;1213;5982,4;0;;93;458,7
Outremont;< 5;24;* 100,2;1387;5790,3;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;60;86,6;4752;6857,4;< 5;n.p.;88;127
Plateau Mont-Royal;5;62;59,6;5291;5087,5;0;;172;165,4
Pointe-Claire;< 5;16;* 51;1184;3773,1;< 5;n.p.;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;14;162;151,8;10243;9595,9;< 5;n.p.;322;301,7
Rosemont–La Petite Patrie;6;96;68,8;7937;5685,9;0;;325;232,8
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;184;3711,2;0;;13;* 262,2
Saint-Laurent;8;85;86;9239;9348,6;0;;159;160,9
Saint-Léonard;15;77;98,3;8792;11227,9;< 5;n.p.;148;189
Senneville;0;< 5;n.p.;33;* 3583,1;0;;0;
Sud-Ouest;< 5;33;* 42,2;4555;5828,5;< 5;n.p.;207;264,9
Verdun;6;33;* 47,7;3474;5018,1;< 5;n.p.;200;288,9
Ville-Marie;5;76;85,2;5576;6253,2;< 5;n.p.;128;143,5
Villeray–Saint-Michel–Parc-Extension;15;116;80,6;12466;8665,8;< 5;n.p.;205;142,5
Westmount;-1;11;* 54,2;845;4160,1;0;;57;280,6
Territoire à confirmer;6;42;;2111;;0;;25;
Total à Montréal;162;1755;85;148600;7193,8;12;*0,6;4834;234
