Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;8;118;87,9;11895;8860,7;0;;491;365,7
Anjou;< 5;52;121,5;3982;9304,6;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;0;7;n.p.;596;3084,2;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;11;217;130,3;13248;7955,8;0;;372;223,4
Côte-Saint-Luc;7;59;181,8;3216;9911,2;0;;120;369,8
Dollard-des-Ormeaux;5;35;* 71,6;3231;6607,5;0;;125;255,6
Dorval;-1;< 5;n.p.;904;4762,9;< 5;n.p.;69;363,5
Hampstead;0;14;* 200,8;496;7113,2;0;;6;n.p.
Kirkland;0;10;* 49,6;878;4357,1;0;;36;* 178,7
Lachine;< 5;33;* 74,2;3290;7395,1;< 5;n.p.;171;384,4
LaSalle;< 5;41;53,3;6318;8220,9;< 5;n.p.;246;320,1
L'Île-Bizard–Sainte-Geneviève;< 5;< 5;n.p.;1159;6294,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;16;111;81,6;10011;7359,7;< 5;n.p.;451;331,6
Montréal Est;< 5;8;n.p.;320;8311,7;0;;9;* 233,8
Montréal-Nord;12;64;76;10237;12153;< 5;n.p.;337;400,1
Montréal-Ouest;0;< 5;n.p.;237;4693,1;0;;< 5;n.p.
Mont-Royal;-1;21;* 103,6;1237;6100,8;< 5;n.p.;94;463,6
Outremont;< 5;24;* 100,2;1411;5890,5;0;;29;* 121,1
Pierrefonds–Roxboro;10;73;105,3;4827;6965,7;0;;88;127
Plateau Mont-Royal;9;87;83,7;5378;5171,2;0;;172;165,4
Pointe-Claire;0;5;n.p.;1190;3792,2;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;17;176;164,9;10432;9773;< 5;n.p.;323;302,6
Rosemont–La Petite Patrie;24;133;95,3;8074;5784,1;< 5;n.p.;326;233,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;186;3751,5;0;;13;* 262,2
Saint-Laurent;< 5;112;113,3;9357;9468;0;;159;160,9
Saint-Léonard;26;186;237,5;8978;11465,4;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;< 5;72;92,1;4626;5919,3;< 5;n.p.;208;266,2
Verdun;5;127;183,4;3603;5204,5;0;;200;288,9
Ville-Marie;9;113;126,7;5698;6390;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;11;104;72,3;12570;8738,1;< 5;n.p.;206;143,2
Westmount;0;18;* 88,6;863;4248,7;0;;57;280,6
Territoire à confirmer;8;59;;2167;;0;;25;
Total à Montréal;192;2091;101,2;150760;7298,4;12;*0,6;4847;234,6
